PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
168	LOCATION	the valley	cursing;home;magistrate;transaction;man	broken;evil;wicked	consent;ride;have	5.05285714286	4.28642857143	5.17	Towards noon a broken man rode home into the valley cursing himself and the wicked magistrate who had consented to such an evil transaction.
169	LOCATION	the house	course;company;man	rich;greedy;ghostly	be;fix;stop;die	5.17692307692	4.38846153846	5.29307692308	Over the house of that greedy rich man the ghostly company stopped, and by that it is fixed which one must die in the course of the year."
170	LOCATION	Rhine	warning;alp;chasm	petrified;silent;deep;by-gone;youthful;rocky	rush;stand	5.136	4.61	5.644	Up there where the youthful Rhine rushes down through deep rocky chasms the petrified Alp stands to this day, a silent warning from by-gone days.
174	PERSON	Nach dem Gemlde von E. Stckelberg	letzte;hohenrtier;der;illustration			6.37	4.0	6.26	[Illustration: Der letzte Hohenrtier--Nach dem Gemlde von E. Stckelberg]
175	LOCATION	the castle	hohenrtier		stand	5.845	3.91	6.12	There stood the castle of the Hohenrtier.
180	LOCATION	the moat	bridge;wall;firebrand;tree;gap;interior;gate;castle-yard	giant	cast;fell;storm;throw;have	5.54769230769	4.05615384615	5.23538461538	Having felled giant trees they threw a bridge over the moat, cast firebrands into the interior, and stormed into the castle-yard through gaps in the gates and walls.
184	PERSON	the knight	foot;resolution;side;rock	sheer;youthful	make;rush;fall	5.37333333333	4.07	5.60666666667	Quickly making his resolution the knight rushed to the side where the wall of rock fell some seven hundred feet sheer into the youthful Rhine.
184	LOCATION	the wall	foot;resolution;side;rock	sheer;youthful	make;rush;fall	5.37333333333	4.07	5.60666666667	Quickly making his resolution the knight rushed to the side where the wall of rock fell some seven hundred feet sheer into the youthful Rhine.
184	LOCATION	Rhine	foot;resolution;side;rock	sheer;youthful	make;rush;fall	5.37333333333	4.07	5.60666666667	Quickly making his resolution the knight rushed to the side where the wall of rock fell some seven hundred feet sheer into the youthful Rhine.
187	LOCATION	Thusis	armour;rhine;wall;ruin;eve;rtigau;event;hinter;s;other;tyrant;castle;st.;round	many;glowing;last;former;black	be;ride;see;emit;say;fall;spark;situate;occur;clothe	5.50173913043	4.06739130435	5.27608695652	These ruins are situated on the Hinter Rhine above Thusis, and it is said that the last Hohenrtier, like many others of the former tyrants of the Rtigau, yearly on St. John"s Eve (when this event occurred) may be seen riding round the fallen walls of his castle, clad in black armour which emits glowing sparks.
187	PERSON	Hohenrtier	armour;rhine;wall;ruin;eve;rtigau;event;hinter;s;other;tyrant;castle;st.;round	many;glowing;last;former;black	be;ride;see;emit;say;fall;spark;situate;occur;clothe	5.50173913043	4.06739130435	5.27608695652	These ruins are situated on the Hinter Rhine above Thusis, and it is said that the last Hohenrtier, like many others of the former tyrants of the Rtigau, yearly on St. John"s Eve (when this event occurred) may be seen riding round the fallen walls of his castle, clad in black armour which emits glowing sparks.
187	PERSON	John	armour;rhine;wall;ruin;eve;rtigau;event;hinter;s;other;tyrant;castle;st.;round	many;glowing;last;former;black	be;ride;see;emit;say;fall;spark;situate;occur;clothe	5.50173913043	4.06739130435	5.27608695652	These ruins are situated on the Hinter Rhine above Thusis, and it is said that the last Hohenrtier, like many others of the former tyrants of the Rtigau, yearly on St. John"s Eve (when this event occurred) may be seen riding round the fallen walls of his castle, clad in black armour which emits glowing sparks.
190	LOCATION	Mainau	island			7.18	4.25	5.58	The Island of Mainau
192	PERSON	Langenstein	nobleman;choice	own	make;have;fall	5.70285714286	3.92428571429	5.48714285714	She, however, had made her own choice, and it had fallen upon a nobleman from Langenstein.
215	LOCATION	Heaven	swearing;oath		pray	6.82333333333	3.82666666667	6.09	He prayed fervently to Heaven, again swearing his oath.
216	LOCATION	the lake	knight;side;course;storm;seat;order;boat	little;other	miss;land;subside;have	5.735	3.7375	5.434375	The storm subsided, and the little boat having missed its course landed on the other side of the lake, where the Grand Master of an Order of German Knights had his seat.
219	PERSON	Martina	poet;poem;martyr;manuscript	great;old	be;exist;know	5.835	3.916	5.446	He is also known as a great poet, and his poem on the martyr Martina still exists in old manuscripts.
221	LOCATION	BASLE				5.0	5.0	5.0	BASLE
224	LOCATION	the tower	watchman;presence;expedient;mind;guard;commander;attack;hand;time;garrison;clock	great;safe;striking	warn;be;propose;leave;strike;hear;determine;put	5.59310344828	4.10655172414	5.61068965517	Accidentally the watchman of the tower heard of the proposed attack, and no time being left to warn the commander of the garrison or the guard, he quickly and with great presence of mind determined upon a safe expedient; he put forward the hand of the great clock one hour, so that instead of striking midnight, the clock struck one.
226	LOCATION	Basle	advance;regard;everything;regulation;behind-hand;time;tongue;inhabitant	honest;talkative;singular	assert;be;continue	5.69277777778	3.67944444444	5.62444444444	This singular regulation continued till the year 1798, and although the honest inhabitants of Basle were, as talkative tongues asserted, a century behind-hand in everything else, yet with regard to time they were always one hour in advance.
230	PERSON	Das Riesenspielzeug	giant;toy;les;illustration		s;jouet	6.0175	4.5975	5.8875	[Illustration: Das Riesenspielzeug--Nach dem Gemlde von Cnopf--The Giant"s Toy--Les jouets des gants]
230	PERSON	Nach dem Gemlde von Cnopf	giant;toy;les;illustration		s;jouet	6.0175	4.5975	5.8875	[Illustration: Das Riesenspielzeug--Nach dem Gemlde von Cnopf--The Giant"s Toy--Les jouets des gants]
235	LOCATION	the valley	embarrassment;giantess;toy;apron	little;young;ashamed;amusing	put;carry;blush	5.5225	4.09333333333	5.12333333333	The young giantess, greatly ashamed and deeply blushing with embarrassment, put the amusing little toy back into her apron, and carried it obediently down to the valley.
237	LOCATION	STRASSBURG				5.0	5.0	5.0	STRASSBURG
242	LOCATION	the land	town;art;work;crime;maker;order	only;vilest	desire;be;do;prevent;make;shrink;possess	5.58588235294	4.07588235294	5.65	They desired their town to be the only one in the land which possessed such a work of art, and in order to prevent the maker from making another like it, they did not shrink from the vilest of crimes.
246	LOCATION	the cathedral	remains;clock	splendid	preserve;be;have;adorn	6.07	3.68666666667	5.68111111111	An equally splendid clock now adorns the cathedral, but the remains of the first one have been preserved ever since.
250	LOCATION	the cathedral	pillar;proportion;sculptor;man	little	look;happen;see;compare;pass	5.44583333333	4.12	5.37583333333	It happened once that a sculptor passed the cathedral and saw the little man looking up, evidently comparing the proportions of the pillar.
257	LOCATION	the vault	earnestness;pillar;stone-cutter	comical	crush;gaze;remain;cry;sink	5.12555555556	4.08111111111	5.13555555556	"Well," cried the stone-cutter, with comical earnestness, "then you will remain there always, gazing at the pillar until it sinks down, crushed by the vault."
263	PERSON	Siegfried auf der Totenbahre	von;illustration			6.37	4.0	6.26	[Illustration: Siegfried auf der Totenbahre--Nach dem Gemlde von Emil Lauffer]
263	PERSON	Nach dem Gemlde	von;illustration			6.37	4.0	6.26	[Illustration: Siegfried auf der Totenbahre--Nach dem Gemlde von Emil Lauffer]
263	PERSON	Emil Lauffer	von;illustration			6.37	4.0	6.26	[Illustration: Siegfried auf der Totenbahre--Nach dem Gemlde von Emil Lauffer]
265	PERSON	King Gunther	vassal;service;recken	fair	receive	6.16666666667	3.96833333333	5.71166666667	King Gunther receives the fair Recken into his service as a vassal.
266	PERSON	Chriemhild	heart;hero;gift;guardian;treasure;son;fulness;marriage		have;present;gain	6.27	4.55666666667	5.59933333333	In the fulness of his heart the hero presents to Chriemhild as a marriage gift, the Nibelungen Hoard, which he had gained in his early years from the sons of the king of the Nibelungen and from Dwarf Alberich the guardian of the treasure.
266	PERSON	the king	heart;hero;gift;guardian;treasure;son;fulness;marriage		have;present;gain	6.27	4.55666666667	5.59933333333	In the fulness of his heart the hero presents to Chriemhild as a marriage gift, the Nibelungen Hoard, which he had gained in his early years from the sons of the king of the Nibelungen and from Dwarf Alberich the guardian of the treasure.
266	PERSON	Nibelungen	heart;hero;gift;guardian;treasure;son;fulness;marriage		have;present;gain	6.27	4.55666666667	5.59933333333	In the fulness of his heart the hero presents to Chriemhild as a marriage gift, the Nibelungen Hoard, which he had gained in his early years from the sons of the king of the Nibelungen and from Dwarf Alberich the guardian of the treasure.
266	PERSON	Dwarf Alberich	heart;hero;gift;guardian;treasure;son;fulness;marriage		have;present;gain	6.27	4.55666666667	5.59933333333	In the fulness of his heart the hero presents to Chriemhild as a marriage gift, the Nibelungen Hoard, which he had gained in his early years from the sons of the king of the Nibelungen and from Dwarf Alberich the guardian of the treasure.
267	LOCATION	the cathedral	woman;opponent;haughtiness;name;chriemhild	fierce;hateful	forbid;taunt;endure;enter	4.66272727273	4.54272727273	5.22636363636	With fierce haughtiness Chriemhild taunts her opponent with a hateful name no woman could endure, and forbids her to enter the cathedral.
270	PERSON	Hagen	woman;presence;assassination;chriemhild;husband;man	astounded	horrify;accuse	5.03	4.61	5.11333333333	In the presence of the astounded men and horrified women Chriemhild accused Hagen of the assassination of her husband.
271	PERSON	Chriemhild	s;sorrow;thirst;revenge	unconquerable;undying	be;mitigate;appease	4.7125	4.305	5.3425	But Chriemhild"s undying sorrow was not mitigated, nor her unconquerable thirst for revenge appeased.
272	LOCATION	the burial	city;chriemhild;worm;son	vain;royal;dead;beloved	remain;come;beg	5.16076923077	4.14769230769	5.21076923077	After the burial of his son King Siegmund begged in vain that Chriemhild should come to the royal city of Xanten; she remained at Worms for thirteen years constantly near her beloved dead.
272	PERSON	King Siegmund	city;chriemhild;worm;son	vain;royal;dead;beloved	remain;come;beg	5.16076923077	4.14769230769	5.21076923077	After the burial of his son King Siegmund begged in vain that Chriemhild should come to the royal city of Xanten; she remained at Worms for thirteen years constantly near her beloved dead.
272	LOCATION	Xanten	city;chriemhild;worm;son	vain;royal;dead;beloved	remain;come;beg	5.16076923077	4.14769230769	5.21076923077	After the burial of his son King Siegmund begged in vain that Chriemhild should come to the royal city of Xanten; she remained at Worms for thirteen years constantly near her beloved dead.
273	PERSON	Siegfried	body;s		transfer	5.41333333333	4.28	5.42	Thither also, she transferred Siegfried"s body.
277	LOCATION	Speyer	bells			5.0	5.0	5.0	The Bells of Speyer
278	LOCATION	Lige	throne;servant;emperor;faithful;rest	last;broken-down	accompany;flee;force;abdicate;lay	5.569	4.053	5.602	Thus forced to abdicate his throne the broken-down emperor fled to Lige, accompanied by one faithful servant, Kurt, and there lay down to his last rest.
278	PERSON	Kurt	throne;servant;emperor;faithful;rest	last;broken-down	accompany;flee;force;abdicate;lay	5.569	4.053	5.602	Thus forced to abdicate his throne the broken-down emperor fled to Lige, accompanied by one faithful servant, Kurt, and there lay down to his last rest.
279	PERSON	Kurt	master;burial-place	royal;faithful	pray;remain	6.234	3.912	6.188	Kurt remained faithful, and prayed incessantly at the burial-place of his royal master.
280	LOCATION	the cathedral	motion;death;bell;hand;speyer;moment;place	human;imperial	put;do;take;toll	4.92733333333	4.31733333333	5.254	Just at the moment of his death the bells in the cathedral at Speyer tolled without any human hand putting them in motion, as they always did when an imperial death took place.
285	LOCATION	FRANKFORT				5.0	5.0	5.0	FRANKFORT
286	LOCATION	Bergen	knave			5.0	5.0	5.0	The Knave of Bergen
287	PERSON	Der Scharfrichter	le;von;illustration;knave;the;bergen			6.37	4.0	6.26	[Illustration: Der Scharfrichter von Bergen--Nach einer Zeichnung von Adolf Menzel--The Knave of Bergen--Le bourreau de Bergen]
287	LOCATION	Bergen	le;von;illustration;knave;the;bergen			6.37	4.0	6.26	[Illustration: Der Scharfrichter von Bergen--Nach einer Zeichnung von Adolf Menzel--The Knave of Bergen--Le bourreau de Bergen]
287	PERSON	Nach einer Zeichnung von Adolf Menzel	le;von;illustration;knave;the;bergen			6.37	4.0	6.26	[Illustration: Der Scharfrichter von Bergen--Nach einer Zeichnung von Adolf Menzel--The Knave of Bergen--Le bourreau de Bergen]
287	LOCATION	Bergen	le;von;illustration;knave;the;bergen			6.37	4.0	6.26	[Illustration: Der Scharfrichter von Bergen--Nach einer Zeichnung von Adolf Menzel--The Knave of Bergen--Le bourreau de Bergen]
288	PERSON	the queen	festival;everyone;eye;hall	eager;splendid	be;know;glide;turn	6.36083333333	4.055	5.76	He glided gracefully through the splendid halls with the queen of the festival, and soon every eye was turned on them, and everyone was eager to know who he was.
291	LOCATION	Bergen	headsman		be	6.18	3.43	5.5	"It is the headsman from Bergen!"
295	LOCATION	Bergen	knave		be;call;have;act	6.02285714286	3.90714285714	5.73	You have acted like a knave, and the Knave of Bergen you shall be called henceforth."
296	PERSON	the queen	crowd;festival;knight;approbation;shout;hall	new;joyful	peal;glide	6.19111111111	5.01888888889	5.60222222222	A joyful shout of approbation pealed through the halls, and the new knight again glided gracefully through the crowd with the queen of the festival.
299	PERSON	Heinrich Frauenlob				5.0	5.0	5.0	Heinrich Frauenlob
300	PERSON	Heinrich Frauenlob	zu;im;illustration	steinbild		6.37	4.0	6.26	[Illustration: Heinrich Frauenlob--Steinbild im Dom zu Mainz]
300	PERSON	Dom	zu;im;illustration	steinbild		6.37	4.0	6.26	[Illustration: Heinrich Frauenlob--Steinbild im Dom zu Mainz]
300	LOCATION	Mainz	zu;im;illustration	steinbild		6.37	4.0	6.26	[Illustration: Heinrich Frauenlob--Steinbild im Dom zu Mainz]
302	PERSON	Heinrich	poem;account;chivalry;name;song;title;posterity	own;numberless	be;display;know;give	6.33833333333	3.6325	5.73	So on account of the chivalry displayed in his numberless poems and songs, posterity gave him the name of "Frauenlob," under which title he is better known than under his own name of Heinrich of Meissen.
302	LOCATION	Meissen	poem;account;chivalry;name;song;title;posterity	own;numberless	be;display;know;give	6.33833333333	3.6325	5.73	So on account of the chivalry displayed in his numberless poems and songs, posterity gave him the name of "Frauenlob," under which title he is better known than under his own name of Heinrich of Meissen.
305	LOCATION	the cathedral	singer;woman;wanderer;figure;song;benefactor;coffin;wreath;monument;marble	beautiful;chivalrous;great;pure-white	represent;honour;erect;see;place;have	6.09347826087	4.00739130435	5.74	The wanderer can still see the monument erected to this great benefactor in the cathedral at Mayence, which represents the figure of a beautiful woman in pure-white marble placing a wreath on the coffin of the great singer, who had honoured women in the most chivalrous of songs.
305	LOCATION	Mayence	singer;woman;wanderer;figure;song;benefactor;coffin;wreath;monument;marble	beautiful;chivalrous;great;pure-white	represent;honour;erect;see;place;have	6.09347826087	4.00739130435	5.74	The wanderer can still see the monument erected to this great benefactor in the cathedral at Mayence, which represents the figure of a beautiful woman in pure-white marble placing a wreath on the coffin of the great singer, who had honoured women in the most chivalrous of songs.
307	PERSON	Willigis	bishop			4.53	3.77	4.82	Bishop Willigis
308	PERSON	Bischof Willigis	illustration			6.37	4.0	6.26	[Illustration: Bischof Willigis in der Klosterschule--Nach dem Gemlde von Lindenschmitt]
308	PERSON	Nach dem Gemlde von Lindenschmitt	illustration			6.37	4.0	6.26	[Illustration: Bischof Willigis in der Klosterschule--Nach dem Gemlde von Lindenschmitt]
312	LOCATION	Mayence	people;bishop;silence;scoffer	exalted;such;common-sense;honest;worthy	be;begin;honour;esteem;have;put;possess	5.91666666667	3.72833333333	5.88666666667	Thereafter the scoffers were put to silence, and the people of Mayence began to honour and esteem their worthy bishop, who, though he had been so exalted, possessed such honest common-sense.
316	LOCATION	Rhine	country;vine;hand;franks;ruler;prince;giver;royal	other;key;princely;all-powerful	be;plant;keep	6.084	3.85733333333	6.03133333333	It is princely, not because princes" hands once kept the key to Johannisberg, but rather because princely hands planted the vine in the Rhine country, and this royal giver was no other than Charlemagne, the all-powerful ruler of the kingdom of the Franks.
316	PERSON	Charlemagne	country;vine;hand;franks;ruler;prince;giver;royal	other;key;princely;all-powerful	be;plant;keep	6.084	3.85733333333	6.03133333333	It is princely, not because princes" hands once kept the key to Johannisberg, but rather because princely hands planted the vine in the Rhine country, and this royal giver was no other than Charlemagne, the all-powerful ruler of the kingdom of the Franks.
316	LOCATION	the kingdom	country;vine;hand;franks;ruler;prince;giver;royal	other;key;princely;all-powerful	be;plant;keep	6.084	3.85733333333	6.03133333333	It is princely, not because princes" hands once kept the key to Johannisberg, but rather because princely hands planted the vine in the Rhine country, and this royal giver was no other than Charlemagne, the all-powerful ruler of the kingdom of the Franks.
317	PERSON	Charles	sun;spot;thinker;something;grass;ray	better;great;deep	reflect;be;begin;shine;thrive	6.24285714286	4.125	5.83142857143	Charles, who was a great and deep thinker, began to reflect that on a spot where the rays of the sun shone so genially, something better than grass would thrive.
318	LOCATION	Orleans	country;plant;citizen		desire;send	6.57	3.982	6.152	He desired the citizens of Orleans therefore to send him plants from their country.
319	PERSON	Charles	soil;ruler;vine;hand	royal;mighty	go;be;plant;cross	5.942	3.885	5.721	Charles, mighty ruler as he was, even went so far as to cross to Rdesheim, where he planted with his royal hand the French vine in German soil.
319	LOCATION	Rdesheim	soil;ruler;vine;hand	royal;mighty	go;be;plant;cross	5.942	3.885	5.721	Charles, mighty ruler as he was, even went so far as to cross to Rdesheim, where he planted with his royal hand the French vine in German soil.
320	LOCATION	Rdesheim	word;vine-reaper;aix-la-chapelle;country;vine;johannisberg;resort;flank;messenger;emperor;round	favourite;great	be;set;rejoice;prevail;send;bring;have;come;thrive	6.0195	3.823	5.9405	He sent messengers constantly to bring word how the vines were thriving in Rdesheim and on the flanks of Johannisberg, and when the third autumn had come round, the Emperor Charlemagne set out from his favourite resort, Aix-la-Chapelle, for the Rhine country, and great rejoicing prevailed among the vine-reapers from Rdesheim to Johannisberg.
320	PERSON	Charlemagne	word;vine-reaper;aix-la-chapelle;country;vine;johannisberg;resort;flank;messenger;emperor;round	favourite;great	be;set;rejoice;prevail;send;bring;have;come;thrive	6.0195	3.823	5.9405	He sent messengers constantly to bring word how the vines were thriving in Rdesheim and on the flanks of Johannisberg, and when the third autumn had come round, the Emperor Charlemagne set out from his favourite resort, Aix-la-Chapelle, for the Rhine country, and great rejoicing prevailed among the vine-reapers from Rdesheim to Johannisberg.
320	LOCATION	Rhine	word;vine-reaper;aix-la-chapelle;country;vine;johannisberg;resort;flank;messenger;emperor;round	favourite;great	be;set;rejoice;prevail;send;bring;have;come;thrive	6.0195	3.823	5.9405	He sent messengers constantly to bring word how the vines were thriving in Rdesheim and on the flanks of Johannisberg, and when the third autumn had come round, the Emperor Charlemagne set out from his favourite resort, Aix-la-Chapelle, for the Rhine country, and great rejoicing prevailed among the vine-reapers from Rdesheim to Johannisberg.
320	LOCATION	Rdesheim	word;vine-reaper;aix-la-chapelle;country;vine;johannisberg;resort;flank;messenger;emperor;round	favourite;great	be;set;rejoice;prevail;send;bring;have;come;thrive	6.0195	3.823	5.9405	He sent messengers constantly to bring word how the vines were thriving in Rdesheim and on the flanks of Johannisberg, and when the third autumn had come round, the Emperor Charlemagne set out from his favourite resort, Aix-la-Chapelle, for the Rhine country, and great rejoicing prevailed among the vine-reapers from Rdesheim to Johannisberg.
320	LOCATION	Johannisberg	word;vine-reaper;aix-la-chapelle;country;vine;johannisberg;resort;flank;messenger;emperor;round	favourite;great	be;set;rejoice;prevail;send;bring;have;come;thrive	6.0195	3.823	5.9405	He sent messengers constantly to bring word how the vines were thriving in Rdesheim and on the flanks of Johannisberg, and when the third autumn had come round, the Emperor Charlemagne set out from his favourite resort, Aix-la-Chapelle, for the Rhine country, and great rejoicing prevailed among the vine-reapers from Rdesheim to Johannisberg.
322	PERSON	the king	tongue;wherever;rhine;wine		be;seek;hear;know	6.23333333333	3.86666666667	5.87111111111	Wherever the German tongue is heard, and even further still, the king of all Rhine wines is known and sought after, Johannisberger wine.
322	PERSON	Johannisberger	tongue;wherever;rhine;wine		be;seek;hear;know	6.23333333333	3.86666666667	5.87111111111	Wherever the German tongue is heard, and even further still, the king of all Rhine wines is known and sought after, Johannisberger wine.
332	LOCATION	the hills	bridge;blessing;vine;moon;water;beam;s;path;emperor;side;ray	golden;bright;full;other	be;form;light;cross;cast;see;wander	6.0	3.7496	5.638	When the full moon gently casts her bright beams on the water, lighting up the emperor"s nightly path, he may be seen crossing the golden bridge formed by her rays and then wandering further along the hills, blessing the vines on the other side of the river.
332	LOCATION	the river	bridge;blessing;vine;moon;water;beam;s;path;emperor;side;ray	golden;bright;full;other	be;form;light;cross;cast;see;wander	6.0	3.7496	5.638	When the full moon gently casts her bright beams on the water, lighting up the emperor"s nightly path, he may be seen crossing the golden bridge formed by her rays and then wandering further along the hills, blessing the vines on the other side of the river.
333	LOCATION	Rhine	grape;scent;aix-la-chapelle;crow;blessing;vineyard;country;cock;grave		sleep;waken;return;wander	6.09	4.15384615385	5.55307692308	At the first crow of the cock he returns to his grave in Aix-la-Chapelle, and sleeps till the scent of the grapes wakens him next spring, when he again wanders through the countries along the Rhine, blessing the vineyards.
340	LOCATION	Johannisberg	story;monk	little	relate;live;let;tell;be	6.185	3.585	5.56875	Let us now relate another little story which is told of the monks who lived at Johannisberg.
341	PERSON	Abbot	people;work;favour;mark;inmate;monk;inquiry;drinking-bout	many;industrious;continued;pleased;worthy	make;invite;show	5.45583333333	4.25	5.68333333333	The worthy Abbot made many inquiries about his people, showed himself highly pleased with the works of the industrious monks, and as a mark of his continued favour, invited all the inmates of the cloister to a drinking-bout.
341	LOCATION	the cloister	people;work;favour;mark;inmate;monk;inquiry;drinking-bout	many;industrious;continued;pleased;worthy	make;invite;show	5.45583333333	4.25	5.68333333333	The worthy Abbot made many inquiries about his people, showed himself highly pleased with the works of the industrious monks, and as a mark of his continued favour, invited all the inmates of the cloister to a drinking-bout.
344	PERSON	Abbot	breviary;brother	white-haired	look	6.065	4.12	5.67	"Yes, your breviaries," and the white-haired Abbot looked silently but sternly at the brothers.
348	PERSON	Abbot	pocket;corkscrew;brother;hand	many;worthy	be;dive;produce	6.11363636364	3.89636363636	5.93090909091	Every one dives his hand into his pocket, and as many corkscrews were produced before the worthy Abbot as there were brothers present.
350	PERSON	King David	heart;round;bottle;wine	uncorked;glad	go;sing;maketh	6.37666666667	3.97444444444	5.79777777778	Now we shall sing with King David, "Wine maketh the heart glad,"" and the uncorked bottle went the rounds.
353	PERSON	Eginhard				5.0	5.0	5.0	Eginhard and Emma
353	PERSON	Emma				5.0	5.0	5.0	Eginhard and Emma
356	PERSON	Charlemagne	youth;account;talent;knowledge;man	prime;extraordinary;profound	think	6.42	4.43888888889	5.94888888889	Charlemagne thought highly of this man, then in the prime of youth, on account of his profound knowledge and extraordinary talents.
357	LOCATION	the court	learning;lady;scholar;councillor;manners	favourite;great;different;wise;young	be;cultivate	6.081	4.161	5.816	The young scholar, so different from the wise councillors not only in his learning but in his cultivated manners, was a great favourite among the ladies of the court.
358	PERSON	Eginhard	duty;heart;fidelity;oath	eternal;sovereign;young	remind;love;struggle;overcome;unite	5.95615384615	4.41307692308	5.65153846154	Eginhard struggled to remind himself of his duty towards his sovereign, but love overcame him, and soon an oath of eternal fidelity united these young hearts.
362	LOCATION	the courtyard	foot-print;back;maiden;lover	small;slender	carry;leave;take	5.727	4.092	5.246	The slender maiden took her lover on her back and carried him across the courtyard, thus leaving behind only her two small foot-prints.
365	PERSON	Charlemagne	spake		stand	5.27	3.1	5.89	Charlemagne stood up and spake:--
371	PERSON	Charles	answer;chamber;word;summons	private	appear;lead	5.18125	4.19125	5.1775	Without a word Charles led him into his private chamber, where in answer to his summons, Emma appeared.
371	PERSON	Emma	answer;chamber;word;summons	private	appear;lead	5.18125	4.19125	5.1775	Without a word Charles led him into his private chamber, where in answer to his summons, Emma appeared.
373	PERSON	Eginhard	knee	murmured	bend	5.225	4.325	5.69	murmured Eginhard too, bending his knees.
