PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
118	LOCATION	the way	top;t;room	own	go;run;take	5.56384615385	4.19153846154	5.47461538462	"I can"t go all the way, but I will take you to the top of the stair, and then you must run down quite fast into your own room."
118	LOCATION	the stair	top;t;room	own	go;run;take	5.56384615385	4.19153846154	5.47461538462	"I can"t go all the way, but I will take you to the top of the stair, and then you must run down quite fast into your own room."
126	PERSON	the princess			ask	6.795	4.45	6.015	asked the princess.
128	PERSON	the princess	grandmother;way	huge;great;old;long	be;see;say	5.99454545455	4.24454545455	5.54818181818	"I"ve been up a long way to see my very great, huge, old grandmother," said the princess.
143	PERSON	Irene	nurse;word;anybody		do;be;say;have;believe;tell	5.777	4.031	5.963	"Anybody could have told you that," said the nurse, who did not believe a word Irene was saying.
146	PERSON	the princess		astonished;angry	be;exclaim	5.6925	5.195	5.055	exclaimed the princess, astonished and angry, as she well might be.
148	PERSON	The princess	tear;burst			5.40333333333	5.10333333333	5.29	The princess burst into tears.
158	PERSON	the princess	nursie;t		win;say;believe	6.26166666667	4.79833333333	6.17333333333	"Nursie," said the princess, "why won"t you believe me?"
161	LOCATION	the room	nurse;arm;bed		catch;hug;cry;kiss;walk	6.13333333333	4.19666666667	5.69111111111	cried the nurse, and caught her out of bed, and walked about the room with her in her arms, kissing and hugging her.
162	PERSON	the princess			say;lay	6.57666666667	4.51666666667	6.31333333333	said the princess, as she laid her down again.
172	PERSON	The princess	nurse	ashamed	turn;be	5.44	4.524	5.466	The princess turned away once more, and again the nurse was ashamed of herself.
173	PERSON	the princess	word;tone;pass		let;heed	5.88833333333	4.10333333333	5.48833333333	But the princess let the tone pass, and heeded only the words.
175	PERSON	Irene	grandmother;t		win;see;come;insist	5.89142857143	4.18285714286	6.29714285714	"Now," insisted Irene, "you will come and see my grandmother--won"t you?"
179	PERSON	Princess			let	5.81333333333	4.04333333333	5.43333333333	The Princess Lets Well Alone
181	PERSON	The princess	consequence;nurse;breakfast;friend	enormous;little;dressing-time;best	be;eat	6.23636363636	4.64909090909	5.80090909091	The princess and her nurse were the best of friends all dressing-time, and the princess in consequence ate an enormous little breakfast.
181	PERSON	the princess	consequence;nurse;breakfast;friend	enormous;little;dressing-time;best	be;eat	6.23636363636	4.64909090909	5.80090909091	The princess and her nurse were the best of friends all dressing-time, and the princess in consequence ate an enormous little breakfast.
184	PERSON	Irene	consequence;lady	old;less	do;disturb;return;get;reflect;have	5.34727272727	3.8	5.51818181818	returned Irene, suddenly reflecting they might disturb the old lady in getting it, and that even if they did not, she would have one less in consequence.
186	PERSON	the princess	remark	unfriendly	do;say;mind;be	5.59857142857	4.15	5.90142857143	But she did not say it crossly, and the princess never minded any remarks that were not unfriendly.
188	PERSON	Irene	chance;stair		be;offer;give	6.20571428571	4.18428571429	5.55142857143	So she soon gave her a chance, and, the very first that offered, Irene was off and up the stairs again.
191	PERSON	the princess	counsel	own	get;keep;suspect;have;come;fetch	5.5925	3.88625	5.34625	She came at once to fetch her; but she never suspected how she had got there, and the princess kept her own counsel.
196	PERSON	Irene	light;mist;hand;sun	dark;dingy;brilliant;grey;brighter	be;look;cry;break;go;grow;clap	5.669	4.2025	5.2875	But the mist was not of such a dark dingy grey; there was light in it; and as the hours went on it grew brighter and brighter, until it was almost too brilliant to look at; and late in the afternoon the sun broke out so gloriously that Irene clapped her hands, crying:
198	PERSON	Irene	rapture;delight;stream	brown;great	be;confine;share;have;tumble	6.10714285714	3.93428571429	5.47714285714	But Irene was in raptures with the great brown streams tumbling down everywhere; and Lootie shared in her delight, for she too had been confined to the house for three days.
198	PERSON	Lootie	rapture;delight;stream	brown;great	be;confine;share;have;tumble	6.10714285714	3.93428571429	5.47714285714	But Irene was in raptures with the great brown streams tumbling down everywhere; and Lootie shared in her delight, for she too had been confined to the house for three days.
198	LOCATION	the house	rapture;delight;stream	brown;great	be;confine;share;have;tumble	6.10714285714	3.93428571429	5.47714285714	But Irene was in raptures with the great brown streams tumbling down everywhere; and Lootie shared in her delight, for she too had been confined to the house for three days.
199	PERSON	the princess	hill;nurse;hold;s;hand		begin;run;turn;start;see;shake;catch	5.73153846154	4.37	5.68230769231	When the nurse saw it, she started and shook, and catching hold of the princess"s hand turned and began to run down the hill.
200	PERSON	Irene			ask;run	6.24	4.5	6.09	asked Irene, running alongside of her.
205	PERSON	Lootie	t;talk		say;don	5.85	4.27	6.10666666667	"Then don"t talk," said Lootie.
206	PERSON	Lootie	anything		pay;say;run;heed	5.83	4.5875	5.9	but Lootie paid no more heed to anything she said, only ran on.
207	PERSON	Don	rock;t;man	funny	see;peep	5.73666666667	4.34666666667	5.49833333333	Don"t you see that funny man peeping over the rock?"
208	PERSON	the princess	man;lump;rock		be;see;take;have;pass;come	5.41571428571	4.06571428571	5.25571428571	They had to pass the rock, and when they came nearer, the princess saw it was only a lump of the rock itself that she had taken for a man.
210	PERSON	the princess	foot;nurse;moment		put;do;get;run;be	5.89	4.08333333333	5.79666666667	This put the nurse nearly beside herself; but all she could do was to run on, the moment she got the princess on her feet again.
211	PERSON	the princess	knee;sob		try;say;run;graze;keep	5.58125	4.43875	5.56	said the princess, trying to keep in her sobs, and running too fast for her grazed knees.
222	PERSON	the boy	singing		stop;do;hear	5.665	3.885	5.905	But whether the boy heard her or not, he did not stop his singing.
224	PERSON	the boy	hand		go;be	5.894	4.038	5.63	But the boy, who was now close at hand, still went on.
230	PERSON	Peter	s;m;son			5.4775	4.8575	5.0	"I"m Peter"s son."
231	PERSON	Peter	s			5.0	5.0	5.0	"Who"s Peter?"
238	PERSON	Irene	voice		ask;tremble	5.1575	4.2625	5.325	asked Irene, with a trembling voice.
239	PERSON	Don	nurse;t	frightening	go;say	5.47666666667	4.84666666667	5.32	"Don"t go frightening the princess," said the nurse.
239	PERSON	the princess	nurse;t	frightening	go;say	5.47666666667	4.84666666667	5.32	"Don"t go frightening the princess," said the nurse.
246	PERSON	Lootie	hand		get;give	5.91272727273	3.98	5.69454545455	If you will give me one hand, Lootie will give me another, and then I shall get on famously."
250	PERSON	Irene	t		run;say;don;want	5.664	4.992	5.542	"I don"t want to run," said Irene.
252	PERSON	The boy	run;t		touch;win;say;don	5.96714285714	4.89857142857	5.98857142857	The boy says they won"t touch us if we don"t run."
253	LOCATION	the house	heart		break;be;turn;know;keep	5.75833333333	4.18416666667	5.43833333333	"Yes, but if they know at the house that I"ve kept you out so late I shall be turned away, and that would break my heart."
256	PERSON	Lootie			be;know	6.5	3.335	5.64	And you know it was, Lootie."
258	PERSON	Lootie	knee;cry	ll;own	go;beg;take	4.63	4.78833333333	4.37833333333	"Then I"ll cry, and go down on my knees to him, and beg him not to take away my own dear Lootie."
261	PERSON	Curdie	s;name;princess	little		6.0425	4.415	5.265	"My name"s Curdie, little princess."
266	PERSON	Lootie	name		be	5.9	3.235	5.32	What more is my name, Lootie?"
268	PERSON	Irene	curdie		call	5.54333333333	4.13	5.22333333333	"Oh, then, Curdie, you must call me just Irene and no more."
270	PERSON	Lootie			call	5.68	3.93666666667	5.5	"What shall he call me, then, Lootie?"
271	PERSON	Curdie	s;name			5.31	4.02	5.07	Curdie, my name"s Irene."
271	PERSON	Irene	s;name			5.31	4.02	5.07	Curdie, my name"s Irene."
273	LOCATION	the path	middle;time;yard;something;rock	few	stare;be;narrow;pass	5.44583333333	3.87583333333	5.21666666667	She was staring at something a few yards before them in the middle of the path, where it narrowed between rocks so that only one could pass at a time.
274	PERSON	Irene	way	kinder;much	go;be;say;take	6.10333333333	3.98666666667	5.69	"It is very much kinder of you to go out of your way to take us home," said Irene.
275	LOCATION	the path	s;father;side;rock	other	turn	5.64142857143	3.66571428571	5.39571428571	"It"s on the other side of those rocks the path turns off to my father"s."
277	PERSON	Curdie	course		say	5.91	4.43	6.88	"Of course not," said Curdie.
278	PERSON	the princess	ll;kiss		say;get;give	6.57875	4.74	5.91	I"ll give you a kiss when we get home," said the princess.
279	PERSON	Irene	s;hand		sing;begin;clasp	6.006	3.89	5.748	Irene clasped Curdie"s hand yet faster, and Curdie began to sing again:
279	PERSON	Curdie	s;hand		sing;begin;clasp	6.006	3.89	5.748	Irene clasped Curdie"s hand yet faster, and Curdie began to sing again:
279	PERSON	Curdie	s;hand		sing;begin;clasp	6.006	3.89	5.748	Irene clasped Curdie"s hand yet faster, and Curdie began to sing again:
281	LOCATION	the road	part;yard	few;able	be;speak;find;know	5.806	3.861	5.663	A few yards more and she found herself on a part of the road she knew, and was able to speak again.
287	PERSON	Curdie			say	5.91	4.43	6.88	said Curdie.
290	PERSON	Curdie	neck;hand;s;night;hers;nurse;arm	over-gracious;good	be;rush;pull;round;drag;catch;hurry;throw	5.63777777778	4.29555555556	5.57	The nurse was rushing in with a hurried and not over-gracious good night to Curdie; but the princess pulled her hand from hers, and was just throwing her arms round Curdie"s neck, when she caught her again and dragged her away.
290	PERSON	the princess	neck;hand;s;night;hers;nurse;arm	over-gracious;good	be;rush;pull;round;drag;catch;hurry;throw	5.63777777778	4.29555555556	5.57	The nurse was rushing in with a hurried and not over-gracious good night to Curdie; but the princess pulled her hand from hers, and was just throwing her arms round Curdie"s neck, when she caught her again and dragged her away.
290	PERSON	Curdie	neck;hand;s;night;hers;nurse;arm	over-gracious;good	be;rush;pull;round;drag;catch;hurry;throw	5.63777777778	4.29555555556	5.57	The nurse was rushing in with a hurried and not over-gracious good night to Curdie; but the princess pulled her hand from hers, and was just throwing her arms round Curdie"s neck, when she caught her again and dragged her away.
291	PERSON	Irene	kiss		cry;promise	5.528	5.08	5.11	I promised a kiss," cried Irene.
292	PERSON	Lootie		proper	s;say	5.53	4.09333333333	6.34333333333	It"s not at all proper," said Lootie.
293	PERSON	the princess			say;promise	6.2975	4.6875	6.0225	"But I promised," said the princess.
298	PERSON	Lootie	royal;highness	respectful	say;come;grow	5.94714285714	3.86	6.17	"Your Royal Highness," said Lootie, suddenly grown very respectful, "must come in directly."
299	PERSON	Irene	nurse;word;princess		break;say;draw;stand	5.74777777778	4.33333333333	5.69333333333	"Nurse, a princess must not break her word," said Irene, drawing herself up and standing stock-still.
300	PERSON	Curdie	rescue		come	6.34	4.285	5.94	But here Curdie came again to the rescue.
302	PERSON	the princess			say;cry;stop	5.375	4.86	5.06	said the princess, and stopped crying.
303	PERSON	Irene	lootie;moment;sight;night	good	turn;say;be	6.489	3.805	5.846	"Good night, Irene; good night, Lootie," said Curdie, and turned and was out of sight in a moment.
303	PERSON	Curdie	lootie;moment;sight;night	good	turn;say;be	6.489	3.805	5.846	"Good night, Irene; good night, Lootie," said Curdie, and turned and was out of sight in a moment.
304	PERSON	the princess	nurse;nursery		carry;mutter	5.844	4.298	5.344	muttered the nurse, as she carried the princess to the nursery.
306	PERSON	Curdie	fear;goblin;charge	only	be;protect;have	4.92833333333	4.29	4.89666666667	Formerly the goblins were her only fear; now she had to protect her charge from Curdie as well.
312	LOCATION	the mine	breakfast;father		set;have	6.244	3.764	5.854	As soon as they had had breakfast, he set off with his father for the mine.
315	PERSON	Curdie	goblin;ore;reader	able	sell;be;work;inform;see;understand;have;learn;carry;concern;wonder	5.84045454545	3.82	5.77863636364	Perhaps my readers may be wondering what the goblins could be about, working all night long, seeing they never carried up the ore and sold it; but when I have informed them concerning what Curdie learned the very next night, they will be able to understand.
316	PERSON	Curdie	father;reason;air;petticoat;window;mother;cold;goblin;wages;hope	faint;warm;usual;red;extra	be;begin;buy;determine;get;have;find;remain;want;permit;complain	5.91526315789	3.90263157895	5.57947368421	For Curdie had determined, if his father would permit him, to remain there alone this night--and that for two reasons: first, he wanted to get extra wages that he might buy a very warm red petticoat for his mother, who had begun to complain of the cold of the mountain air sooner than usual this autumn; and second, he had just a faint hope of finding out what the goblins were about under his window the night before.
316	LOCATION	the mountain	father;reason;air;petticoat;window;mother;cold;goblin;wages;hope	faint;warm;usual;red;extra	be;begin;buy;determine;get;have;find;remain;want;permit;complain	5.91526315789	3.90263157895	5.57947368421	For Curdie had determined, if his father would permit him, to remain there alone this night--and that for two reasons: first, he wanted to get extra wages that he might buy a very warm red petticoat for his mother, who had begun to complain of the cold of the mountain air sooner than usual this autumn; and second, he had just a faint hope of finding out what the goblins were about under his window the night before.
318	PERSON	Peter	m;visit;parson;t;bit;headache	sorry	want;pay;stay;say;have;go	5.45272727273	4.40863636364	5.35863636364	"I"m sorry I can"t stay with you," said Peter; "but I want to go and pay the parson a visit this evening, and besides I"ve had a bit of a headache all day."
319	PERSON	Curdie	father;m	sorry	say	5.52	4.546	5.544	"I"m sorry for that, father," said Curdie.
323	PERSON	Curdie			answer	6.1	4.0	5.95	"No, no,"answered Curdie.
337	PERSON	Helfer	mountain	strong	re	6.15333333333	4.75333333333	5.90666666667	But you"re as strong as a mountain, Helfer."
344	PERSON	The king	shoe		wear	6.08	3.78333333333	5.88	The king never wears shoes."
345	PERSON	The queen			do	5.965	4.36	6.195	"The queen does."
351	PERSON	The king	footmark	very	worship	5.785	4.115	5.09	The king worshipped her very footmarks."
357	PERSON	the queen	foot;s		see	5.072	4.4	5.336	I once saw the queen"s feet."
364	PERSON	the king	love		have;fall	5.9375	4.3925	5.25	How could the king have fallen in love with her?"
366	PERSON	Helfer	foot;ll;shoe		wish;hit	5.28142857143	4.01428571429	5.80285714286	If ever you wish for shoes again, Helfer, I"ll hit your feet--I will."
379	PERSON	Helfer	mother		get	6.20666666667	4.46666666667	5.58666666667	What a mother you"ve got, Helfer!"
385	PERSON	Curdie	goods;importance;household;conversation;nothing;transport	various;confused	be;hear;arise	5.834	3.943	5.694	After this arose a confused conversation about the various household goods and their transport; and Curdie heard nothing more that was of any importance.
387	LOCATION	the wall	stone;noise;hand	enough;little	feel;be;begin;find;draw	5.605	3.77166666667	5.6975	He therefore began to feel the wall With his hands, and soon found that some of the stones were loose enough to be drawn out with little noise.
390	PERSON	Curdie	light		blow;shine	6.64	4.39666666667	5.61666666667	Curdie blew out his light, lest it should shine through.
393	LOCATION	the brook	stone		carry;be;suppose;have	5.58222222222	3.82555555556	5.51888888889	"Then I suppose it must have been a stone carried down the brook inside."
397	LOCATION	the wall	beast;foot		lick;come	5.19666666667	4.37833333333	5.19666666667	"A beast came out of the wall and licked my foot."
405	PERSON	Helfer	ll;help;chest			5.71	4.74666666667	6.15666666667	Here, Helfer, I"ll help you up with your chest."
408	LOCATION	the fire	stone;moment;inasmuch;s;reflection		do;show;say;have;strike;come	5.35214285714	4.24285714286	5.605	But a moment"s reflection showed him that they would have said they did, inasmuch as they struck two stones together, and the fire came.
412	LOCATION	the roof	stalactite;passage	more;lofty	shine;be;cover;grow	5.7	3.34	5.89142857143	The passages grew more and more lofty, and were more and more covered in the roof with shining stalactites.
414	LOCATION	the palace	anyone;father;way	good	watch;start;see;stand;go;come;retreat	5.74692307692	3.88538461538	5.43153846154	He started back, however, before anyone saw him, and retreating a good way, stood watching till the father should come out to go to the palace.
417	PERSON	His Majesty	power;revenge;behaviour;genius;s;thanks;time;respect	unfriendly;inventive;thorough	be;arrive;take;have	5.67941176471	4.44941176471	6.02529411765	But, the time has almost arrived when--thanks to His Majesty"s inventive genius--it will be in our power to take a thorough revenge upon them once for all, in respect of their unfriendly behaviour."
418	LOCATION	the door	goblin;voice;majesty		recognize;cry;please;have;follow	5.25181818182	4.07	5.49545454545	"May it please Your Majesty--" cried a voice close by the door, which Curdie recognized as that of the goblin he had followed.
418	PERSON	Curdie	goblin;voice;majesty		recognize;cry;please;have;follow	5.25181818182	4.07	5.49545454545	"May it please Your Majesty--" cried a voice close by the door, which Curdie recognized as that of the goblin he had followed.
421	PERSON	the king	voice;subject	slow;trusty;stately	come;be;say;let;speak	5.63833333333	3.7825	5.84916666667	"He is our trusty subject," said the king himself, in a slow and stately voice: "let him come forward and speak."
422	PERSON	Glump	platform;lane;crowd		be;ascend;bow;part;have;follow;speak	5.41333333333	4.08083333333	5.6475	A lane was parted through the crowd, and Glump, having ascended the platform and bowed to the king, spoke as follows:
422	PERSON	the king	platform;lane;crowd		be;ascend;bow;part;have;follow;speak	5.41333333333	4.08083333333	5.6475	A lane was parted through the crowd, and Glump, having ascended the platform and bowed to the king, spoke as follows:
425	PERSON	Curdie			think	6.76	4.16	6.15	"Not quite so much," thought Curdie to himself.
429	PERSON	Curdie	chance;goblin;assembly;plan;escape	close;little;prudent	begin;be;draw;make;perceive;discover;disperse;slip;think	5.6635	4.044	5.519	Curdie, perceiving that the assembly was drawing to a close and that there was little chance of either plan being more fully discovered, now thought it prudent to make his escape before the goblins began to disperse, and slipped quietly away.
430	LOCATION	the door	abode;s;eye;guide;glow	new	leave;be;issue;have;concern	5.64615384615	3.92692307692	5.43923076923	After he had left behind him the glow that issued from the door of Glump"s new abode, he was utterly without guide, so far as his eyes were concerned.
430	PERSON	Glump	abode;s;eye;guide;glow	new	leave;be;issue;have;concern	5.64615384615	3.92692307692	5.43923076923	After he had left behind him the glow that issued from the door of Glump"s new abode, he was utterly without guide, so far as his eyes were concerned.
433	LOCATION	the mountain	weight;inundation;work;hand;water;labour;outlet;embankment;time;side;gang	single;intermitted;impenetrable;same	be;buttress;render;resume;exist;put;find;fill	5.44375	3.93291666667	5.62916666667	At the same time they could not resume their intermitted labours for the inundation without his finding it out; when by putting all hands to the work, the one existing outlet might in a single night be rendered impenetrable to any weight of water; for by filling the gang entirely up, their embankment would be buttressed by the sides of the mountain itself.
438	PERSON	Princess	s;king-papa			6.32	5.21	5.37	The Princess"s King-Papa
439	PERSON	Curdie	sake;debt;princess	own	be;pay;forget;have;remember	5.37583333333	4.14083333333	5.2275	She never forgot Curdie, but him she remembered for his own sake, and indeed would have remembered him if only because a princess never forgets her debts until they are paid.
440	PERSON	Spears	helmet;horse;distance;m;father;voice;banner;bugle-blast	gleaming;sparkling	fly;be;come;prance;call	5.89157894737	4.05736842105	5.54684210526	Spears and helmets were sparkling and gleaming, banners were flying, horses prancing, and again came the bugle-blast which was to her like the voice of her father calling across the distance: "Irene, I"m coming."
440	PERSON	Irene	helmet;horse;distance;m;father;voice;banner;bugle-blast	gleaming;sparkling	fly;be;come;prance;call	5.89157894737	4.05736842105	5.54684210526	Spears and helmets were sparkling and gleaming, banners were flying, horses prancing, and again came the bugle-blast which was to her like the voice of her father calling across the distance: "Irene, I"m coming."
441	LOCATION	the garden	bugle-blast;point	certain;bright;more	be;run;stamp;reach;say;clang;see;stand;come	5.78111111111	3.96611111111	5.91222222222	When they reached a certain point, after which she could see them no more from the garden, she ran to the gate, and there stood till up they came, clanging and stamping, with one more bright bugle-blast which said: "Irene, I am come."
441	LOCATION	the gate	bugle-blast;point	certain;bright;more	be;run;stamp;reach;say;clang;see;stand;come	5.78111111111	3.96611111111	5.91222222222	When they reached a certain point, after which she could see them no more from the garden, she ran to the gate, and there stood till up they came, clanging and stamping, with one more bright bugle-blast which said: "Irene, I am come."
441	PERSON	Irene	bugle-blast;point	certain;bright;more	be;run;stamp;reach;say;clang;see;stand;come	5.78111111111	3.96611111111	5.91222222222	When they reached a certain point, after which she could see them no more from the garden, she ran to the gate, and there stood till up they came, clanging and stamping, with one more bright bugle-blast which said: "Irene, I am come."
443	PERSON	Irene	counsellor;bowl;milk;refreshment;hand	wooden;right	carve;drink;accompany;have;sit	5.974	3.844	5.916	There he sat down, with two of his counsellors who had accompanied him, to have some refreshment, and Irene sat on his right hand and drank her milk out of a wooden bowl curiously carved.
444	PERSON	the king	hair	drunk	turn;say;eat;have;stroke	5.82111111111	4.37666666667	5.64777777778	After the king had eaten and drunk he turned to the princess and said, stroking her hair:
444	PERSON	the princess	hair	drunk	turn;say;eat;have;stroke	5.82111111111	4.37666666667	5.64777777778	After the king had eaten and drunk he turned to the princess and said, stroking her hair:
446	PERSON	Irene	question;meal;impatience	able	be;perplex;settle;have;put;think;wait	5.91933333333	3.90266666667	5.766	This was the question he almost always put to her first after their meal together; and Irene had been waiting for it with some impatience, for now, she thought, she should be able to settle a question which constantly perplexed her.
448	PERSON	The king		grave	say;look	5.065	4.295	5.505	The king looked grave And said:
450	PERSON	Queen Irene	hair;lady;silver	old;long	live;know;mean	5.772	4.291	5.677	"I mean the Queen Irene that lives up in the tower--the very old lady, you know, with the long hair of silver."
450	LOCATION	the tower	hair;lady;silver	old;long	live;know;mean	5.772	4.291	5.677	"I mean the Queen Irene that lives up in the tower--the very old lady, you know, with the long hair of silver."
451	PERSON	The king	princess;look	little	gaze;understand	6.19	4.35714285714	5.77	The king only gazed at his little princess with a look which she could not understand.
453	PERSON	the king			say	5.955	4.44	6.205	"No," said the king, very quietly.
457	PERSON	The king	head;sigh;face;smile;hand;princess	little	sigh;s;gaze;lay;smile;hold	5.84277777778	4.30277777778	5.71388888889	The king laid his hand on his princess"s head, held it back a little, gazed in her face, smiled half a smile, and sighed half a sigh.
458	LOCATION	the garden	ll;walk;child		say;come;have	6.23285714286	4.11428571429	5.81428571429	"Come, my child; we"ll have a walk in the garden together," he said.
459	PERSON	the princess			say	6.775	4.925	6.31	said the princess.
461	LOCATION	the wild	mountain;mingling;look;number;gardener;garden	quaint;impossible;civilized;stiff;formal	be;make	5.873125	3.933125	5.61875	This mingling of the wild mountain with the civilized garden was very quaint, and it was impossible for any number of gardeners to make such a garden look formal and stiff.
462	PERSON	the king	length		say	5.70666666667	4.09666666667	6.02666666667	At length the king said:
463	PERSON	Irene			be	5.67	3.6925	5.125	"You were out late one evening, Irene."
464	PERSON	Lootie	fault	sorry	be	5.175	3.875	5.1675	It was my fault; and Lootie was very sorry."
465	PERSON	the king	lootie		say;talk	5.8	4.272	5.782	"I must talk to Lootie about it," said the king.
467	PERSON	the king	head;child		be;stroke;s;murmur	5.57142857143	4.52714285714	5.04857142857	"Once might be too often," murmured the king to himself, as he stroked his child"s head.
468	LOCATION	the palace	someone		see;have	5.92	4.0475	5.545	Someone about the palace must have seen them, after all.
469	PERSON	Irene	cry;talk		be;make;rise;send;leave;have;go	5.86090909091	3.99727272727	5.52818181818	Then he rose and, leaving Irene where she was, went into the house and sent for Lootie, with whom he had a talk that made her cry.
469	LOCATION	the house	cry;talk		be;make;rise;send;leave;have;go	5.86090909091	3.99727272727	5.52818181818	Then he rose and, leaving Irene where she was, went into the house and sent for Lootie, with whom he had a talk that made her cry.
469	PERSON	Lootie	cry;talk		be;make;rise;send;leave;have;go	5.86090909091	3.99727272727	5.52818181818	Then he rose and, leaving Irene where she was, went into the house and sent for Lootie, with whom he had a talk that made her cry.
470	PERSON	the princess		clear;comfortable	be	6.762	3.474	5.96	It was clear he was not quite comfortable about the princess.
473	PERSON	Lady	s;old;bedroom			5.525	4.6075	5.4825	The Old Lady"s Bedroom
476	PERSON	Irene	middle;girl;princess	little;afraid	be;find;have	5.71384615385	4.08461538462	5.20230769231	Some little girls would have been afraid to find themselves thus alone in the middle of the night, but Irene was a princess.
478	LOCATION	the way	foot;step;stair	narrow	lead;know;have;walk	5.64	3.55272727273	5.61454545455	But, as if she had known every step of the way, she walked straight to the door at the foot of the narrow stair that led to the tower.
478	LOCATION	the door	foot;step;stair	narrow	lead;know;have;walk	5.64	3.55272727273	5.61454545455	But, as if she had known every step of the way, she walked straight to the door at the foot of the narrow stair that led to the tower.
478	LOCATION	the tower	foot;step;stair	narrow	lead;know;have;walk	5.64	3.55272727273	5.61454545455	But, as if she had known every step of the way, she walked straight to the door at the foot of the narrow stair that led to the tower.
480	LOCATION	the door			tap	5.38	3.57	6.11	She tapped gently at the door.
