PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
100	PERSON	the king	consternation;idea	sudden	exclaim	6.525	4.555	5.82	exclaimed the king, in sudden consternation at the idea.
103	PERSON	the king	sigh		answer;be;s	5.42833333333	4.13166666667	5.33	A sigh was the king"s only answer.
104	LOCATION	the court	physician;experiment	afraid	try;be;have;consult	5.197	4.071	5.245	He would have consulted the court physicians; but he was afraid they would try experiments upon her.
113	PERSON	the king	dignity;page	whole	be;speak;do;hurt	5.588	3.974	5.651	As for the king, his dignity was greatly hurt, and he did not speak to the page for a whole month.
118	LOCATION	the chair	support;_;seat		be;do;sit;receive;pretend;see;say;determine;_	5.8625	3.8175	6.0575	Whether she could be said to _sit_, seeing she received no support from the seat of the chair, I do not pretend to determine.
119	PERSON	the king	time;people;child	other;aware	be;say	6.17545454545	4.08454545455	5.70545454545	"My dear child," said the king, "you must be aware by this time that you are not exactly like other people."
121	PERSON	the queen		serious	be;say	6.1225	4.24	6.0225	"Now be serious, my dear, for once," said the queen.
130	PERSON	the queen			interrupt;begin	5.965	4.42	5.3575	began the queen; but the princess interrupted her.
130	PERSON	the princess			interrupt;begin	5.965	4.42	5.3575	began the queen; but the princess interrupted her.
133	PERSON	the king	time	angry;useless	be;learn;have;resume	5.21	4.14444444444	5.26777777778	resumed the king, who had learned by this time that it was quite useless to be angry with her.
139	PERSON	The king	motion;head;queen;point	single;wiser	be;say;check	5.866	4.261	5.643	The king was on the point of saying _Yes_, but the wiser queen checked him with a single motion of her head.
147	PERSON	the king			cry	4.84666666667	4.26666666667	4.9	cried the king; "we will."
148	PERSON	The queen	hum-drum;silence;humility		retire;hear;laugh	6.34333333333	4.27166666667	6.285	The queen laughed; but Hum-Drum and Kopy-Keck heard with humility and retired in silence.
148	PERSON	Kopy-Keck	hum-drum;silence;humility		retire;hear;laugh	6.34333333333	4.27166666667	6.285	The queen laughed; but Hum-Drum and Kopy-Keck heard with humility and retired in silence.
155	PERSON	Kopy-Keck	death;form	grim	say;arrive	4.695	4.51666666667	5.62166666667	"Which would presently arrive in the form of grim death," said Kopy-Keck.
164	LOCATION	the window	push;water;someone;wind;situation	irrespective;night-gown;best;awkward	be;suspend;angle;give;reach;see;remain;have;fail	5.50052631579	3.96263157895	5.31368421053	And if she gave herself a push towards the water and just failed of reaching it, her situation would be dreadfully awkward, irrespective of the wind; for at best there she would have to remain, suspended in her night-gown, till she was seen and angled for by someone from the window.
183	LOCATION	the wood	bewilderment;ground;darkness;hold;phenomenon		be;reach;say;see;continue;stand;catch	5.75	3.85	5.64846153846	But in the darkness of the wood, the prince continued in some bewilderment as to what the phenomenon could be; until, reaching the ground, and seeing him standing there, she caught hold of him, and said,--
183	PERSON	the prince	bewilderment;ground;darkness;hold;phenomenon		be;reach;say;see;continue;stand;catch	5.75	3.85	5.64846153846	But in the darkness of the wood, the prince continued in some bewilderment as to what the phenomenon could be; until, reaching the ground, and seeing him standing there, she caught hold of him, and said,--
185	PERSON	the prince			return	5.695	4.22	5.05	returned the prince.
191	PERSON	the prince			ask	5.695	4.315	5.34	asked the prince.
193	PERSON	the prince			ask	5.695	4.315	5.34	asked the prince.
194	PERSON	the princess			answer	6.87	4.71	5.845	answered the princess.
195	PERSON	the prince			say;come	5.66333333333	4.38333333333	5.73666666667	"Come, then," said the prince.
196	PERSON	The prince	foot;part;hurry;edge	high;least	be;reach;turn;say;have;come	5.69875	3.944375	5.45125	The prince being therefore in no hurry, they came upon the lake at quite another part, where the bank was twenty-five feet high at least; and when they had reached the edge, he turned towards the princess, and said,--
196	LOCATION	the lake	foot;part;hurry;edge	high;least	be;reach;turn;say;have;come	5.69875	3.944375	5.45125	The prince being therefore in no hurry, they came upon the lake at quite another part, where the bank was twenty-five feet high at least; and when they had reached the edge, he turned towards the princess, and said,--
196	LOCATION	the bank	foot;part;hurry;edge	high;least	be;reach;turn;say;have;come	5.69875	3.944375	5.45125	The prince being therefore in no hurry, they came upon the lake at quite another part, where the bank was twenty-five feet high at least; and when they had reached the edge, he turned towards the princess, and said,--
196	PERSON	the princess	foot;part;hurry;edge	high;least	be;reach;turn;say;have;come	5.69875	3.944375	5.45125	The prince being therefore in no hurry, they came upon the lake at quite another part, where the bank was twenty-five feet high at least; and when they had reached the edge, he turned towards the princess, and said,--
200	PERSON	the prince			say	5.675	4.79	5.635	said the prince.
201	PERSON	the princess	effort		pant	6.48	4.48	5.64666666667	After some effort the princess panted out,--
203	PERSON	the prince	specimen	tolerable	answer;think	5.36	4.36285714286	5.34428571429	"Yes," answered the prince, "I should think it a very tolerable specimen."
205	PERSON	the prince	feeling;elevation		be;concede	5.72666666667	3.56833333333	5.465	"My feeling was certainly one of elevation too," the prince conceded.
206	PERSON	The princess	question		do;retort;understand;appear	6.268	3.904	6.008	The princess did not appear to understand him, for she retorted his question:--
207	PERSON	the princess			say	6.775	4.925	6.31	said the princess.
209	PERSON	the princess		more	be;say;tire	5.804	4.39	5.636	"No more of that: I am tired of it," said the princess.
211	PERSON	the prince			say	5.675	4.79	5.635	said the prince.
214	PERSON	the prince	time	happy	be;say;like;fall	5.97666666667	4.40333333333	5.48222222222	"I shall be most happy to fall in with you any time you like," said the prince, devotedly.
216	PERSON	the prince	heart		respond	6.03333333333	4.43666666667	5.27333333333	"With all my heart," responded the prince.
220	LOCATION	the window	push;hold;to-morrow;balcony	little;able	swim;be;look;do;give;call;catch;get;_	5.8648	4.1972	5.4812	Now if you would just swim there with me very quietly, and when we are all but under the balcony, give me such a push--_up_ you call it--as you did a little while ago, I should be able to catch hold of the balcony, and get in at the window; and then they may look for me till to-morrow morning!"
221	PERSON	the prince	pleasure;obedience	more	swim;say	6.098	5.144	5.796	"With more obedience than pleasure," said the prince, gallantly; and away they swam, very gently.
222	PERSON	the prince			ask;venture	5.57333333333	4.72666666667	5.58666666667	the prince ventured to ask.
223	PERSON	the princess	answer;s	strange	be	5.928	4.27	5.494	Perhaps," was the princess"s somewhat strange answer.
225	PERSON	the princess			swim;be;dream	7.026	4.384	5.538	All night long he dreamed that he was swimming with the princess.
230	PERSON	the prince			sing;begin	6.46	4.03333333333	5.59333333333	Then the prince began to sing.
233	PERSON	Lady		fair		7.025	3.67	5.995	"Lady fair,
248	LOCATION	the lake	o		er	6.065	3.82	5.18	O"er the lake,
268	PERSON	the prince			say;look	5.76666666667	4.44666666667	5.71666666667	said the prince, looking down.
269	PERSON	the princess	prince		say;please;look	6.235	4.69	5.7225	Yes, if you please, prince," said the princess, looking up.
270	PERSON	the prince			say	5.675	4.79	5.635	said the prince.
271	PERSON	the princess	prince;man	young;nice	be;say	6.10625	4.42625	5.6275	"Because you are a very nice young man, prince," said the princess.
274	PERSON	The princess	delight;ecstasy	delicious	swim;be	7.07	4.91142857143	5.97428571429	The princess was in ecstasies of delight, and their swim was delicious.
275	PERSON	the princess	heaven		be;laugh;talk	7.104	4.616	6.058	But when he talked about being in heaven, the princess laughed at him dreadfully.
276	PERSON	the princess	bottom;lake;moon	lovely;deeper;theirs;clear;steady;cold;bluer	be;say	6.10454545455	3.70454545455	5.65181818182	there was the moon, far off, clear and steady and cold, and very lovely, at the bottom of a deeper and bluer lake than theirs, as the princess said.
277	LOCATION	the lake	mermaid;sea;help;merman	altered	be;marry;see;leave;turn;say;go	6.032	4.31066666667	5.46533333333	But as soon as ever she left the lake, she was so altered, that the prince said to himself, "If I marry her, I see no help for it: we must turn merman and mermaid, and go out to sea at once."
277	PERSON	the prince	mermaid;sea;help;merman	altered	be;marry;see;leave;turn;say;go	6.032	4.31066666667	5.46533333333	But as soon as ever she left the lake, she was so altered, that the prince said to himself, "If I marry her, I see no help for it: we must turn merman and mermaid, and go out to sea at once."
282	LOCATION	the lake	direction;idea;surface;mark;wind;border;fact	certain;last;horrible	be;make;examine;sink;become;cause	5.69105263158	3.74947368421	5.50947368421	She caused marks to be made along the borders, and examined them, day after day, in all directions of the wind; till at last the horrible idea became a certain fact--that the surface of the lake was slowly sinking.
283	LOCATION	the lake	people		go;be;say;live	6.12777777778	4.00333333333	5.79555555556	People said she would not live an hour after the lake was gone.
287	PERSON	The king	brain;revenge;skull;thirst;people		die;lose;boil;frizzle	4.63230769231	4.57692307692	5.35230769231	The king and the people shall die of thirst; their brains shall boil and frizzle in their skulls before I will lose my revenge."
290	LOCATION	the door	cellar;key		go;unlock;take;say	5.56428571429	3.89142857143	5.91	Then she took the keys and went down to her cellar; and as she unlocked the door she said to herself,--
292	LOCATION	the lake	side;roof;bottom	under	be	5.344	3.16	5.434	Now this roof was the under side of the bottom of the lake.
293	LOCATION	the cavern	dart;mouth;round;circuit;snake	sudden;last	go;make;lessen;round;cling	5.19615384615	4.09538461538	5.21153846154	Round and round the cavern they went, ever lessening the circuit, till at last the snake made a sudden dart, and clung to the roof with its mouth.
293	LOCATION	the roof	dart;mouth;round;circuit;snake	sudden;last	go;make;lessen;round;cling	5.19615384615	4.09538461538	5.21153846154	Round and round the cavern they went, ever lessening the circuit, till at last the snake made a sudden dart, and clung to the roof with its mouth.
294	PERSON	the princess		dry	cry;drain	4.88	4.4025	4.92	cried the princess; "drain it dry."
295	LOCATION	the floor	delight;water;door	ready;faint;malicious	rush;listen;hear;sit	5.725	4.055	5.91916666667	There she sat down on the floor ready to faint, but listening with malicious delight to the rushing of the water, which she could hear distinctly through all the hundred doors.
296	LOCATION	Earth	baby;tear;fountain;mother		flow;cry;cease;have;be	5.4425	4.175	5.29333333333	And not alone had the fountains of mother Earth ceased to flow; for all the babies throughout the country were crying dreadfully--only without tears.
296	LOCATION	the country	baby;tear;fountain;mother		flow;cry;cease;have;be	5.4425	4.175	5.29333333333	And not alone had the fountains of mother Earth ceased to flow; for all the babies throughout the country were crying dreadfully--only without tears.
301	LOCATION	the lake	pair;diving;depth;boot;polish	dainty;extra	do;be;distract;put;remain;call;roam;go	5.80833333333	3.60722222222	5.65722222222	He went nearly distracted; but after roaming about the lake for days, and diving in every depth that remained, all that he could do was to put an extra polish on the dainty pair of boots that was never called for.
303	LOCATION	the lake	length;pool	few;deepest;unexhausted	go;be;remain	5.97428571429	3.79428571429	5.43	At length the lake was all but gone, only a few of the deepest pools remaining unexhausted.
304	PERSON	the king			carry	5.835	3.96	5.235	They carried it to the king.
316	PERSON	the king	plate;gold;contents	wonderful	be;cause;publish	6.07222222222	4.14444444444	5.94777777778	Therefore the king caused the contents of the wonderful plate of gold to be published throughout the country.
316	LOCATION	the country	plate;gold;contents	wonderful	be;cause;publish	6.07222222222	4.14444444444	5.94777777778	Therefore the king caused the contents of the wonderful plate of gold to be published throughout the country.
318	PERSON	The prince	nothing;oracle;journey;return;way	hermit	go;meet;know;have;consult	5.90733333333	3.96066666667	5.464	The prince, having gone several days" journey into the forest, to consult a hermit whom he had met there on his way to Lagobel, knew nothing of the oracle till his return.
318	LOCATION	the forest	nothing;oracle;journey;return;way	hermit	go;meet;know;have;consult	5.90733333333	3.96066666667	5.464	The prince, having gone several days" journey into the forest, to consult a hermit whom he had met there on his way to Lagobel, knew nothing of the oracle till his return.
318	PERSON	Lagobel	nothing;oracle;journey;return;way	hermit	go;meet;know;have;consult	5.90733333333	3.96066666667	5.464	The prince, having gone several days" journey into the forest, to consult a hermit whom he had met there on his way to Lagobel, knew nothing of the oracle till his return.
321	LOCATION	the door	crime;counting-house;capital		knock;s;disturb;be	4.86	4.31333333333	5.07666666667	So he knocked at the door of the king"s counting-house, where it was all but a capital crime to disturb him.
321	PERSON	the king	crime;counting-house;capital		knock;s;disturb;be	4.86	4.31333333333	5.07666666667	So he knocked at the door of the king"s counting-house, where it was all but a capital crime to disturb him.
322	PERSON	the prince		alarmed;least	be	5.81	4.29	4.945	But the prince was not in the least alarmed.
326	PERSON	the king	sword;point		raise;bawl	5.504	4.844	5.476	bawled the king, raising the point of his sword.
327	PERSON	the prince	plug;monarch;stopper;lake	leaky;grand	put;say;call	5.28461538462	3.95846153846	5.42846153846	"I will put a stopper--plug--what you call it, in your leaky lake, grand monarch," said the prince.
329	PERSON	the prince			reply;thank	6.45333333333	3.97333333333	6.02333333333	"No, thank you," replied the prince.
331	PERSON	the prince			say;thank	6.37333333333	4.30333333333	6.05333333333	"No, thank you," said the prince.
332	LOCATION	the hole	attendant;majesty		go;say;call;look;proceed	5.90555555556	3.71777777778	5.85666666667	"Then we will go and look for the hole at once," said his majesty, and proceeded to call some attendants.
333	PERSON	the prince	condition;majesty		please;make;interpose;stop;have	5.4125	4.41625	5.64125	"Stop, please your majesty; I have a condition to make," interposed the prince.
336	LOCATION	the hole	sack		put;stick;have	5.24125	3.91	5.35125	I will have you put in a sack, and stuck in the hole."
338	PERSON	the king			retort;have;_;offer	5.84333333333	3.82333333333	5.56333333333	"Well, you _have_ offered yourself," retorted the king.
342	PERSON	the king			feel;be;growl	5.97833333333	4.30666666667	5.69833333333	growled the king, feeling that the prince was right.
342	PERSON	the prince			feel;be;growl	5.97833333333	4.30666666667	5.69833333333	growled the king, feeling that the prince was right.
344	PERSON	the prince	voice;resolution;spite	sentimental	falter;s;grow	5.915	3.775	5.71	Here the prince"s voice faltered, and he very nearly grew sentimental, in spite of his resolution.
345	PERSON	the king			exclaim	6.0	4.45	5.53	exclaimed the king.
346	PERSON	the prince			persist	5.09	4.395	5.415	persisted the prince.
347	PERSON	the king	course		do;reply	5.64	4.14	5.9175	"Of course I do," replied the king.
350	LOCATION	the hole	water;stone	little	be;flow;round	5.86625	3.3975	5.4325	There was water all round the stone, but very little was flowing through the hole.
354	PERSON	The prince	occasion;prince		go;be;resolve;dress;die	5.621	4.706	5.325	The prince went to dress for the occasion, for he was resolved to die like a prince.
356	PERSON	The princess		worth	recognize;acknowledge;think;do	6.46	4.06	6.362	The princess recognized him at once, but did not think it worth while to acknowledge him.
358	PERSON	the princess	shoeblack		be;say;tell	5.83333333333	4.52333333333	5.51	"They told me it was a shoeblack," said the princess.
363	PERSON	The king	home;dinner		go;have	6.412	4.092	5.88	The king had already gone home to dinner.
364	PERSON	the princess	parrot		go;repeat	6.32	4.45285714286	5.60714285714	"Now you can go," repeated the princess after him, like a parrot.
373	LOCATION	the ocean	s;expanse	fair		6.51	3.93	5.66666666667	Of the ocean"s fair expanse;
381	LOCATION	the spring	bubbling			7.64	5.5	5.9	Or the bubbling of the spring
384	LOCATION	the river	s		go	5.51	4.5325	4.795	Of the river"s downward going;
387	LOCATION	the ocean	s;voice	mighty		6.335	4.295	5.9875	Or the ocean"s mighty voice,
392	PERSON	Lady	delight;world;s		keep	6.58	4.41	5.798	"Lady, keep thy world"s delight;
402	PERSON	the princess		tedious	make;say	5.815	4.4725	5.735	It makes it less tedious," said the princess.
403	PERSON	the prince	pause	much;long	be;follow;overcome;sing	5.89714285714	4.25142857143	5.57714285714	But the prince was too much overcome to sing any more, and a long pause followed.
404	PERSON	the princess	eye;prince;boat	kind;last	shut;be;say;lay	6.28444444444	4.06666666667	5.95444444444	"This is very kind of you, prince," said the princess at last, quite coolly, as she lay in the boat with her eyes shut.
405	PERSON	the prince	t;compliment	sorry;worth	be;return;think;die	5.47	4.585	5.31333333333	"I am sorry I can"t return the compliment," thought the prince; "but you are worth dying for, after all."
409	PERSON	the princess	moment		start;cry	5.8425	4.9325	4.95	But at the moment up started the princess, crying,--
412	PERSON	the prince	water	wide;awake	encourage;repeat;see;look	5.975	4.14375	5.96	repeated the prince, encouraged by seeing her wide awake and looking eagerly at the water.
418	PERSON	the prince	glass;biscuit;wine		say;give	5.919	4.434	5.572	"Just give me a glass of wine and a biscuit first," said the prince, very humbly.
419	PERSON	the princess	heart		say;gape	6.6025	4.8375	6.2325	"With all my heart," said the princess, and gaped as she said it.
425	PERSON	the princess	bit;sip;biscuit;wine		feed;say;begin	6.20875	3.87125	6.11125	said the princess; and she began at once to feed him with bits of biscuit and sips of wine.
426	PERSON	the prince			feel	5.855	4.6	4.945	But the prince felt better.
431	PERSON	the prince			swim;say	5.784	4.83	5.726	"I shall never swim more," said the prince.
432	PERSON	the princess		silent	be;say;forget	5.6	4.32	5.535	"Oh, I forgot," said the princess, and was silent.
435	PERSON	the princess	kiss	sweet;cold	answer;kiss	6.30111111111	4.67888888889	5.84777777778	"Yes, I will," answered the princess, and kissed him with a long, sweet, cold kiss.
437	PERSON	The princess	shriek		spring;give	6.43166666667	4.75	5.28666666667	The princess gave a shriek, and sprang into the lake.
437	LOCATION	the lake	shriek		spring;give	6.43166666667	4.75	5.28666666667	The princess gave a shriek, and sprang into the lake.
439	PERSON	the prince	fire;light;room;bed;doctor	own	carry;make;lay;send	5.82454545455	4.01272727273	5.49090909091	She made them carry the prince to her own room, and lay him in her bed, and light a fire, and send for the doctors.
442	PERSON	the princess	lord;cause;chamberlain;rudeness	guilty;good;last	feel;be;provoke;have;allow	5.54571428571	4.14928571429	5.38357142857	This was the last rudeness of which the princess was ever guilty; and one must allow that she had good cause to feel provoked with the lord chamberlain.
444	PERSON	The princess	thing;fear;hope;everything		try;be;distract	5.64875	4.24125	5.325	The princess was nearly distracted between hope and fear, but she tried on and on, one thing after another, and everything over and over again.
445	PERSON	the prince	sun;eye	last	rise;open;have;give	6.53857142857	4.04142857143	5.59142857143	At last, when they had all but given it up, just as the sun rose, the prince opened his eyes.
453	LOCATION	the lake	i.;round;princess		s;come;have	6.19333333333	3.775	5.42333333333	"If you"ve come round, princess, so have I. How"s the lake?"
456	PERSON	the princess			answer;sob	5.46333333333	4.77	4.99333333333	answered the princess, sobbing.
463	PERSON	the prince	jump;nothing;splash		be;make;prefer;have	6.08666666667	4.31444444444	5.84222222222	Still, she preferred to have the prince jump in with her; and the splash they made before was nothing to the splash they made now.
464	LOCATION	the roof	process;time	deep	be;wear	5.58	3.57142857143	5.44142857143	In process of time, it wore the roof of the cavern quite through, and was twice as deep as before.
464	LOCATION	the cavern	process;time	deep	be;wear	5.58	3.57142857143	5.44142857143	In process of time, it wore the roof of the cavern quite through, and was twice as deep as before.
466	PERSON	the prince	boy;gold;leather;proportion;atom;crown;gravity;cloth;shoe;child;occasion;girl;princess;clothes	due;critical;smallest;happy	be;live;know;have;lose	6.1452	4.328	5.4408	So the prince and princess lived and were happy; and had crowns of gold, and clothes of cloth, and shoes of leather, and children of boys and girls, not one of whom was ever known, on the most critical occasion, to lose the smallest atom of his or her due proportion of gravity.
472	LOCATION	Giantland	giant;border;people	common	touch;be;live	5.96	4.15	5.80444444444	There was once a giant who lived on the borders of Giantland where it touched on the country of common people.
472	LOCATION	the country	giant;border;people	common	touch;be;live	5.96	4.15	5.80444444444	There was once a giant who lived on the borders of Giantland where it touched on the country of common people.
473	LOCATION	Giantland	living;mountain;people;anybody;everything;mass;cloud;man	awful;big;common	be;see;know;have;come;tell	5.56470588235	3.76	5.37352941176	Everything in Giantland was so big that the common people saw only a mass of awful mountains and clouds; and no living man had ever come from it, as far as anybody knew, to tell what he had seen in it.
477	PERSON	Tricksey-Wee	giantess;s;husband	naughty	be;say;look;face	5.98125	4.6925	5.7125	"But I"ve never been naughty to your husband," said Tricksey-Wee, looking up in the giantess"s face.
481	LOCATION	the door	head;eye;back;face;kiss;round	white	try;be;kiss;turn	6.15666666667	3.905	5.8025	But when she tried to kiss him, she only kissed the back of his head; for his white face and round eyes were turned to the door.
483	PERSON	Buffy	ll;brake	great	s;say;hide;come;yonder	5.55	4.21142857143	5.71285714286	"Come, Buffy," said Tricksey; "yonder"s a great brake; we"ll hide in it."
483	PERSON	Tricksey	ll;brake	great	s;say;hide;come;yonder	5.55	4.21142857143	5.71285714286	"Come, Buffy," said Tricksey; "yonder"s a great brake; we"ll hide in it."
484	LOCATION	the door	nightfall;earth	wide;whole	be;see;have;close;open;think	5.94214285714	3.85214285714	5.70714285714	You would have thought you saw the whole earth through the door when he opened it, so wide was it; and when he closed it, it was like nightfall.
487	PERSON	the giant			retort	5.41	5.1	6.68	retorted the giant.
495	PERSON	the giant	length		say	5.51	4.31333333333	6.41	At length the giant said,--
500	LOCATION	the roof	giantess;flop;mouth;cave;wave		sound;go;sob;give	5.46769230769	4.41461538462	5.29923076923	Here the giantess gave a sob which sounded exactly like a wave going flop into the mouth of a cave up to the roof.
505	PERSON	the giant	heart;s;squeeze;t;wouldn	cruel	give;think;find	5.49	4.7	5.5	thought Tricksey-Wee, "if I could but find the giant"s cruel heart, wouldn"t I give it a squeeze!"
506	PERSON	the giant	heart;giantess;advantage	afraid	advise;give;hide;seem;keep	5.84181818182	4.10363636364	5.59818181818	The giantess kept advising the giant to hide his heart somewhere in the house; but he seemed afraid of the advantage it would give her over him.
506	LOCATION	the house	heart;giantess;advantage	afraid	advise;give;hide;seem;keep	5.84181818182	4.10363636364	5.59818181818	The giantess kept advising the giant to hide his heart somewhere in the house; but he seemed afraid of the advantage it would give her over him.
510	PERSON	the giant			cry	4.315	5.275	4.62	cried the giant.
515	PERSON	the giant	boy;row	little	nod;be;look	5.578	3.829	5.619	Here the giant looked lovingly towards the row of little boys by the fire, all of whom were nodding, or asleep on the floor.
515	LOCATION	the fire	boy;row	little	nod;be;look	5.578	3.829	5.619	Here the giant looked lovingly towards the row of little boys by the fire, all of whom were nodding, or asleep on the floor.
515	LOCATION	the floor	boy;row	little	nod;be;look	5.578	3.829	5.619	Here the giant looked lovingly towards the row of little boys by the fire, all of whom were nodding, or asleep on the floor.
518	PERSON	the giant	nod;s;work;giantess;reality		become;begin;pretence	5.57142857143	3.96142857143	6.15142857143	Soon the giant"s pretence became reality, and the giantess began to nod over her work.
520	PERSON	Bob	m	ready	say	5.974	4.666	6.02	"All right," said Bob; "I"m ready."
522	PERSON	Tricksey	hole;giantess		be;try;say;let;go;sleep;dare	5.734	3.927	5.48	"Let us try this hole," said Tricksey; for the giant and giantess were sleeping behind them, and they dared not go back.
