PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
208	PERSON	the princess	parent;rejoicing;brother;child;home;husband		be;set;disenchant;have;go;happen;save;tell	6.2119047619	4.01952380952	5.71142857143	But Snow-white and Rosy-red set off with the king, her husband, and her three children, and her twelve brothers, and went home to her parents, and told them all that had happened to her; and there were rejoicings throughout the kingdom, because the princess was saved, and that she had disenchanted her twelve brothers.
214	PERSON	the king	farm;sister;queen;prince;reaper	little;distant;eldest	knock;be;superintend;come;marry;say;have;go;approach	5.7680952381	4.21952380952	5.33952380952	Now the king and queen having gone to a distant farm to superintend the reapers, some one approached the window, knocked at it, and said to the prince: "Little prince, I am come to marry your eldest sister."
214	LOCATION	the window	farm;sister;queen;prince;reaper	little;distant;eldest	knock;be;superintend;come;marry;say;have;go;approach	5.7680952381	4.21952380952	5.33952380952	Now the king and queen having gone to a distant farm to superintend the reapers, some one approached the window, knocked at it, and said to the prince: "Little prince, I am come to marry your eldest sister."
214	PERSON	the prince	farm;sister;queen;prince;reaper	little;distant;eldest	knock;be;superintend;come;marry;say;have;go;approach	5.7680952381	4.21952380952	5.33952380952	Now the king and queen having gone to a distant farm to superintend the reapers, some one approached the window, knocked at it, and said to the prince: "Little prince, I am come to marry your eldest sister."
216	LOCATION	the window	sister;prince	little;former;else	knock;have;do;marry;say;want	5.87357142857	4.06285714286	5.55714285714	About noon some one else knocked at the window and said, as the former had done: "Little prince, I want to marry your second sister."
220	PERSON	The prince	wife	other	answer;be;fix;have	5.875	3.858	5.623	The prince answered: "I have already fixed on one Kavadiska, and no other shall be my wife."
220	LOCATION	Kavadiska	wife	other	answer;be;fix;have	5.875	3.858	5.623	The prince answered: "I have already fixed on one Kavadiska, and no other shall be my wife."
221	PERSON	The king	kind;queen;argument;rash;son;length;speech;enterprise;guide	audacious;wise;rational	be;endeavour;shock;go;say;succeed;dissuade;think	5.76818181818	4.28681818182	5.76909090909	The king and queen were quite shocked at this audacious speech, and endeavoured to dissuade him from the thought by all kinds of rational arguments; as, however, they in no wise succeeded, they at length said: "Well, then go forth, my son, and may Heaven guide thee in thy rash enterprise."
221	LOCATION	Heaven	kind;queen;argument;rash;son;length;speech;enterprise;guide	audacious;wise;rational	be;endeavour;shock;go;say;succeed;dissuade;think	5.76818181818	4.28681818182	5.76909090909	The king and queen were quite shocked at this audacious speech, and endeavoured to dissuade him from the thought by all kinds of rational arguments; as, however, they in no wise succeeded, they at length said: "Well, then go forth, my son, and may Heaven guide thee in thy rash enterprise."
223	PERSON	The king	woman;yourselve;corpse;son;water;s;death	able;other;weak;dead	be;sprinkle;do;deserve;defend;live;say;fall	5.41318181818	4.24318181818	5.35636363636	The king"s son said: "Since you were so weak as not to be able to defend yourselves against a woman, you do not deserve to live;" and then he sprinkled him with the water of death, on which the man fell down again, dead, amongst the other corpses.
223	PERSON	the man	woman;yourselve;corpse;son;water;s;death	able;other;weak;dead	be;sprinkle;do;deserve;defend;live;say;fall	5.41318181818	4.24318181818	5.35636363636	The king"s son said: "Since you were so weak as not to be able to defend yourselves against a woman, you do not deserve to live;" and then he sprinkled him with the water of death, on which the man fell down again, dead, amongst the other corpses.
224	PERSON	The prince	water;death;speaker;ground		sprinkle;fall	5.07714285714	4.12571428571	4.89	The prince sprinkled the speaker with the water of death, and immediately he also fell to the ground.
225	PERSON	the prince	mountain;castle;side;warrior	other	be;sprinkle;sink;reply	5.841	4.067	5.649	"Her castle is on the other side of that mountain," replied the warrior, and sank down again as soon as the prince sprinkled him.
228	LOCATION	the wall	body;hoop;iron;man	old	bind;round;have	5.214	3.77	5.125	The old man had three iron hoops round his body, which bound him fast to the wall.
229	PERSON	Argilius	hoop		do;be;spring;request;have;disappear	5.7875	3.83875	5.68375	And when Argilius had done as he was requested, the third hoop sprang off, and the Flame-king disappeared.
235	PERSON	Argilius	palace		be;begin;want;reach;tell;have;reply;wander	6.036	3.739	5.545	He reached his palace just as the Moon-king was about to begin his night wandering, and Argilius having told what he wanted, the Moon-king replied:--
240	PERSON	Argilius	relief;brother-in-law		thank;give;pray;say;have;carry	6.23777777778	4.11	5.81888888889	"I thank thee, dear brother-in-law, for having given her some relief; pray carry me to her," said Argilius.
241	LOCATION	the kitchen	joy;horse;stream;utensil	great;fiery	be;ride;stop;lift;let;fall;talk	6.06214285714	4.15785714286	5.84714285714	Her joy was so great that she let all the kitchen utensils fall into the fiery stream; but Argilius, without stopping to talk much, lifted her on his horse and rode off.
241	PERSON	Argilius	joy;horse;stream;utensil	great;fiery	be;ride;stop;lift;let;fall;talk	6.06214285714	4.15785714286	5.84714285714	Her joy was so great that she let all the kitchen utensils fall into the fiery stream; but Argilius, without stopping to talk much, lifted her on his horse and rode off.
242	PERSON	Taigarot	foot;kind;horse;language	peculiar;human	be;understand;have;speak	5.89583333333	3.74833333333	6.00666666667	Taigarot was a very peculiar kind of horse; he understood human language, and could even speak, and he had nine feet!
244	PERSON	Taigarot	hay;drink;plenty;oats		carry;say;have	5.78	3.885	5.575	"Oats and hay I have had in plenty," said Taigarot, "and drink, too; but they have carried off Kavadiska from you."
244	PERSON	Kavadiska	hay;drink;plenty;oats		carry;say;have	5.78	3.885	5.575	"Oats and hay I have had in plenty," said Taigarot, "and drink, too; but they have carried off Kavadiska from you."
246	PERSON	Taigarot	sleep;calm;bound		be;say;drink;eat;overtake	5.7725	3.92333333333	5.9575	"Be calm," said Taigarot; "you may even eat, drink, and sleep, for in three bounds I will overtake her."
247	PERSON	Kavadiska	home;arm		tear;be;cry;spring	5.51666666667	4.4	5.405	He tore Kavadiska from his arms and cried out, as he was springing home again:--
253	PERSON	The witch	horse;wages;service;lieu	under-ground;other	conceal;go;demand;enter;keep	5.426	4.223	5.656	"The witch Iron-nose keeps the horse concealed under-ground; go to her, enter into her service, and demand the horse in lieu of other wages."
254	PERSON	Argilius	brother-in-law		carry;say	5.52666666667	4.3	5.60666666667	"Carry me thither, dear brothers-in-law," said Argilius.
258	LOCATION	the palace	iron-nose;beam;time;brother-in-law	little;whole;same	carry;do;reach;take	5.66727272727	3.855	5.43227272727	Then the Sun-king took his little brother-in-law on one of his beams, and carried him for one day; then the Moon-king did the same for a whole night, and finally the Wind-king carried him for a whole day and a whole night too, and by that time he reached the palace of the witch Iron-nose.
258	PERSON	the witch	iron-nose;beam;time;brother-in-law	little;whole;same	carry;do;reach;take	5.66727272727	3.855	5.43227272727	Then the Sun-king took his little brother-in-law on one of his beams, and carried him for one day; then the Moon-king did the same for a whole night, and finally the Wind-king carried him for a whole day and a whole night too, and by that time he reached the palace of the witch Iron-nose.
260	PERSON	Argilius	woman;nose;iron	tall;little;startled;old;ugly	be;behold;enter	5.59133333333	4.076	5.36466666667	Argilius entered, and was a little startled when he first beheld the old woman, for she was very tall, very ugly, and her nose was of iron.
266	LOCATION	the meadow	stud	single	be;miss;attend;die	5.31181818182	3.91	5.36545454545	You will attend to my stud in the meadow, and if in the evening a single one is missing, you die."
269	PERSON	Argilius	duty		do;say	5.48666666667	4.0	5.745	"Do your duty," said Argilius, "I shall do mine."
275	PERSON	Witch	thyself;iron-nose;place		say	4.97	4.41666666667	6.06666666667	Witch Iron-nose said: "Place thyself in it."
276	PERSON	Argilius	possession;trial;horse		be;ride;bargain;bring;let;stand;reply	5.60428571429	4.23714285714	5.52214285714	"If I stand this trial," replied Argilius, "I shall ride away immediately after; let the horse therefore be brought out for the possession of which I bargained."
277	PERSON	Witch	youth;appearance;manner;time	much;handsomer	marry;be;make;charm;think	5.84444444444	4.13555555556	5.715	Witch Iron-nose was much charmed by his appearance, and thought within herself: "Now I in like manner will make myself seven times handsomer than I am, and then I will marry this youth."
278	LOCATION	the fire	horse;death;head;milk		blow;be;scald;have;put;suck	4.975	4.275	5.2675	The horse, however, again put his head into the milk, and blew back into it the fire he had previously sucked out, and Witch Iron-nose was immediately scalded to death.
278	PERSON	Witch Iron-nose	horse;death;head;milk		blow;be;scald;have;put;suck	4.975	4.275	5.2675	The horse, however, again put his head into the milk, and blew back into it the fire he had previously sucked out, and Witch Iron-nose was immediately scalded to death.
279	PERSON	Witch	wash;s;horse;domain;stream		say;have;get	5.5	4.249	5.729	When they had got beyond the Witch"s domain, the horse said: "Wash me in this stream."
280	PERSON	Kavadiska	utensil;side;stream	fiery	be;stand;wash	5.8625	3.72875	5.90375	Kavadiska was again standing by the side of the fiery stream, washing the kitchen utensils.
280	LOCATION	the kitchen	utensil;side;stream	fiery	be;stand;wash	5.8625	3.72875	5.90375	Kavadiska was again standing by the side of the fiery stream, washing the kitchen utensils.
281	PERSON	Argilius			cry;come;rescue	5.244	4.384	5.21	"Come," cried Argilius, "I will rescue thee,"
283	PERSON	Taigarot	noise	wonderful;stable	set	5.24	4.306	5.96	Taigarot again set up a wonderful noise in his stable.
285	LOCATION	Kavadiska			reply;have;escape	5.83666666667	3.83666666667	5.98333333333	"Kavadiska has escaped," replied Taigarot.
285	PERSON	Taigarot			reply;have;escape	5.83666666667	3.83666666667	5.98333333333	"Kavadiska has escaped," replied Taigarot.
289	PERSON	Argilius	castle;nuptials	happy	bring;live;have;celebrate;die	6.23545454545	4.76272727273	5.81090909091	As for Argilius, he brought Kavadiska back to her castle, where they again celebrated their nuptials, lived very happy; and, if they have not died since, they live there to this very day.
289	PERSON	Kavadiska	castle;nuptials	happy	bring;live;have;celebrate;die	6.23545454545	4.76272727273	5.81090909091	As for Argilius, he brought Kavadiska back to her castle, where they again celebrated their nuptials, lived very happy; and, if they have not died since, they live there to this very day.
296	LOCATION	Tigris	carbuncle;ages;daughter;value;hand	inestimable	be;find;have;lose	5.74333333333	4.31888888889	5.48666666667	Ages ago a carbuncle of inestimable value was lost in the Tigris; he who finds it shall have the hand of my daughter."
299	LOCATION	Tigris	possession;sluice;carbuncle;reply		lie;bury;be	4.362	4.254	5.454	"The possession of the carbuncle that lies buried in the sluice of the Tigris," was the reply.
300	LOCATION	Tigris	hair;breadth;drop;water;will;s;purpose;monarch	last;aged;steady	resolve;give;deviate;say;drain;have;advise;find	5.5880952381	3.84571428571	5.85428571429	"I advise you, then," said the aged monarch, "to give it up to him; for if he has the steady will, and has positively resolved to find it, he will drain the last drop of water from the Tigris, rather than deviate a hair"s breadth from his purpose."
307	PERSON	the boy	food;corner;flower;playing	wild;much	reply;say;sit	5.89333333333	4.24583333333	5.815	"I cannot say much for your food," replied the boy shortly and carelessly, as he sat dreamily in a corner playing with a wild flower.
309	PERSON	Julius	tone;wood-chopper;potato;mill-stone;indifference;bread	sour;hard;same;vile	say;eat	5.206	4.049	5.565	"One might as well eat mill-stones and wood-choppers as your vile hard potatoes and sour bread," said Julius in the same tone of indifference.
310	LOCATION	the table	woman;rage;breath;turn;bird-trap;utterance;husband	such;old;further	fail;be;make;begin;fall	5.20538461538	4.06153846154	5.27307692308	The old woman fell into such a rage that her breath failed her for further utterance; so her husband, who was making bird-traps at the table, began in his turn.
311	LOCATION	the forest	goose;lie;child		be;let;find;kick;scream	5.25833333333	4.53083333333	5.23333333333	Why was I such a goose as not to let the child lie where I found him, kicking and screaming in the forest?"
313	LOCATION	the wood	distance;singing;people	old;little;last	hear;flee;calm;have	5.278	3.852	5.529	He fled to the wood; and when at last the old people had calmed down a little they heard him singing in the distance--
316	LOCATION	the forest	bough;m;wave	green		5.858	4.54	5.366	I"m off to the forest where waves the green bough.
353	PERSON	Julius			reply	6.15	3.44	6.79	To this Julius replied:--
369	PERSON	Don Juans	youth;pride;number;flower	many;low	be;show;die;pine;bring;have	5.65363636364	4.05	5.22727272727	Those youths are your Don Juans, and the numbers show in pride how many flowers by them brought low have pined and died.
378	PERSON	the queen	radiance;pin;sun;o;s;birth;child;earth;er	small;bright;lovely;mild;innocent	begin;head;shed;give	6.17263157895	4.43263157895	5.48105263158	just as the sun his radiance bright o"er earth began to shed, the queen gave birth unto a child, lovely and innocent and mild, and small as a pin"s head!
379	PERSON	The king	desire;heart;life;love;thrill;people;treasure;member;icy;thought;pleasure;plan;chill	new;own;ferocious	do;look;gaze;seem;save;inspire;glow	6.3208	4.9216	5.7948	"The king looked on it, but no pleasure glowed in his heart at this new treasure; and as he gazed, an icy chill through all his members seemed to thrill; for love of his people, and desire to save his own life, did inspire his thoughts with a ferocious plan.
380	PERSON	The boy			do;tell;perish;escape	5.01428571429	4.27142857143	5.21	The boy, however, did not perish:--how he escaped I shall tell thee hereafter.
390	PERSON	Julius	brow;star		be;say;seek	6.12666666667	4.1	5.69166666667	said Julius; "and thus you still are seeking now, the boy with the star upon his brow?"
390	PERSON	the boy	brow;star		be;say;seek	6.12666666667	4.1	5.69166666667	said Julius; "and thus you still are seeking now, the boy with the star upon his brow?"
391	LOCATION	Heaven	light;head;befel;child		tell;have;lead;find	6.057	4.028	5.56	by Heaven led, we have found the child with the light on his head; and now I will tell what him befel.
394	PERSON	Julius			say	5.91	4.43	6.88	Then Julius said:--
397	LOCATION	the earth	eagle;child;fright;coward;bill;air;beak;event	elfin;untoward;long;high;strong;fine	fly;be;mount;take;have;fall;surprise;behold;open;travel	5.6184	4.472	5.2476	He took him in his fine long beak, and with him mounted in the air; but had not travelled far nor long, when he beheld an eagle strong flying towards him in might; and being somewhat of a coward, surprised at this event untoward, his bill he opened in a fright,--and down the elfin child from high fell to the earth again.
399	PERSON	The boy			reply	5.995	3.775	6.145	The boy replied:--
402	PERSON	the boy	task;nectar;space;s;fruit;rind;part;potency	hard;tough;least;weary	do;drain;drink;master;sink;contain;penetrate;find	5.49041666667	4.07166666667	5.42875	A weary task the boy did find, to penetrate the tough hard rind; then for a second"s space he drained the nectar which the fruit contained,--one hundredth part at least he drank,--and mastered by its potency, upon the earth he sank.
402	LOCATION	the earth	task;nectar;space;s;fruit;rind;part;potency	hard;tough;least;weary	do;drain;drink;master;sink;contain;penetrate;find	5.49041666667	4.07166666667	5.42875	A weary task the boy did find, to penetrate the tough hard rind; then for a second"s space he drained the nectar which the fruit contained,--one hundredth part at least he drank,--and mastered by its potency, upon the earth he sank.
404	PERSON	Julius	fare;juice;berry;air	deadly;human;perfumed;coarse;vile	feed;exclaim;sob;know;have;suck	5.11125	4.25125	5.181875	exclaimed Julius, sobbing; "if I had not so madly sucked the deadly juice of that coarse berry, I still should feed on the perfumed air, and never have known vile human fare."
410	PERSON	Julius	straw;hair;finer;care	little;much;coarse	go;say;have	5.82454545455	3.90181818182	5.69545454545	"For this coarse straw I little care, soon I shall have much finer hair," said Julius;--and on he went cheerfully.
411	PERSON	Julius	return;agony;tip;forehead;s;eye;wing	frightful;blue;round	blind;be;scratch;cry;screech;hack;go;claw;flutter	5.06041666667	4.1625	5.02958333333	He also fluttered round Julius, till the tips of his frightful wings scratched the boy"s forehead, whilst he screeched aloud: "Return, return, go quickly back, else thy blue eyes I will claw and hack till thou shalt cry in agony, and blinded thou shalt be."
411	PERSON	the boy	return;agony;tip;forehead;s;eye;wing	frightful;blue;round	blind;be;scratch;cry;screech;hack;go;claw;flutter	5.06041666667	4.1625	5.02958333333	He also fluttered round Julius, till the tips of his frightful wings scratched the boy"s forehead, whilst he screeched aloud: "Return, return, go quickly back, else thy blue eyes I will claw and hack till thou shalt cry in agony, and blinded thou shalt be."
412	PERSON	Julius	shine;altar;lamp;eye	undying;softer;fine	answer;be;approach;stand;have	5.86142857143	3.835	5.80428571429	"My eyes are not so very fine; I shall soon have some that will softer shine," answered Julius, as he approached the altar before which stood the undying lamp.
415	PERSON	Julius	gratitude;glow-worm;song;hillock;cross;circle;round	little;inaudible;mossy	pray;sing;set;form;be	5.87285714286	3.845	5.59214285714	He then set up the cross on a little mossy hillock; and all the glow-worms formed themselves into a circle round it, and prayed and sang songs of gratitude,--which, however, were inaudible to Julius.
425	LOCATION	India	birth			6.565	4.4	5.47	To India, to India, the land of our birth!
425	LOCATION	India	birth			6.565	4.4	5.47	To India, to India, the land of our birth!
425	LOCATION	the land	birth			6.565	4.4	5.47	To India, to India, the land of our birth!
428	LOCATION	the earth	atmosphere;o	scent-laden	float;er	6.075	4.285	5.365	And the atmosphere scent-laden floats o"er the earth;
452	PERSON	the man	butter;bread;quantity;friend;mark	better;small;more;cheaper	satisfy;be;compare;consume;say;act	5.97818181818	3.68818181818	5.81272727273	"Mark this, friend," said the man of Bassora to the one of Kufa, "--butter is compared with bread as being the better of the two: as we can only consume a small quantity of that, it will also be the cheaper,--and we shall therefore act more wisely, and more savingly too, in being satisfied with butter."
452	LOCATION	Bassora	butter;bread;quantity;friend;mark	better;small;more;cheaper	satisfy;be;compare;consume;say;act	5.97818181818	3.68818181818	5.81272727273	"Mark this, friend," said the man of Bassora to the one of Kufa, "--butter is compared with bread as being the better of the two: as we can only consume a small quantity of that, it will also be the cheaper,--and we shall therefore act more wisely, and more savingly too, in being satisfied with butter."
452	LOCATION	Kufa	butter;bread;quantity;friend;mark	better;small;more;cheaper	satisfy;be;compare;consume;say;act	5.97818181818	3.68818181818	5.81272727273	"Mark this, friend," said the man of Bassora to the one of Kufa, "--butter is compared with bread as being the better of the two: as we can only consume a small quantity of that, it will also be the cheaper,--and we shall therefore act more wisely, and more savingly too, in being satisfied with butter."
460	LOCATION	Kufa	distance;miser	vain;long	say;journey;have	5.12666666667	4.255	5.51333333333	said the Miser of Kufa,--"I have not journeyed this long distance in vain!"
462	PERSON	CHAFFINCH	prince			5.44	5.15	4.39	PRINCE CHAFFINCH.
466	PERSON	the fairy	king;pet;queen;patience;birth;hers;prince	sudden;gratified;good;last	lose	5.55071428571	4.64571428571	5.34857142857	The good king and queen, however, never lost their patience, so that at last the fairy lost hers, and, in a pet, she all of a sudden gratified them with seven princes at a birth.
