PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
41	PERSON	Thomas of Ercildoune	league;tiend;being;kelpy;cost;witch;bogie;hell	uncanny	be;pay;compel;suppose;dread;fear;find;wonder	5.20846153846	4.27615384615	5.24730769231	Their Bogies, their Witches, their Kelpies, even their Fairy Queen herself, were supposed to be in league with the Evil One, and to be compelled, as Thomas of Ercildoune was near finding out to his cost, to pay a "Tiend to Hell" every seven years; so it was not to be wondered at, that these uncanny beings were dreaded and feared.
42	PERSON	Fairy Queen	sith;league;dwelling;sward;tale;case;knowe;satan;earshot;respect;law;folk;subject	rocky;many;same;charming;dewy;silent	be;dance;bind;make;come;tell;speak	5.88583333333	3.99416666667	5.94583333333	The Fairy Queen might be in league with Satan, but her subjects were not all bound by the same law, and many charming tales are told of the "sith" or silent folk, who were always spoken of with respect, in case they might be within earshot, who made their dwellings under some rocky knowe, and who came out and danced on the dewy sward at midnight.
45	PERSON	Brownie	notice;shaggy;helper;appearance;beast;drudgery;half;wages;creature;sin;man	lovable;unkempt;strange	be;entail;forbid;work;ordain;receive;say;take;come;disappear;look	5.5976	4.1304	5.5856	Then we frequently come across the Brownie, that strange, kindly, lovable creature, with its shaggy, unkempt appearance, half man, half beast, who was said to be the ordained helper of man in the drudgery entailed by sin, and was therefore forbidden to receive wages; who always worked when no one was looking, and who disappeared if any notice were taken of him.
46	PERSON	Hogg	minstrelsy;sir;story;power;enchantment;country;tale;s;speech;animal;border;page	real;last;mythical;endowed;half;least;other;legendary;many;weird	be;find	6.12291666667	4.08708333333	5.70958333333	There are also, as in all other countries, animal tales, where the animals are endowed with the power of speech; and weird tales of enchantment; and last, but not least, there are the legendary stories, many of them half real, half mythical, which are to be found in the pages of Hogg, and Leyden, and above all, in Sir Walter Scott"s "Border Minstrelsy."
46	PERSON	Leyden	minstrelsy;sir;story;power;enchantment;country;tale;s;speech;animal;border;page	real;last;mythical;endowed;half;least;other;legendary;many;weird	be;find	6.12291666667	4.08708333333	5.70958333333	There are also, as in all other countries, animal tales, where the animals are endowed with the power of speech; and weird tales of enchantment; and last, but not least, there are the legendary stories, many of them half real, half mythical, which are to be found in the pages of Hogg, and Leyden, and above all, in Sir Walter Scott"s "Border Minstrelsy."
46	PERSON	Walter Scott	minstrelsy;sir;story;power;enchantment;country;tale;s;speech;animal;border;page	real;last;mythical;endowed;half;least;other;legendary;many;weird	be;find	6.12291666667	4.08708333333	5.70958333333	There are also, as in all other countries, animal tales, where the animals are endowed with the power of speech; and weird tales of enchantment; and last, but not least, there are the legendary stories, many of them half real, half mythical, which are to be found in the pages of Hogg, and Leyden, and above all, in Sir Walter Scott"s "Border Minstrelsy."
48	PERSON	James IV	boy;story;red-etin;sir;tutor;s;child;knee	little;same	be;use;sit;write;know;interest;listen	5.88791666667	3.88875	5.59541666667	It may interest some of these children to know that when James IV was a little boy, nearly four hundred years ago, he used to sit on his tutor, Sir David Lindsay"s, knee, and listen to some of the same stories that are written here:--to the story of Thomas the Rhymer, of the Red-Etin, and of The Black Bull of Norroway.
48	PERSON	David Lindsay	boy;story;red-etin;sir;tutor;s;child;knee	little;same	be;use;sit;write;know;interest;listen	5.88791666667	3.88875	5.59541666667	It may interest some of these children to know that when James IV was a little boy, nearly four hundred years ago, he used to sit on his tutor, Sir David Lindsay"s, knee, and listen to some of the same stories that are written here:--to the story of Thomas the Rhymer, of the Red-Etin, and of The Black Bull of Norroway.
48	PERSON	Thomas the Rhymer	boy;story;red-etin;sir;tutor;s;child;knee	little;same	be;use;sit;write;know;interest;listen	5.88791666667	3.88875	5.59541666667	It may interest some of these children to know that when James IV was a little boy, nearly four hundred years ago, he used to sit on his tutor, Sir David Lindsay"s, knee, and listen to some of the same stories that are written here:--to the story of Thomas the Rhymer, of the Red-Etin, and of The Black Bull of Norroway.
49	LOCATION	Western Highlands	case;poem;word;journal;rhymes;tale;s;minstrelsy;folklore;popular;chambers;border;original	indebted;own	be;tell;have	5.55608695652	4.24652173913	5.45304347826	Although in every case I have told the tale in my own words, I am indebted for the originals to Campbell"s "Popular Tales of the Western Highlands," Leyden"s Poems, Hogg"s Poems, Scott"s "Border Minstrelsy," Chambers" "Popular Rhymes of Scotland," "The Folklore Journal," etc.
49	PERSON	Leyden	case;poem;word;journal;rhymes;tale;s;minstrelsy;folklore;popular;chambers;border;original	indebted;own	be;tell;have	5.55608695652	4.24652173913	5.45304347826	Although in every case I have told the tale in my own words, I am indebted for the originals to Campbell"s "Popular Tales of the Western Highlands," Leyden"s Poems, Hogg"s Poems, Scott"s "Border Minstrelsy," Chambers" "Popular Rhymes of Scotland," "The Folklore Journal," etc.
49	PERSON	Hogg	case;poem;word;journal;rhymes;tale;s;minstrelsy;folklore;popular;chambers;border;original	indebted;own	be;tell;have	5.55608695652	4.24652173913	5.45304347826	Although in every case I have told the tale in my own words, I am indebted for the originals to Campbell"s "Popular Tales of the Western Highlands," Leyden"s Poems, Hogg"s Poems, Scott"s "Border Minstrelsy," Chambers" "Popular Rhymes of Scotland," "The Folklore Journal," etc.
49	PERSON	Scott	case;poem;word;journal;rhymes;tale;s;minstrelsy;folklore;popular;chambers;border;original	indebted;own	be;tell;have	5.55608695652	4.24652173913	5.45304347826	Although in every case I have told the tale in my own words, I am indebted for the originals to Campbell"s "Popular Tales of the Western Highlands," Leyden"s Poems, Hogg"s Poems, Scott"s "Border Minstrelsy," Chambers" "Popular Rhymes of Scotland," "The Folklore Journal," etc.
49	LOCATION	Scotland	case;poem;word;journal;rhymes;tale;s;minstrelsy;folklore;popular;chambers;border;original	indebted;own	be;tell;have	5.55608695652	4.24652173913	5.45304347826	Although in every case I have told the tale in my own words, I am indebted for the originals to Campbell"s "Popular Tales of the Western Highlands," Leyden"s Poems, Hogg"s Poems, Scott"s "Border Minstrelsy," Chambers" "Popular Rhymes of Scotland," "The Folklore Journal," etc.
51	PERSON	ELIZABETH W. GRIERSON				5.0	5.0	5.0	ELIZABETH W. GRIERSON.
53	LOCATION	Hawick	n.b.;whitchester;_			5.0	5.0	5.0	_Whitchesters, Hawick, N.B.,
59	PERSON	Thomas	rhymer			5.0	5.0	5.0	Thomas the Rhymer
61	PERSON	Silver-Tree	gold-tree			5.0	5.0	5.0	Gold-Tree and Silver-Tree
67	PERSON	Merman	catcher;seal			5.195	2.88	5.215	The Seal Catcher and the Merman
71	LOCATION	Norroway	bull	black		4.675	4.24	6.185	The Black Bull of Norroway
75	PERSON	Knight	elfin			5.0	5.0	5.0	The Elfin Knight
83	PERSON	Merlin	s;crag;fairies			5.0	5.0	5.0	The Fairies of Merlin"s Crag
85	PERSON	Robin Redbreast	wedding			6.99	3.98	4.715	The Wedding of Robin Redbreast and Jenny Wren
85	PERSON	Jenny Wren	wedding			6.99	3.98	4.715	The Wedding of Robin Redbreast and Jenny Wren
89	PERSON	Dick	canonbie			3.06	5.6	3.44	Canonbie Dick and Thomas of Ercildoune
89	PERSON	Thomas	canonbie			3.06	5.6	3.44	Canonbie Dick and Thomas of Ercildoune
89	LOCATION	Ercildoune	canonbie			3.06	5.6	3.44	Canonbie Dick and Thomas of Ercildoune
93	PERSON	Poussie Baudrons				5.0	5.0	5.0	Poussie Baudrons
101	PERSON	Witch	fife			3.14	5.3	4.79	The Witch of Fife
103	PERSON	Assipattle				5.0	5.0	5.0	Assipattle and the Mester Stoorworm
103	PERSON	Mester Stoorworm				5.0	5.0	5.0	Assipattle and the Mester Stoorworm
107	PERSON	Katherine Crackernuts				5.0	5.0	5.0	Katherine Crackernuts
113	PERSON	Farquhar MacNeill				5.0	5.0	5.0	Farquhar MacNeill
121	LOCATION	Scotland	gallant;none;ercildoune;castle	young;debonair;gracious	be	6.31333333333	4.035	5.76666666667	Of all the young gallants in Scotland in the thirteenth century, there was none more gracious and debonair than Thomas Learmont, Laird of the Castle of Ercildoune, in Berwickshire.
121	PERSON	Thomas Learmont	gallant;none;ercildoune;castle	young;debonair;gracious	be	6.31333333333	4.035	5.76666666667	Of all the young gallants in Scotland in the thirteenth century, there was none more gracious and debonair than Thomas Learmont, Laird of the Castle of Ercildoune, in Berwickshire.
121	PERSON	Laird	gallant;none;ercildoune;castle	young;debonair;gracious	be	6.31333333333	4.035	5.76666666667	Of all the young gallants in Scotland in the thirteenth century, there was none more gracious and debonair than Thomas Learmont, Laird of the Castle of Ercildoune, in Berwickshire.
121	LOCATION	Berwickshire	gallant;none;ercildoune;castle	young;debonair;gracious	be	6.31333333333	4.035	5.76666666667	Of all the young gallants in Scotland in the thirteenth century, there was none more gracious and debonair than Thomas Learmont, Laird of the Castle of Ercildoune, in Berwickshire.
126	PERSON	Thomas	living;tree;thing;root;gladness	happy	feel;watch;throw	6.15125	4.08875	5.9325	Thomas felt so happy with the gladness of it all, that he threw himself down at the root of a tree, to watch the living things around him.
131	LOCATION	the glen	song;scotch;worship;air;bit;dress;side	queenly;magnificent;old	be;ride;lilt;carry;think;kneel	5.85791666667	4.08875	5.45	As she rode down the glen, she lilted a bit of an old Scotch song; and she carried herself with such a queenly air, and her dress was so magnificent, that Thomas was like to kneel by the side of the path and worship her, for he thought that it must be the Blessed Virgin herself.
131	PERSON	Thomas	song;scotch;worship;air;bit;dress;side	queenly;magnificent;old	be;ride;lilt;carry;think;kneel	5.85791666667	4.08875	5.45	As she rode down the glen, she lilted a bit of an old Scotch song; and she carried herself with such a queenly air, and her dress was so magnificent, that Thomas was like to kneel by the side of the path and worship her, for he thought that it must be the Blessed Virgin herself.
131	LOCATION	the path	song;scotch;worship;air;bit;dress;side	queenly;magnificent;old	be;ride;lilt;carry;think;kneel	5.85791666667	4.08875	5.45	As she rode down the glen, she lilted a bit of an old Scotch song; and she carried herself with such a queenly air, and her dress was so magnificent, that Thomas was like to kneel by the side of the path and worship her, for he thought that it must be the Blessed Virgin herself.
133	PERSON	Queen	country;man	other	be;call	5.96692307692	4.31384615385	5.59538461538	"Men call me Queen, but it is of a far other country; for I am the Queen of Fairy-land, and not the Queen of Heaven."
133	PERSON	Queen	country;man	other	be;call	5.96692307692	4.31384615385	5.59538461538	"Men call me Queen, but it is of a far other country; for I am the Queen of Fairy-land, and not the Queen of Heaven."
133	PERSON	Queen	country;man	other	be;call	5.96692307692	4.31384615385	5.59538461538	"Men call me Queen, but it is of a far other country; for I am the Queen of Fairy-land, and not the Queen of Heaven."
133	LOCATION	Heaven	country;man	other	be;call	5.96692307692	4.31384615385	5.59538461538	"Men call me Queen, but it is of a far other country; for I am the Queen of Fairy-land, and not the Queen of Heaven."
134	PERSON	Thomas	caution;moment;spell;prudence	common-sense;true	be;forget;make;cast;say;seem	5.60285714286	3.99357142857	5.54071428571	And certainly it seemed as if what she said were true; for, from that moment, it was as if a spell were cast over Thomas, making him forget prudence, and caution, and common-sense itself.
137	PERSON	Fairy Queen	kisseth;time	whoso	go;be;serve	5.80333333333	4.36666666667	5.48	For whoso kisseth the Fairy Queen must e"en go with her to Fairy-land, and serve her there till that time is past."
138	PERSON	Queen	palfrey;face	dapple-grey	bring;stand;laugh;be	6.11428571429	4.41285714286	6.06285714286	The Elfin Queen only laughed in his face, and brought her dapple-grey palfrey close up to where he was standing.
140	PERSON	Thomas	groan;steed;sigh;bridle;terror;rein	many;grey	do;mount;gallop;have;shake	4.818	4.209	5.147	So Thomas, with many a sigh and groan of terror, mounted behind her; and as soon as he had done so, she shook her bridle rein, and the grey steed galloped off.
141	LOCATION	the land	horizon;edge;desert;wind	dry;far;great;desolate;bare	go;leave;live;come;stretch	5.57058823529	4.22470588235	5.31823529412	On and on they went, going swifter than the wind; till they left the land of the living behind, and came to the edge of a great desert, which stretched before them, dry, and bare, and desolate, to the edge of the far horizon.
142	PERSON	Thomas of Ercildoune	chance;side;eye;desert;companion	alive;strange;other;least;weary	be;reach;cross;have;seem;wonder	5.74133333333	3.664	5.546	At least, so it seemed to the weary eyes of Thomas of Ercildoune, and he wondered if he and his strange companion had to cross this desert; and, if so, if there were any chance of reaching the other side of it alive.
143	PERSON	Fairy Queen	career;rein;palfrey	wild;grey	tighten;stop	5.68375	4.43	5.49125	But the Fairy Queen suddenly tightened her rein, and the grey palfrey stopped short in its wild career.
144	PERSON	Thomas	shoulder;head;eye;thing;lout;captive;knee;earth	unhappy;mortal	be;hide;show;see;say;descend;glance;lay	5.40590909091	3.85954545455	5.40545454545	"Now must thou descend to earth, Thomas," said the Lady, glancing over her shoulder at her unhappy captive, "and lout down, and lay thy head on my knee, and I will show thee hidden things, which cannot be seen by mortal eyes."
144	PERSON	Lady	shoulder;head;eye;thing;lout;captive;knee;earth	unhappy;mortal	be;hide;show;see;say;descend;glance;lay	5.40590909091	3.85954545455	5.40545454545	"Now must thou descend to earth, Thomas," said the Lady, glancing over her shoulder at her unhappy captive, "and lout down, and lay thy head on my knee, and I will show thee hidden things, which cannot be seen by mortal eyes."
150	PERSON	King	city;righteousness;great;endeth;road	hard;glorious;irksome	be;call	5.96	4.25461538462	5.62153846154	For that is the Road of Righteousness; and, although it be hard and irksome, yet it endeth in a glorious City, which is called the City of the Great King.
151	PERSON	Thomas	ken;whither;bonnie;fern;road;leadeth;elf-land;bra	fair;unto;mortal	leadeth;ken;run;take	5.63181818182	3.88545454545	5.38	"And the third road--the bonnie road--that runs up the brae among the ferns, and leadeth no mortal kens whither, but I ken where it leadeth, Thomas--for it leadeth unto fair Elf-land; and that road take we.
152	PERSON	Thomas	ercildoune;ee;word;mark;anyone;journey;lip;end;tower;tongue;care	single;own;mortal	hopest;reach;see;s;take;openeth;bide;save;speak	5.69277777778	4.10611111111	5.53555555556	"And, mark "ee, Thomas, if ever thou hopest to see thine own Tower of Ercildoune again, take care of thy tongue when we reach our journey"s end, and speak no single word to anyone save me--for the mortal who openeth his lips rashly in Fairy-land must bide there for ever."
153	PERSON	Thomas	sound;water;s;foot;knee;palfrey;chill	cold;last;grey	be;rush;plunge;creep	5.34	4.35214285714	5.57428571429	There was a sound of rushing water everywhere, and at last the grey palfrey plunged right into it; and it crept up, cold and chill, first over Thomas"s feet, and then over his knees.
155	PERSON	Fairy	gown;kind;swoon;seat;s;hold	ash-grey;tight	be;drown;warrant;have;fall	5.35052631579	4.16631578947	5.27315789474	He fell forward in a kind of swoon; and, if it had not been that he had tight hold of the Fairy"s ash-grey gown, I warrant he had fallen from his seat, and had been drowned.
160	PERSON	Fairy Queen	companion	bent	pluck;hand	6.06166666667	4.16	5.94666666667	The Fairy Queen bent down and plucked one, and handed it to her companion.
162	PERSON	Thomas	thomas;apple;lip;truth;grace;man	true	be;call;take;rest;eat	6.45545454545	3.87090909091	6.05181818182	Thomas took the apple, and ate it; and for evermore the Grace of Truth rested on his lips; and that is why, in after years, men called him "True Thomas."
165	PERSON	Lady	gown;word;riding-skirt;mantle;face;hair;blast;change	fair;marvellous;piercing;grey;ugly;green;ash-covered;young;hunting-horn;loud	blow;do;raise;drop;vanish;come;grow;appear	5.55954545455	4.06681818182	5.43227272727	With these words the Lady raised her hunting-horn, and blew a loud and piercing blast; and, as she did so, a marvellous change came over her again; for her ugly ash-covered gown dropped off her, and the grey in her hair vanished, and she appeared once more in her green riding-skirt and mantle, and her face grew young and fair.
166	PERSON	Thomas	country;shoon;cloth;suit;foot;glance;downward;change;clothes	brown;rough;wonderful;fine;satin	be;transform;chance;wear;have;pass;find	5.75045454545	3.82727272727	5.50136363636	And a wonderful change passed over Thomas also; for, as he chanced to glance downwards, he found that his rough country clothes had been transformed into a suit of fine brown cloth, and that on his feet he wore satin shoon.
167	PERSON	the King	sound;ladies;door;knight;number;horn;difficulty;page-boys;wish;minstrels;castle;palfrey	unobserved;open	fly;accompany;obey;slide;have;pass;meet;ring;hurry	5.72727272727	4.19727272727	5.58818181818	Immediately the sound of the horn rang out, the doors of the Castle flew open, and the King hurried out to meet the Queen, accompanied by such a number of Knights and Ladies, Minstrels and Page-boys, that Thomas, who had slid from his palfrey, had no difficulty in obeying her wishes and passing into the Castle unobserved.
167	PERSON	Queen	sound;ladies;door;knight;number;horn;difficulty;page-boys;wish;minstrels;castle;palfrey	unobserved;open	fly;accompany;obey;slide;have;pass;meet;ring;hurry	5.72727272727	4.19727272727	5.58818181818	Immediately the sound of the horn rang out, the doors of the Castle flew open, and the King hurried out to meet the Queen, accompanied by such a number of Knights and Ladies, Minstrels and Page-boys, that Thomas, who had slid from his palfrey, had no difficulty in obeying her wishes and passing into the Castle unobserved.
167	PERSON	Thomas	sound;ladies;door;knight;number;horn;difficulty;page-boys;wish;minstrels;castle;palfrey	unobserved;open	fly;accompany;obey;slide;have;pass;meet;ring;hurry	5.72727272727	4.19727272727	5.58818181818	Immediately the sound of the horn rang out, the doors of the Castle flew open, and the King hurried out to meet the Queen, accompanied by such a number of Knights and Ladies, Minstrels and Page-boys, that Thomas, who had slid from his palfrey, had no difficulty in obeying her wishes and passing into the Castle unobserved.
169	PERSON	Thomas	poor;end;hall;scene	extraordinary;lonely;other	feel;be;gaze;stand;fascinate	5.57166666667	3.82083333333	5.38833333333	Poor Thomas, meanwhile, stood far away at the other end of the Hall, feeling very lonely, yet fascinated by the extraordinary scene on which he was gazing.
171	PERSON	Queen	throne;dais;hall	long	be;rise;cross;step;stand;go	5.98909090909	3.68727272727	5.49363636364	This went on for three long days, then the Queen rose from her throne, and, stepping from the dais, crossed the Hall to where he was standing.
172	PERSON	Thomas	castle;time;ercildoune;tis	fair	mount;see;ride;say;wouldst	6.14142857143	4.13428571429	5.80285714286	""Tis time to mount and ride, Thomas," she said, "if thou wouldst ever see the fair Castle of Ercildoune again."
173	PERSON	Lady		spokest;long	be;exclaim;have	5.79875	3.76625	5.5725	"Thou spokest of seven long years, Lady," he exclaimed, "and I have been here but three days."
176	PERSON	Thomas	palfrey;burn;huntly	grey	be;return;mount;bring;have;come	5.83666666667	3.92333333333	5.53111111111	Once more the grey palfrey was brought, and Thomas and the Queen mounted it; and, as they had come, so they returned to the Eildon Tree near the Huntly Burn.
176	PERSON	Queen	palfrey;burn;huntly	grey	be;return;mount;bring;have;come	5.83666666667	3.92333333333	5.53111111111	Once more the grey palfrey was brought, and Thomas and the Queen mounted it; and, as they had come, so they returned to the Eildon Tree near the Huntly Burn.
177	PERSON	Queen	gift;people;farewell;something;fairy-land;parting		be;give;bid;let;know;have;ask	5.81642857143	4.01642857143	5.64428571429	Then the Queen bade Thomas farewell; and, as a parting gift, he asked her to give him something that would let people know that he had really been to Fairy-land.
177	PERSON	Thomas	gift;people;farewell;something;fairy-land;parting		be;give;bid;let;know;have;ask	5.81642857143	4.01642857143	5.64428571429	Then the Queen bade Thomas farewell; and, as a parting gift, he asked her to give him something that would let people know that he had really been to Fairy-land.
179	PERSON	Lady	man;word;parting;truth;haunt	radiant;such;little;sorry;ordinary	be;feel;leave;vanish;come;tell	5.43043478261	4.10782608696	5.45652173913	With these words the Lady vanished, and Thomas was left alone, feeling a little sorry, if the truth must be told, at parting with such a radiant Being and coming back to the ordinary haunts of men.
179	PERSON	Thomas	man;word;parting;truth;haunt	radiant;such;little;sorry;ordinary	be;feel;leave;vanish;come;tell	5.43043478261	4.10782608696	5.45652173913	With these words the Lady vanished, and Thomas was left alone, feeling a little sorry, if the truth must be told, at parting with such a radiant Being and coming back to the ordinary haunts of men.
180	LOCATION	the country	prophecy;people;rhymer;fame;poetry	many;long	live;spread;name	6.07333333333	4.1675	5.89333333333	After this he lived for many a long year in his Castle of Ercildoune, and the fame of his poetry and of his prophecies spread all over the country, so that people named him True Thomas, and Thomas the Rhymer.
180	PERSON	True Thomas	prophecy;people;rhymer;fame;poetry	many;long	live;spread;name	6.07333333333	4.1675	5.89333333333	After this he lived for many a long year in his Castle of Ercildoune, and the fame of his poetry and of his prophecies spread all over the country, so that people named him True Thomas, and Thomas the Rhymer.
180	PERSON	Thomas	prophecy;people;rhymer;fame;poetry	many;long	live;spread;name	6.07333333333	4.1675	5.89333333333	After this he lived for many a long year in his Castle of Ercildoune, and the fame of his poetry and of his prophecies spread all over the country, so that people named him True Thomas, and Thomas the Rhymer.
181	PERSON	Thomas	prophecy		write;utter;come;tell;pass	5.6325	3.82833333333	5.38583333333	I cannot write down for you all the prophecies which Thomas uttered, and which most surely came to pass, but I will tell you one or two.
182	LOCATION	Bannockburn	battle;word		foretell	4.645	5.125	5.925	He foretold the Battle of Bannockburn in these words:
184	LOCATION	Breid	burn			3.73	5.4	3.9	"The Burn of Breid
186	LOCATION	Bannockburn	water;blood	little;terrible	be;defeat;redden;come;pass	4.99888888889	4.19888888889	4.76444444444	which came to pass on that terrible day when the waters of the little Bannockburn were reddened by the blood of the defeated English.
187	LOCATION	England	union;vein;blood;crowns;son		be;foretell;bear	5.482	4.607	4.871	He also foretold the Union of the Crowns of England and Scotland, under a Prince who was the son of a French Queen, and who yet bore the blood of Bruce in his veins.
187	LOCATION	Scotland	union;vein;blood;crowns;son		be;foretell;bear	5.482	4.607	4.871	He also foretold the Union of the Crowns of England and Scotland, under a Prince who was the son of a French Queen, and who yet bore the blood of Bruce in his veins.
187	PERSON	Prince	union;vein;blood;crowns;son		be;foretell;bear	5.482	4.607	4.871	He also foretold the Union of the Crowns of England and Scotland, under a Prince who was the son of a French Queen, and who yet bore the blood of Bruce in his veins.
187	PERSON	Queen	union;vein;blood;crowns;son		be;foretell;bear	5.482	4.607	4.871	He also foretold the Union of the Crowns of England and Scotland, under a Prince who was the son of a French Queen, and who yet bore the blood of Bruce in his veins.
187	PERSON	Bruce	union;vein;blood;crowns;son		be;foretell;bear	5.482	4.607	4.871	He also foretold the Union of the Crowns of England and Scotland, under a Prince who was the son of a French Queen, and who yet bore the blood of Bruce in his veins.
189	LOCATION	Sonne			bearre	5.43	4.26	5.445	"A French Quen shall bearre the Sonne;
190	LOCATION	the sea	britainne;rule;shall			5.64	3.33	4.90666666667	Shall rule all Britainne to the sea,
192	PERSON	King James	thing;monarch;country;son	true	become;come	6.10222222222	4.05111111111	5.69222222222	which thing came true in 1603, when King James, son of Mary, Queen of Scots, became Monarch of both countries.
192	PERSON	Mary	thing;monarch;country;son	true	become;come	6.10222222222	4.05111111111	5.69222222222	which thing came true in 1603, when King James, son of Mary, Queen of Scots, became Monarch of both countries.
199	PERSON	Thomas the Rhymer	tower;army;people;fairy-land;tweed;war;bank	long	be;begin;forget;rest;have;go;come	5.5525	3.8815	5.2525	Fourteen long years went by, and people were beginning to forget that Thomas the Rhymer had ever been in Fairy-land; but at last a day came when Scotland was at war with England, and the Scottish army was resting by the banks of the Tweed, not far from the Tower of Ercildoune.
199	LOCATION	Scotland	tower;army;people;fairy-land;tweed;war;bank	long	be;begin;forget;rest;have;go;come	5.5525	3.8815	5.2525	Fourteen long years went by, and people were beginning to forget that Thomas the Rhymer had ever been in Fairy-land; but at last a day came when Scotland was at war with England, and the Scottish army was resting by the banks of the Tweed, not far from the Tower of Ercildoune.
199	LOCATION	England	tower;army;people;fairy-land;tweed;war;bank	long	be;begin;forget;rest;have;go;come	5.5525	3.8815	5.2525	Fourteen long years went by, and people were beginning to forget that Thomas the Rhymer had ever been in Fairy-land; but at last a day came when Scotland was at war with England, and the Scottish army was resting by the banks of the Tweed, not far from the Tower of Ercildoune.
199	LOCATION	Ercildoune	tower;army;people;fairy-land;tweed;war;bank	long	be;begin;forget;rest;have;go;come	5.5525	3.8815	5.2525	Fourteen long years went by, and people were beginning to forget that Thomas the Rhymer had ever been in Fairy-land; but at last a day came when Scotland was at war with England, and the Scottish army was resting by the banks of the Tweed, not far from the Tower of Ercildoune.
203	PERSON	Laird	guest;song;everything;place;meal;care	magnificent;long	be;end;rise;take;assemble;sing	6.29111111111	3.86055555556	6.04	For the Laird of Ercildoune took care that everything was as magnificent as it could possibly be; and when the meal was ended he rose in his place, and, taking his Elfin Harp, he sang to his assembled guests song after song of the days of long ago.
