PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
364	PERSON	the woman	complaint;set;people;admission;sultan;presence;difficulty;petition		be;hear;find;gain	5.45071428571	3.68285714286	5.57142857143	It was the day that the sultan set apart for hearing the complaints and petitions of his people, so the woman found no difficulty in gaining admission to his presence.
372	LOCATION	the palace	reason;man	young	say;dismiss;have;summon	5.67	4.19666666667	5.69666666667	But as he had summoned the young man to the palace, he could hardly dismiss him without a reason, so he hastily said:
373	PERSON	the man	world;tree;bird;husband;home		be;make;bring;have;collect	6.46352941176	3.89764705882	5.73764705882	But the man who is to be her husband must first collect all the birds in the world, and bring them into the gardens of the palace; for hitherto no birds have made their homes in the trees."
373	LOCATION	the gardens	world;tree;bird;husband;home		be;make;bring;have;collect	6.46352941176	3.89764705882	5.73764705882	But the man who is to be her husband must first collect all the birds in the world, and bring them into the gardens of the palace; for hitherto no birds have made their homes in the trees."
373	LOCATION	the palace	world;tree;bird;husband;home		be;make;bring;have;collect	6.46352941176	3.89764705882	5.73764705882	But the man who is to be her husband must first collect all the birds in the world, and bring them into the gardens of the palace; for hitherto no birds have made their homes in the trees."
374	PERSON	the princess	whither;struggle;road;sultan	proud	be;notice;lead;give;walk;let;take;have;go;think	5.82684210526	4.28789473684	5.46526315789	Still, he was too proud to let the sultan think that he had given up the princess without a struggle, so he took a road that led past the palace and walked on, not noticing whither he went.
374	LOCATION	the palace	whither;struggle;road;sultan	proud	be;notice;lead;give;walk;let;take;have;go;think	5.82684210526	4.28789473684	5.46526315789	Still, he was too proud to let the sultan think that he had given up the princess without a struggle, so he took a road that led past the palace and walked on, not noticing whither he went.
379	LOCATION	the garden	head;sultan;window;home;circle;man	open;young	fly;whisper;s;choose;go;round;disappear	6.00058823529	4.06529411765	5.65058823529	And when the young man whispered "Go," they first flew in circles round the sultan"s head, and then disappeared through the open window, to choose homes in the garden.
385	LOCATION	the city	spell;eye;sultan;explanation;nobody;genius;length;gate;attendant;magician	impatient;angry;own;evil	be;give;bid;remove;fetch;cast;have;go;dwell;behold;happen	5.475	4.06428571429	5.39464285714	At length, angry and impatient, the sultan went down to behold with his own eyes what had happened, but as nobody could give him any explanation, he bade one of his attendants to fetch a magician, who dwelt near one of the city gates, to remove the spell which had been cast by some evil genius.
388	LOCATION	the door	woman;someone	old	jump;knock;open	5.60428571429	4.10714285714	5.34571428571	The next minute someone knocked loudly at the door, and the old woman jumped up and opened it.
390	PERSON	the woman	eye;sir;news;veil;corner		put;reply;reach;have;leave	5.54933333333	4.02666666667	5.434	sir," replied the woman, putting a corner of her veil to her eyes, "he left me long since, and since that day no news of him has reached me."
391	PERSON	the man	reward;hand;daughter;sultan	large;certain	be;bestow;intend;bring;give	5.96285714286	4.13	5.64928571429	The sultan intends to bestow on him the hand of his daughter, and he is certain to give a large reward to the man who brings him back."
395	LOCATION	the road	length;fine;breakfast;turban;man	early;hasty;young;best	put;dress;take;get	5.6825	4.1925	5.669375	At length one fine morning, the young man got up early and dressed himself, and put on his best turban, and after a hasty breakfast took the road to the palace.
395	LOCATION	the palace	length;fine;breakfast;turban;man	early;hasty;young;best	put;dress;take;get	5.6825	4.1925	5.669375	At length one fine morning, the young man got up early and dressed himself, and put on his best turban, and after a hasty breakfast took the road to the palace.
396	LOCATION	the door	attendant;sultan;word;negro;presence	huge	be;welcome;pass;let;expect;conduct;wait	5.49666666667	3.888	5.40533333333	The huge negro before the door evidently expected him, for without a word he let him pass, and another attendant who was waiting inside conducted him straight into the presence of the sultan, who welcomed him gladly.
399	PERSON	the princess	everyone;word;sultan;youth;hall;man	big;fatal;young	be;lead;do;beg;stand;have;enter;utter	5.52052631579	4.02947368421	5.33052631579	After this was done, the youth begged the sultan to lead him to the princess, and together they entered the big hall, where everyone was standing exactly as they were when the young man had uttered the fatal word.
409	PERSON	The king			take;look	5.59	4.24333333333	5.41333333333	The king took it, and looked at it closely.
412	PERSON	The king	ambassador;presence	royal	do;be;send;surprise;reply	5.86666666667	3.9375	5.8	The king did not reply, but the ambassador was not at all surprised when, the following morning, he was sent for into the royal presence.
413	LOCATION	the court	marriage;daughter;fairy;envoy	special	be;send;summon;inform;have;ask	5.84642857143	4.17857142857	5.56857142857	I have summoned you here to inform you that I am about to send special envoys to the court of the Swan fairy, asking her daughter in marriage."
422	PERSON	Ismenor	clothes;ring;spell;waking	sound;asleep	do;prevent;wish;cast;say;strip;touch;behold;dress	6.084375	4.08125	5.8825	Here Ismenor beheld them, all sound asleep; and casting a spell which prevented their waking till he wished them to do so, he stripped the king of all his clothes and dressed him in those of Rabot, whom he touched with his ring, saying:
422	PERSON	the king	clothes;ring;spell;waking	sound;asleep	do;prevent;wish;cast;say;strip;touch;behold;dress	6.084375	4.08125	5.8825	Here Ismenor beheld them, all sound asleep; and casting a spell which prevented their waking till he wished them to do so, he stripped the king of all his clothes and dressed him in those of Rabot, whom he touched with his ring, saying:
422	LOCATION	Rabot	clothes;ring;spell;waking	sound;asleep	do;prevent;wish;cast;say;strip;touch;behold;dress	6.084375	4.08125	5.8825	Here Ismenor beheld them, all sound asleep; and casting a spell which prevented their waking till he wished them to do so, he stripped the king of all his clothes and dressed him in those of Rabot, whom he touched with his ring, saying:
423	PERSON	Lino	shape;daughter;fairy		take;have;wed	6.07166666667	4.30333333333	5.745	"Take the shape of Lino until you have wedded the daughter of the Swan fairy."
424	PERSON	the magician	s;power	great	be;believe	6.195	4.24	5.64625	And so great was the magician"s power that Rabot positively believed himself to be really the king!
424	PERSON	Rabot	s;power	great	be;believe	6.195	4.24	5.64625	And so great was the magician"s power that Rabot positively believed himself to be really the king!
424	PERSON	the king	s;power	great	be;believe	6.195	4.24	5.64625	And so great was the magician"s power that Rabot positively believed himself to be really the king!
425	PERSON	Lino	horse;daughter;garment;groom;s;astonishment;sight;time;cloud	dirty	stare;be;look;mount;carry;arouse;have;catch;dress;ride	5.76833333333	4.24083333333	5.44791666667	When the groom had mounted Lino"s horse, and had ridden out of sight, Ismenor aroused the king, who stared with astonishment at the dirty garments in which he was dressed; but before he had time to look about him, the magician caught him up in a cloud, and carried him off to his daughter.
425	PERSON	Ismenor	horse;daughter;garment;groom;s;astonishment;sight;time;cloud	dirty	stare;be;look;mount;carry;arouse;have;catch;dress;ride	5.76833333333	4.24083333333	5.44791666667	When the groom had mounted Lino"s horse, and had ridden out of sight, Ismenor aroused the king, who stared with astonishment at the dirty garments in which he was dressed; but before he had time to look about him, the magician caught him up in a cloud, and carried him off to his daughter.
425	PERSON	the king	horse;daughter;garment;groom;s;astonishment;sight;time;cloud	dirty	stare;be;look;mount;carry;arouse;have;catch;dress;ride	5.76833333333	4.24083333333	5.44791666667	When the groom had mounted Lino"s horse, and had ridden out of sight, Ismenor aroused the king, who stared with astonishment at the dirty garments in which he was dressed; but before he had time to look about him, the magician caught him up in a cloud, and carried him off to his daughter.
425	PERSON	the magician	horse;daughter;garment;groom;s;astonishment;sight;time;cloud	dirty	stare;be;look;mount;carry;arouse;have;catch;dress;ride	5.76833333333	4.24083333333	5.44791666667	When the groom had mounted Lino"s horse, and had ridden out of sight, Ismenor aroused the king, who stared with astonishment at the dirty garments in which he was dressed; but before he had time to look about him, the magician caught him up in a cloud, and carried him off to his daughter.
426	PERSON	Rabot	moment;other;master	own	be;guess;come;have	5.50333333333	3.91222222222	5.38666666667	Meantime Rabot had come up with the others, who never guessed for a moment that he was not their own master.
431	PERSON	the king	fairy;daughter;balcony	low	await;stop;perceive	5.64555555556	4.13111111111	5.10444444444	They soon perceived the Swan fairy and her daughter awaiting them on a low balcony, under which the king stopped.
432	PERSON	Hermosa			be;settle	5.99333333333	3.42	5.72	And now that is settled, where is Hermosa?"
435	PERSON	the princess		angry	finish;turn;say;stand;have;blush	5.68125	4.3375	5.61375	When he had finished he turned to the princess, who stood there blushing and angry, and said:
437	LOCATION	the town	reply;end;page;room	other;loud	be;snore;bid;hear;conduct;wait	5.438	3.62333333333	5.598	And without waiting for a reply he bade one of the pages conduct him to his room, where he was soon snoring so loud that he could be heard at the other end of the town.
439	PERSON	King Lino	majesty;s;spell;audience;matter;state;master;magician	chamberlain;private;mad	be;beg;have;fall;go;fear;tell	5.26590909091	4.34272727273	5.06454545455	Matters were in this state when King Lino"s chamberlain begged for a private audience of her majesty, and no sooner were they alone than he told her that he feared that his master had suddenly gone mad, or had fallen under the spell of some magician.
441	PERSON	King Lino	thing;moment;mirror		desire;be;wish;reflect;see;behold	6.277	4.062	5.982	In this mirror she could see faithfully reflected whatever she wished, and at this moment she desired above all things to behold King Lino _as he really was_.
442	PERSON	the king	rejection;scourge;fury;horror;mother;sight;mirror;man	strong;more	be;drop;appear;do;faint;tell;have;fall;catch;order	5.33296296296	4.14592592593	5.30111111111	But the mirror had more to tell, for it appeared that in fury at her rejection by the king, Riquette had ordered four strong men to scourge him till he fainted, which was done in the sight of Hermosa, who in horror dropped the mirror, and would have fallen, had she not been caught by her mother.
442	PERSON	Riquette	rejection;scourge;fury;horror;mother;sight;mirror;man	strong;more	be;drop;appear;do;faint;tell;have;fall;catch;order	5.33296296296	4.14592592593	5.30111111111	But the mirror had more to tell, for it appeared that in fury at her rejection by the king, Riquette had ordered four strong men to scourge him till he fainted, which was done in the sight of Hermosa, who in horror dropped the mirror, and would have fallen, had she not been caught by her mother.
442	LOCATION	Hermosa	rejection;scourge;fury;horror;mother;sight;mirror;man	strong;more	be;drop;appear;do;faint;tell;have;fall;catch;order	5.33296296296	4.14592592593	5.30111111111	But the mirror had more to tell, for it appeared that in fury at her rejection by the king, Riquette had ordered four strong men to scourge him till he fainted, which was done in the sight of Hermosa, who in horror dropped the mirror, and would have fallen, had she not been caught by her mother.
443	PERSON	the man	name;face	necessary	be;know;have;take	5.998	3.841	5.514	And first it is necessary to know who the man that has taken his name and his face really is."
453	PERSON	the magician	stone		obtain	5.402	3.958	5.932	"Can I obtain the stone from the magician?"
454	PERSON	Riquette	stone;father;help;time	precious;pleased;best	be;do;relieve;obtain;lose;ask;announce;seem	5.92066666667	3.806	5.814	However, there was no help for it, and he did his best to seem pleased, till Riquette relieved him by announcing that she must lose no time in asking her father and obtaining from him the precious stone.
457	PERSON	the prince	box;hardening;word;hand;s;finger;limb;tongue;ruby	curious;utter	stiffen;be;touch;betray;have;fall;catch;come	5.44473684211	4.18842105263	5.47052631579	Eagerly she caught the box as it fell from the prince"s hands, but no sooner had her fingers touched the ruby, than a curious hardening came over her, her limbs stiffened, and her tongue could hardly utter the words "We are betrayed."
458	PERSON	the king	ismenor;head;voice;parrot	terrible	be;persuade;cry;remain;crush;turn;drag;continue;betray;_	5.265	4.16	5.20772727273	"Yes, you _are_ betrayed," cried Ismenor, in a terrible voice; "and _you_," he continued, dragging the king to the window, "you shall turn into a parrot, and a parrot you will remain until you can persuade Hermosa to crush in your head."
458	LOCATION	the window	ismenor;head;voice;parrot	terrible	be;persuade;cry;remain;crush;turn;drag;continue;betray;_	5.265	4.16	5.20772727273	"Yes, you _are_ betrayed," cried Ismenor, in a terrible voice; "and _you_," he continued, dragging the king to the window, "you shall turn into a parrot, and a parrot you will remain until you can persuade Hermosa to crush in your head."
458	LOCATION	Hermosa	ismenor;head;voice;parrot	terrible	be;persuade;cry;remain;crush;turn;drag;continue;betray;_	5.265	4.16	5.20772727273	"Yes, you _are_ betrayed," cried Ismenor, in a terrible voice; "and _you_," he continued, dragging the king to the window, "you shall turn into a parrot, and a parrot you will remain until you can persuade Hermosa to crush in your head."
459	PERSON	the magician	princess;forest;wonder	unhappy	drag;reach;get	5.457	4.466	5.192	In a few minutes he reached the Forest of Wonders, when the magician got down, and dragged the unhappy princess out after him.
464	LOCATION	the window	pencil;noise		fly;be;finish;startle;let;have;fall	5.39636363636	4.12818181818	5.28636363636	He had just finished when he was startled by a noise, and letting fall the pencil, he flew out of the window.
465	LOCATION	the table	surprise;paper	great	read;be;see;pick	6.21555555556	4.09777777778	5.76111111111	Seeing a paper on the table, he picked it up, and great was his surprise as he read:
471	LOCATION	the forest	clearing;tree;boat	golden;tall	carry;stand;get	6.14454545455	3.89818181818	5.54454545455	Then they got into a golden boat, which carried them to a clearing in the forest, where three tall trees stood by themselves.
474	PERSON	Lino	crash;hand	other;clasped	be;stand;face	5.365	4.01375	5.42625	There was a crash, then Lino and Hermosa stood facing each other, clasped hand in hand.
474	PERSON	Hermosa	crash;hand	other;clasped	be;stand;face	5.365	4.01375	5.42625	There was a crash, then Lino and Hermosa stood facing each other, clasped hand in hand.
475	PERSON	the princess	delight;success;shape;s;thought;moment;plan;mother;foot;fairy	proper;few	be;help;implore;give;turn;fall;smile	6.25818181818	4.26	5.92272727273	After the first few moments, the princess"s thoughts turned to her mother, and falling at the feet of the magician, who was smiling with delight at the success of his plan, she implored him to help them once more, and to give the Swan fairy back her proper shape.
475	PERSON	the magician	delight;success;shape;s;thought;moment;plan;mother;foot;fairy	proper;few	be;help;implore;give;turn;fall;smile	6.25818181818	4.26	5.92272727273	After the first few moments, the princess"s thoughts turned to her mother, and falling at the feet of the magician, who was smiling with delight at the success of his plan, she implored him to help them once more, and to give the Swan fairy back her proper shape.
477	PERSON	Rabot	desire;head;one;place;way;stable;clothes	clean;dirty;long;earnest	be;grant;make;give;stand;have	6.03736842105	3.89894736842	5.74684210526	Standing behind them, though a long way off, was Rabot; but his dirty clothes had given place to clean ones, when his earnest desire was granted, and the princess had made him head of her stables.
477	PERSON	the princess	desire;head;one;place;way;stable;clothes	clean;dirty;long;earnest	be;grant;make;give;stand;have	6.03736842105	3.89894736842	5.74684210526	Standing behind them, though a long way off, was Rabot; but his dirty clothes had given place to clean ones, when his earnest desire was granted, and the princess had made him head of her stables.
482	PERSON	the king	wife;subject;hand	many;more	hold;rise;see;lead;weep	5.65	4.08363636364	5.47454545455	Then the king rose slowly, and holding out his hand to his wife, led her weeping into the palace, and for many days their subjects saw no more of them.
482	LOCATION	the palace	wife;subject;hand	many;more	hold;rise;see;lead;weep	5.65	4.08363636364	5.47454545455	Then the king rose slowly, and holding out his hand to his wife, led her weeping into the palace, and for many days their subjects saw no more of them.
483	LOCATION	the cradle	blow;pain;danger;air;dragon;wing;staff	golden	do;deal;seize;jump;start;spread;let;swoop;have;fall;be;soar	5.5348	4.3348	5.4016	Swooping down from behind as he had done before, he was just about to seize the cradle, when the king jumped up and dealt him such a blow with his golden staff that the dragon not only started back, but in his pain let fall the boy, as he spread his wings and soared into the air away from all danger.
483	PERSON	the king	blow;pain;danger;air;dragon;wing;staff	golden	do;deal;seize;jump;start;spread;let;swoop;have;fall;be;soar	5.5348	4.3348	5.4016	Swooping down from behind as he had done before, he was just about to seize the cradle, when the king jumped up and dealt him such a blow with his golden staff that the dragon not only started back, but in his pain let fall the boy, as he spread his wings and soared into the air away from all danger.
483	PERSON	the boy	blow;pain;danger;air;dragon;wing;staff	golden	do;deal;seize;jump;start;spread;let;swoop;have;fall;be;soar	5.5348	4.3348	5.4016	Swooping down from behind as he had done before, he was just about to seize the cradle, when the king jumped up and dealt him such a blow with his golden staff that the dragon not only started back, but in his pain let fall the boy, as he spread his wings and soared into the air away from all danger.
484	PERSON	The king	baby;direction;cradle;finger;astonishment		behold;walk	6.18142857143	3.95571428571	5.60714285714	The king walked in the direction of her finger, and to his astonishment beheld another cradle and another baby.
485	LOCATION	Grethari	baby;safety;geirlaug;messenger;son	contented	be;adopt;tell;send;bring	6.26833333333	4.36333333333	5.49	So, instead of sending a messenger at once to Grethari to tell him of the safety of his son, the king contented himself with adopting the baby, which was brought up with Geirlaug the princess.
485	PERSON	the king	baby;safety;geirlaug;messenger;son	contented	be;adopt;tell;send;bring	6.26833333333	4.36333333333	5.49	So, instead of sending a messenger at once to Grethari to tell him of the safety of his son, the king contented himself with adopting the baby, which was brought up with Geirlaug the princess.
485	PERSON	the princess	baby;safety;geirlaug;messenger;son	contented	be;adopt;tell;send;bring	6.26833333333	4.36333333333	5.49	So, instead of sending a messenger at once to Grethari to tell him of the safety of his son, the king contented himself with adopting the baby, which was brought up with Geirlaug the princess.
486	PERSON	the king	length;eye	dead;red	be;weep;tell;send	5.47538461538	3.83	5.30769230769	At length, one morning, they were sent for by the king himself, who, his eyes red with weeping, told them that the queen was dead.
486	PERSON	the queen	length;eye	dead;red	be;weep;tell;send	5.47538461538	3.83	5.30769230769	At length, one morning, they were sent for by the king himself, who, his eyes red with weeping, told them that the queen was dead.
488	LOCATION	the courtyard	city;return;wife;father;haste;child;post	new;distant	be;ride;await;say;send;herald;bring;s;have;pass	5.7540625	3.995	5.368125	Thus two or three years passed, when, one day, as the children were anxiously awaiting their father"s return from a distant city, there rode post haste into the courtyard of the palace a herald whom the king had sent before him, to say that he was bringing back a new wife.
488	LOCATION	the palace	city;return;wife;father;haste;child;post	new;distant	be;ride;await;say;send;herald;bring;s;have;pass	5.7540625	3.995	5.368125	Thus two or three years passed, when, one day, as the children were anxiously awaiting their father"s return from a distant city, there rode post haste into the courtyard of the palace a herald whom the king had sent before him, to say that he was bringing back a new wife.
488	PERSON	the king	city;return;wife;father;haste;child;post	new;distant	be;ride;await;say;send;herald;bring;s;have;pass	5.7540625	3.995	5.368125	Thus two or three years passed, when, one day, as the children were anxiously awaiting their father"s return from a distant city, there rode post haste into the courtyard of the palace a herald whom the king had sent before him, to say that he was bringing back a new wife.
489	LOCATION	the plain			return;run;let;frisk	5.715	4.19833333333	5.5	So they let them run away, frisking over the plain, and returned to the palace.
489	LOCATION	the palace			return;run;let;frisk	5.715	4.19833333333	5.5	So they let them run away, frisking over the plain, and returned to the palace.
490	PERSON	the queen			ask;appear	5.90666666667	3.92333333333	5.89666666667	asked the queen, when they again appeared before her.
491	PERSON	the queen	babble;drink;steward;guard;supper;report;tongue;order	strong	do;loosen;give;ply;let;heed;fall;go;be;believe	5.98565217391	3.92260869565	5.60304347826	But the queen did not believe them, and when they were gone, she gave orders to her steward that at supper the guards should be well plied with strong drink so that their tongues should be loosened, and, further, that he was to give heed to their babble, and report to her, whatever they might let fall.
492	PERSON	the queen	s;eye;look;presence		back;bow;add;blaze;have;terrify	5.37090909091	4.18	5.42	He might have added more, but the look in the queen"s blazing eyes terrified him, and, bowing hastily, he backed quickly out of her presence.
493	PERSON	the king	home;courtier;time	right;glad	be;s;come;see	6.11909090909	4.05272727273	5.77636363636	In a week"s time the king came home, and right glad were all the courtiers to see him.
494	PERSON	the king	darkness;start;length;promise;voice;bird		be;keep;hush;awake;fall;find	5.94647058824	4.04176470588	5.52941176471	At length darkness fell; the birds" voices were hushed, and the king awoke with a start to find that for that day his promise to the queen could not be kept.
494	PERSON	the queen	darkness;start;length;promise;voice;bird		be;keep;hush;awake;fall;find	5.94647058824	4.04176470588	5.52941176471	At length darkness fell; the birds" voices were hushed, and the king awoke with a start to find that for that day his promise to the queen could not be kept.
495	PERSON	the king	apartment		ask;enter	5.76	3.8775	5.9475	she asked eagerly, when the king entered her apartments.
497	PERSON	the king			do;hear	6.03	3.91333333333	6.19666666667	But the king did not hear her.
498	PERSON	the queen	shape;shark;chase		take;give	5.32428571429	4.94428571429	5.28285714286	Then the queen took the shape of a shark and gave chase.
500	PERSON	Grethari	kingdom;s;father;shape;cliff	proper;high	be;resume;sit;say;let;have;go	5.73529411765	3.81235294118	5.63588235294	"Let us go back to your father"s kingdom," she said to Grethari, when they had both resumed their proper shapes, and were sitting on a high cliff above the sea.
500	LOCATION	the sea	kingdom;s;father;shape;cliff	proper;high	be;resume;sit;say;let;have;go	5.73529411765	3.81235294118	5.63588235294	"Let us go back to your father"s kingdom," she said to Grethari, when they had both resumed their proper shapes, and were sitting on a high cliff above the sea.
501	PERSON	Geirlaug	box;dragon;powder;lightning;dress;grounds	small;many;white;quicker	be;sprinkle;take;have;carry;find	5.845	4.01	5.356875	But Geirlaug took a small box of white powder from her dress, and sprinkled some over him and some over herself, and, quicker than lightning, they found themselves in the palace grounds from which Grethari had been carried off by the dragon so many years before.
501	LOCATION	the palace	box;dragon;powder;lightning;dress;grounds	small;many;white;quicker	be;sprinkle;take;have;carry;find	5.845	4.01	5.356875	But Geirlaug took a small box of white powder from her dress, and sprinkled some over him and some over herself, and, quicker than lightning, they found themselves in the palace grounds from which Grethari had been carried off by the dragon so many years before.
501	PERSON	Grethari	box;dragon;powder;lightning;dress;grounds	small;many;white;quicker	be;sprinkle;take;have;carry;find	5.845	4.01	5.356875	But Geirlaug took a small box of white powder from her dress, and sprinkled some over him and some over herself, and, quicker than lightning, they found themselves in the palace grounds from which Grethari had been carried off by the dragon so many years before.
504	LOCATION	the door	sun;colour;thirst;moment;hanging;surprise;tongue	open	be;appear;burn;parch;see;stand;grow	5.62428571429	4.13071428571	5.51928571429	Yet, to his surprise, the door which stood so widely open that he could see the colour of the hangings within never appeared to grow any nearer, while each moment the sun burned more hotly, and his tongue was parched with thirst.
505	LOCATION	the fountain	cup;draught;tree;fighting;way;bramble;clothes	golden;deep	tear;cast;drink;hang;seize	5.43733333333	3.88933333333	5.23066666667	Fighting his way through the brambles that tore his clothes, he cast himself down beside the fountain, and seizing the golden cup that hung from a tree, he drank a deep draught.
506	LOCATION	Geirlaug	life;woman;door;hand;something;remembrance;vision;man	outstretched;white-haired;open	stir;rise;vanish;stand;have	5.78333333333	3.95	5.794	When he rose up the remembrance of Geirlaug and of his past life had vanished, and, instead, something stirred dimly within him at the vision of the white-haired man and woman who stood in the open door with outstretched hands.
