PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
238	LOCATION	St. George of Merrie England	name		be;stay	5.48571428571	3.54285714286	5.29857142857	Thou shalt be the seventh and thy name shall be St. George of Merrie England if thou wilt stay with me."
240	PERSON	Bayard	world;name	powerful;best;swiftest	be;bestow;stay	5.61	3.951	5.565	The seventh and the best, the swiftest and the most powerful in the world, whose name is Bayard, will I bestow on thee, if thou wilt stay with me."
248	PERSON	George	steed;st.;land;champion	enchanted;other	ride;be;mount;take;free	6.21636363636	4.30181818182	5.65272727273	Thus was St. George freed from the enchanted land, and taking with him the six other champions of Christendom on their steeds, he mounted Bayard and rode to the city of Coventry.
248	LOCATION	Christendom	steed;st.;land;champion	enchanted;other	ride;be;mount;take;free	6.21636363636	4.30181818182	5.65272727273	Thus was St. George freed from the enchanted land, and taking with him the six other champions of Christendom on their steeds, he mounted Bayard and rode to the city of Coventry.
248	PERSON	Bayard	steed;st.;land;champion	enchanted;other	ride;be;mount;take;free	6.21636363636	4.30181818182	5.65272727273	Thus was St. George freed from the enchanted land, and taking with him the six other champions of Christendom on their steeds, he mounted Bayard and rode to the city of Coventry.
248	LOCATION	the city	steed;st.;land;champion	enchanted;other	ride;be;mount;take;free	6.21636363636	4.30181818182	5.65272727273	Thus was St. George freed from the enchanted land, and taking with him the six other champions of Christendom on their steeds, he mounted Bayard and rode to the city of Coventry.
248	LOCATION	Coventry	steed;st.;land;champion	enchanted;other	ride;be;mount;take;free	6.21636363636	4.30181818182	5.65272727273	Thus was St. George freed from the enchanted land, and taking with him the six other champions of Christendom on their steeds, he mounted Bayard and rode to the city of Coventry.
252	PERSON	the King	marriage;crown;daughter;time	such;due	give	6.235	4.2725	5.24375	To such will the King give his daughter in marriage, and the crown of Egypt in due time."
252	LOCATION	Egypt	marriage;crown;daughter;time	such;due	give	6.235	4.2725	5.24375	To such will the King give his daughter in marriage, and the crown of Egypt in due time."
254	LOCATION	Sbia	tear;smile;emprise;whereupon;re-mounting	beautiful	do;ride;request;thank	6.27714285714	4.52571428571	6.25142857143	Whereupon the beautiful Sbia, thanking him with smiles and tears, did as he requested, and he, re-mounting, rode on his emprise.
255	PERSON	Knight	sound;weltering;den;burning;foe;thunder;leathern;dragon;throat;sight;catch;wing	hideous;terrible	do;brave;prepare;send;spread;assail	5.34647058824	4.31294117647	5.46470588235	Now, no sooner did the dragon catch sight of the brave Knight than its leathern throat sent out a sound more terrible than thunder, and weltering from its hideous den, it spread its burning wings and prepared to assail its foe.
257	PERSON	Knight	horse;monster;spear;dragon;onset;tail;thrust;piece;rider;ground	fierce;such;latter;furious;nigh	be;give;smite;shiver;whereupon;encounter;overthrow;recover;fell	5.2168	4.4984	5.254	So fierce was its onset, that at the very first encounter the Knight was nigh felled to the ground; but recovering himself he gave the dragon such a thrust with his spear that the latter shivered to a thousand pieces; whereupon the furious monster smote him so violently with its tail that both horse and rider were overthrown.
258	PERSON	George	head;spear;combat;steed;st.;beast;truncheon;beginning	dreadful	cut;proceed;make;hang;s;shiver;have;mount	4.84166666667	4.42055555556	5.00222222222	So St. George of England cut off the dreadful head, and hanging it on a truncheon made of the spear which at the beginning of the combat had shivered against the beast"s scaly back, he mounted his steed Bayard, and proceeded to the palace of the King.
258	LOCATION	England	head;spear;combat;steed;st.;beast;truncheon;beginning	dreadful	cut;proceed;make;hang;s;shiver;have;mount	4.84166666667	4.42055555556	5.00222222222	So St. George of England cut off the dreadful head, and hanging it on a truncheon made of the spear which at the beginning of the combat had shivered against the beast"s scaly back, he mounted his steed Bayard, and proceeded to the palace of the King.
258	PERSON	Bayard	head;spear;combat;steed;st.;beast;truncheon;beginning	dreadful	cut;proceed;make;hang;s;shiver;have;mount	4.84166666667	4.42055555556	5.00222222222	So St. George of England cut off the dreadful head, and hanging it on a truncheon made of the spear which at the beginning of the combat had shivered against the beast"s scaly back, he mounted his steed Bayard, and proceeded to the palace of the King.
258	LOCATION	the palace	head;spear;combat;steed;st.;beast;truncheon;beginning	dreadful	cut;proceed;make;hang;s;shiver;have;mount	4.84166666667	4.42055555556	5.00222222222	So St. George of England cut off the dreadful head, and hanging it on a truncheon made of the spear which at the beginning of the combat had shivered against the beast"s scaly back, he mounted his steed Bayard, and proceeded to the palace of the King.
258	PERSON	the King	head;spear;combat;steed;st.;beast;truncheon;beginning	dreadful	cut;proceed;make;hang;s;shiver;have;mount	4.84166666667	4.42055555556	5.00222222222	So St. George of England cut off the dreadful head, and hanging it on a truncheon made of the spear which at the beginning of the combat had shivered against the beast"s scaly back, he mounted his steed Bayard, and proceeded to the palace of the King.
259	PERSON	George	wheel;noble;chariot;velvet;escort;steed;honour;st.;musician;air;sound;cushion;silk;ebony	crimson;golden;caparisoned;sweetest;milk-white	mount;send;walk;bring;command;dress;fill	6.06666666667	4.20375	5.84333333333	And he sent a golden chariot with wheels of ebony and cushions of silk to bring St. George to the palace, and commanded a hundred nobles dressed in crimson velvet, and mounted on milk-white steeds richly caparisoned, to escort him thither with all honour, while musicians walked before and after, filling the air with sweetest sounds.
259	LOCATION	the palace	wheel;noble;chariot;velvet;escort;steed;honour;st.;musician;air;sound;cushion;silk;ebony	crimson;golden;caparisoned;sweetest;milk-white	mount;send;walk;bring;command;dress;fill	6.06666666667	4.20375	5.84333333333	And he sent a golden chariot with wheels of ebony and cushions of silk to bring St. George to the palace, and commanded a hundred nobles dressed in crimson velvet, and mounted on milk-white steeds richly caparisoned, to escort him thither with all honour, while musicians walked before and after, filling the air with sweetest sounds.
260	PERSON	the King	lute;knighthood;balcony;weariness;sbium	beautiful;golden	be;invest;retire;feast;rest;sleep;lull;have;spur	6.46117647059	3.98058823529	5.66058823529	Then, after he had been invested by the King with the golden spurs of knighthood and had been magnificently feasted, he retired to rest his weariness, while the beautiful Sbia from her balcony lulled him to sleep with her golden lute.
262	PERSON	Almidor	heart;courage;champion;maiden;destruction	whole;vain;black;long	resolve;give;defend;see;woo;have;compass	6.16	4.15666666667	5.80777777778	Almidor, the black King of Morocco, who had long wooed the Princess Sbia in vain, without having the courage to defend her, seeing that the maiden had given her whole heart to her champion, resolved to compass his destruction.
262	PERSON	King	heart;courage;champion;maiden;destruction	whole;vain;black;long	resolve;give;defend;see;woo;have;compass	6.16	4.15666666667	5.80777777778	Almidor, the black King of Morocco, who had long wooed the Princess Sbia in vain, without having the courage to defend her, seeing that the maiden had given her whole heart to her champion, resolved to compass his destruction.
262	LOCATION	Morocco	heart;courage;champion;maiden;destruction	whole;vain;black;long	resolve;give;defend;see;woo;have;compass	6.16	4.15666666667	5.80777777778	Almidor, the black King of Morocco, who had long wooed the Princess Sbia in vain, without having the courage to defend her, seeing that the maiden had given her whole heart to her champion, resolved to compass his destruction.
262	PERSON	Princess Sbia	heart;courage;champion;maiden;destruction	whole;vain;black;long	resolve;give;defend;see;woo;have;compass	6.16	4.15666666667	5.80777777778	Almidor, the black King of Morocco, who had long wooed the Princess Sbia in vain, without having the courage to defend her, seeing that the maiden had given her whole heart to her champion, resolved to compass his destruction.
263	PERSON	the King	thought;honour;debt;treachery;act	basest;enraged	forget;determine	4.45666666667	4.82111111111	5.14333333333	Now the thought of this so enraged the King that, forgetting his debt of honour, he determined on an act of basest treachery.
264	PERSON	George	ascalon;horse;love;st.;loyalty;sbia;trial;farewell;sword;message	beloved	forbid;say;take;allow;need;entrust;tell	5.59222222222	4.37222222222	5.68833333333	Telling St. George that his love and loyalty needed further trial, he entrusted him with a message to the King of Persia, and forbade him either to take with him his horse Bayard or his sword Ascalon; nor would he even allow him to say farewell to his beloved Sbia.
264	PERSON	the King	ascalon;horse;love;st.;loyalty;sbia;trial;farewell;sword;message	beloved	forbid;say;take;allow;need;entrust;tell	5.59222222222	4.37222222222	5.68833333333	Telling St. George that his love and loyalty needed further trial, he entrusted him with a message to the King of Persia, and forbade him either to take with him his horse Bayard or his sword Ascalon; nor would he even allow him to say farewell to his beloved Sbia.
264	LOCATION	Persia	ascalon;horse;love;st.;loyalty;sbia;trial;farewell;sword;message	beloved	forbid;say;take;allow;need;entrust;tell	5.59222222222	4.37222222222	5.68833333333	Telling St. George that his love and loyalty needed further trial, he entrusted him with a message to the King of Persia, and forbade him either to take with him his horse Bayard or his sword Ascalon; nor would he even allow him to say farewell to his beloved Sbia.
264	PERSON	Bayard	ascalon;horse;love;st.;loyalty;sbia;trial;farewell;sword;message	beloved	forbid;say;take;allow;need;entrust;tell	5.59222222222	4.37222222222	5.68833333333	Telling St. George that his love and loyalty needed further trial, he entrusted him with a message to the King of Persia, and forbade him either to take with him his horse Bayard or his sword Ascalon; nor would he even allow him to say farewell to his beloved Sbia.
266	PERSON	Knight	water;food;drink;worm;companion;thought;rat;mouse;bran;bread	coarsest;full;lost;long;only;unhappy;dirty	remain;make;creep	5.299	4.182	5.378	And there the unhappy Knight remained for seven long years, his thoughts full of his lost Princess; his only companions rats and mice and creeping worms, his only food and drink bread made of the coarsest bran and dirty water.
266	PERSON	Princess	water;food;drink;worm;companion;thought;rat;mouse;bran;bread	coarsest;full;lost;long;only;unhappy;dirty	remain;make;creep	5.299	4.182	5.378	And there the unhappy Knight remained for seven long years, his thoughts full of his lost Princess; his only companions rats and mice and creeping worms, his only food and drink bread made of the coarsest bran and dirty water.
267	PERSON	St. George	horse;sun;sky;beam;whereupon;pursuit;gate	safe;open;red	shoot;be;find;spur;throw;clap	5.939375	4.398125	5.759375	Whereupon the gates were thrown open, and St. George, clapping spurs to his horse, found himself safe from pursuit before the first red beams of the sun shot up into the sky.
270	PERSON	Mahomed	lord;giant;follower	mighty	fly;be;canst;swear;have;destroy	5.13818181818	4.52727272727	5.34272727273	Fly quickly as thou canst, for my lord is a mighty giant, a follower of Mahomed, who hath sworn to destroy all Christians."
271	PERSON	Knight	owner;castle;door;dame	christian;fair	satisfy;slay;cry;want;go;tell;wait	5.49071428571	4.39571428571	5.54	"Go tell him then, fair dame," he cried, "that a Christian Knight waits at his door, and will either satisfy his wants within his castle or slay the owner thereof."
272	PERSON	the giant	strength;champion;tree;s;mid-rib;chance;root	nigh	be;finish;run;die;fight;take;gasp;stumble	5.35941176471	4.65882352941	5.42176470588	So they fought till noon, when, just as the champion"s strength was nigh finished, the giant stumbled on the root of a tree, and St. George, taking his chance, ran him through the mid-rib, so that he gasped and died.
272	PERSON	St. George	strength;champion;tree;s;mid-rib;chance;root	nigh	be;finish;run;die;fight;take;gasp;stumble	5.35941176471	4.65882352941	5.42176470588	So they fought till noon, when, just as the champion"s strength was nigh finished, the giant stumbled on the root of a tree, and St. George, taking his chance, ran him through the mid-rib, so that he gasped and died.
273	PERSON	George	body;horse;hunger;st.;delicacy;manner;lord;lady;wine	beautiful;terrible;pure;weary	set;suffice;whereat;rest;free;enter;refresh	5.84105263158	4.01052631579	5.57842105263	After which St. George entered the tower; whereat the beautiful lady, freed from her terrible lord, set before him all manner of delicacies and pure wine with which he sufficed his hunger, rested his weary body, and refreshed his horse.
273	LOCATION	the tower	body;horse;hunger;st.;delicacy;manner;lord;lady;wine	beautiful;terrible;pure;weary	set;suffice;whereat;rest;free;enter;refresh	5.84105263158	4.01052631579	5.57842105263	After which St. George entered the tower; whereat the beautiful lady, freed from her terrible lord, set before him all manner of delicacies and pure wine with which he sufficed his hunger, rested his weary body, and refreshed his horse.
274	LOCATION	the tower	living;stone;garden;beauty;sword;pommel;necromancer;hand;enchanted;verse;jasper;way;rock;gold;sapphire;lady;globe;silver;belt	magic;like;grateful;purest	be;beset;leave;see;have;go;embed;come;chase	5.97741935484	4.36935483871	5.67612903226	So, leaving the tower in the hands of the grateful lady, he went on his way, coming ere long to the Enchanted Garden of the necromancer Ormadine, where, embedded in the living rock, he saw a magic sword, the like of which for beauty he had never seen, the belt being beset with jaspers and sapphire stones, while the pommel was a globe of the purest silver chased in gold with these verses:
274	PERSON	Ormadine	living;stone;garden;beauty;sword;pommel;necromancer;hand;enchanted;verse;jasper;way;rock;gold;sapphire;lady;globe;silver;belt	magic;like;grateful;purest	be;beset;leave;see;have;go;embed;come;chase	5.97741935484	4.36935483871	5.67612903226	So, leaving the tower in the hands of the grateful lady, he went on his way, coming ere long to the Enchanted Garden of the necromancer Ormadine, where, embedded in the living rock, he saw a magic sword, the like of which for beauty he had never seen, the belt being beset with jaspers and sapphire stones, while the pommel was a globe of the purest silver chased in gold with these verses:
276	PERSON	the magician Ormadine	standing;end;garden;gold;song;cave;hand;hair;sheet;maiden;door;man;champion	beautiful;enchanted;open;young	fly;appear;lead;sleep;lay;kiss;wrap;lull	6.01068965517	4.32206896552	5.58551724138	And immediately every door in the enchanted garden flew open, and the magician Ormadine appeared, his hair standing on end; and he, after kissing the hand of the champion, led him to a cave where a young man wrapped in a sheet of gold lay sleeping, lulled by the songs of four beautiful maidens.
278	LOCATION	the earth	comrade;eye;garden;champion;lumbering;sky;twinkling;enchanted;sleep;thanks;view	ancient	be;rouse;give;rattle;greet;leave;vanish;come;speak	6.1536	4.1872	5.6012	Now, as he spoke, came such a rattling of the skies, such a lumbering of the earth as never was, and in the twinkling of an eye the Enchanted Garden and all in it vanished from view, leaving the Champion of Wales, roused from his seven years" sleep, giving thanks to St. George, who greeted his ancient comrade heartily.
278	LOCATION	Wales	comrade;eye;garden;champion;lumbering;sky;twinkling;enchanted;sleep;thanks;view	ancient	be;rouse;give;rattle;greet;leave;vanish;come;speak	6.1536	4.1872	5.6012	Now, as he spoke, came such a rattling of the skies, such a lumbering of the earth as never was, and in the twinkling of an eye the Enchanted Garden and all in it vanished from view, leaving the Champion of Wales, roused from his seven years" sleep, giving thanks to St. George, who greeted his ancient comrade heartily.
278	PERSON	St. George	comrade;eye;garden;champion;lumbering;sky;twinkling;enchanted;sleep;thanks;view	ancient	be;rouse;give;rattle;greet;leave;vanish;come;speak	6.1536	4.1872	5.6012	Now, as he spoke, came such a rattling of the skies, such a lumbering of the earth as never was, and in the twinkling of an eye the Enchanted Garden and all in it vanished from view, leaving the Champion of Wales, roused from his seven years" sleep, giving thanks to St. George, who greeted his ancient comrade heartily.
279	PERSON	King Ptolemy	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
279	PERSON	King	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
279	LOCATION	Morocco	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
279	LOCATION	Tripoli	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
279	LOCATION	Morocco	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
279	PERSON	Princess	denial;cost;wife;horror;father;landing;grief;step;almidor;sight;capital	many;great;black;same;hermit	be;determine;consent;turn;gain;have;learn;carry;meet;rent	5.6625	4.0684375	5.5709375	But, learning to his great grief and horror from the same hermit he had met on first landing, that, despite her denials, her father, King Ptolemy, had consented to Almidor the black King of Morocco carrying her off as one of his many wives, he turned his steps towards Tripoli, the capital of Morocco; for he was determined at all costs to gain a sight of the dear Princess from whom he had been so cruelly rent.
280	LOCATION	the gate	woman;end;palace;beggar;cloak;admittance;s;other;knee	poor;old;many;frail;infirm;hermit	disguise;be;gather;borrow;gain	5.03857142857	4.17571428571	5.21904761905	To this end he borrowed an old cloak of the hermit, and, disguised as a beggar, gained admittance to the gate of the Women"s Palace, where were gathered together on their knees many others, poor, frail, infirm.
282	PERSON	Queen Sbia	heart;safety	good	pray;succour;give	6.90714285714	4.08428571429	6.08428571429	"Because good Queen Sbia succours us that we may pray for the safety of St. George of England, to whom she gave her heart."
282	LOCATION	St. George of England	heart;safety	good	pray;succour;give	6.90714285714	4.08428571429	6.08428571429	"Because good Queen Sbia succours us that we may pray for the safety of St. George of England, to whom she gave her heart."
283	PERSON	St. George	heart;distress;wan;joy;face;knee;mourning;pale	own;deep;sad;long;scarce;lovely	be;appear;keep;break;hear;clothe	5.47894736842	4.08789473684	5.26842105263	Now when St. George heard this his own heart was like to break for very joy, and he could scarce keep on his knees when, lovely as ever, but with her face pale and sad and wan from long distress, the Princess Sbia appeared clothed in deep mourning.
283	PERSON	Princess Sbia	heart;distress;wan;joy;face;knee;mourning;pale	own;deep;sad;long;scarce;lovely	be;appear;keep;break;hear;clothe	5.47894736842	4.08789473684	5.26842105263	Now when St. George heard this his own heart was like to break for very joy, and he could scarce keep on his knees when, lovely as ever, but with her face pale and sad and wan from long distress, the Princess Sbia appeared clothed in deep mourning.
288	LOCATION	Almidor	father;s;base;anger;part;treachery	hot	s;cry;tell;grow	4.82090909091	4.37	4.97363636364	Then he told her of her father"s base treachery and Almidor"s part in it, so that her anger grew hot and she cried:
290	PERSON	George	heart;st.;illustration;hand		start;come;lay	6.24166666667	4.18833333333	5.88833333333	[Illustration: When she came to St. George she started and laid her hand on her heart]
291	PERSON	St. George	ascalon;armoury;swift;sword	ready;caparisoned;trusty	steed;find;lead;stand	5.80125	4.0725	6.015	So she led St. George to the armoury, where he found his trusty sword Ascalon, and to the stable, where his swift steed Bayard stood ready caparisoned.
291	LOCATION	the stable	ascalon;armoury;swift;sword	ready;caparisoned;trusty	steed;find;lead;stand	5.80125	4.0725	6.015	So she led St. George to the armoury, where he found his trusty sword Ascalon, and to the stable, where his swift steed Bayard stood ready caparisoned.
291	PERSON	Bayard	ascalon;armoury;swift;sword	ready;caparisoned;trusty	steed;find;lead;stand	5.80125	4.0725	6.015	So she led St. George to the armoury, where he found his trusty sword Ascalon, and to the stable, where his swift steed Bayard stood ready caparisoned.
292	PERSON	Knight	city;valley;mountain;plain;st.;bow;beast;wood;forest;arrow;foot;river;bird;land	proud	brave;mount;reach;carry;touch;leap;have;put;spur	5.88931034483	4.11965517241	5.67068965517	Then, when her brave Knight had mounted, and she, putting her foot on his, had leapt like a bird behind him, St. George touched the proud beast lightly with his spurs, and, like an arrow from a bow, Bayard carried them together over city and plain, through woods and forests, across rivers, and mountains, and valleys, until they reached the Land of Greece.
292	PERSON	George	city;valley;mountain;plain;st.;bow;beast;wood;forest;arrow;foot;river;bird;land	proud	brave;mount;reach;carry;touch;leap;have;put;spur	5.88931034483	4.11965517241	5.67068965517	Then, when her brave Knight had mounted, and she, putting her foot on his, had leapt like a bird behind him, St. George touched the proud beast lightly with his spurs, and, like an arrow from a bow, Bayard carried them together over city and plain, through woods and forests, across rivers, and mountains, and valleys, until they reached the Land of Greece.
292	PERSON	Bayard	city;valley;mountain;plain;st.;bow;beast;wood;forest;arrow;foot;river;bird;land	proud	brave;mount;reach;carry;touch;leap;have;put;spur	5.88931034483	4.11965517241	5.67068965517	Then, when her brave Knight had mounted, and she, putting her foot on his, had leapt like a bird behind him, St. George touched the proud beast lightly with his spurs, and, like an arrow from a bow, Bayard carried them together over city and plain, through woods and forests, across rivers, and mountains, and valleys, until they reached the Land of Greece.
292	LOCATION	Greece	city;valley;mountain;plain;st.;bow;beast;wood;forest;arrow;foot;river;bird;land	proud	brave;mount;reach;carry;touch;leap;have;put;spur	5.88931034483	4.11965517241	5.67068965517	Then, when her brave Knight had mounted, and she, putting her foot on his, had leapt like a bird behind him, St. George touched the proud beast lightly with his spurs, and, like an arrow from a bow, Bayard carried them together over city and plain, through woods and forests, across rivers, and mountains, and valleys, until they reached the Land of Greece.
293	PERSON	St. Patrick	gratitude;thing;st.;faith;deliverer	courteous;worldly	be;fight;leave;bring;choose;have;seek	5.73071428571	3.96285714286	5.91571428571	St. Patrick of Ireland, ever courteous, brought all the six Swan-princesses who, in gratitude, had been seeking their deliverer St. Andrew of Scotland; since he, leaving all worldly things, had chosen to fight for the faith.
293	LOCATION	Ireland	gratitude;thing;st.;faith;deliverer	courteous;worldly	be;fight;leave;bring;choose;have;seek	5.73071428571	3.96285714286	5.91571428571	St. Patrick of Ireland, ever courteous, brought all the six Swan-princesses who, in gratitude, had been seeking their deliverer St. Andrew of Scotland; since he, leaving all worldly things, had chosen to fight for the faith.
293	PERSON	Andrew	gratitude;thing;st.;faith;deliverer	courteous;worldly	be;fight;leave;bring;choose;have;seek	5.73071428571	3.96285714286	5.91571428571	St. Patrick of Ireland, ever courteous, brought all the six Swan-princesses who, in gratitude, had been seeking their deliverer St. Andrew of Scotland; since he, leaving all worldly things, had chosen to fight for the faith.
293	LOCATION	Scotland	gratitude;thing;st.;faith;deliverer	courteous;worldly	be;fight;leave;bring;choose;have;seek	5.73071428571	3.96285714286	5.91571428571	St. Patrick of Ireland, ever courteous, brought all the six Swan-princesses who, in gratitude, had been seeking their deliverer St. Andrew of Scotland; since he, leaving all worldly things, had chosen to fight for the faith.
295	LOCATION	Paynim	merriment;death;herald;part;world;midst;war	different	appear;declare	5.00538461538	4.24384615385	5.14307692308	Now in the midst of all the merriment appeared a hundred heralds from a hundred different parts of the Paynim world, declaring war to the death against all Christians.
296	LOCATION	Christendom	land;army;legion;whereupon;safety;lady	dearest;native	return;gather;fight;place;meet;go;join;agree	5.76736842105	3.88631578947	5.62421052632	Whereupon the Seven Champions agreed that each should return to his native land to place his dearest lady in safety, and gather together an army, and that six months later they should meet, and, joining as one legion, go forth to fight for Christendom.
297	PERSON	George	st.;cry;chief;general		march;choose;have	5.246	3.906	5.048	So, having chosen St. George as Chief General, they marched on Tripoli with the cry:
297	LOCATION	Tripoli	st.;cry;chief;general		march;choose;have	5.246	3.906	5.048	So, having chosen St. George as Chief General, they marched on Tripoli with the cry:
