PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
23	PERSON	Prince		strong		6.125	5.145	5.465	The Strong Prince
26	PERSON	Prince	immortality		seek	5.755	4.44	5.485	The Prince who would seek Immortality
29	PERSON	Litill	tritill;birds			5.0	5.0	5.0	Tritill, Litill, and the Birds
32	PERSON	Piro	count		turn	5.025	3.545	5.1775	How the Beggar Boy turned into Count Piro
35	PERSON	Abu Nowas	death;wife			4.295	4.87	4.46	The Death of Abu Nowas and of his Wife
36	LOCATION	Motikatika				5.0	5.0	5.0	Motikatika
37	PERSON	Niels				5.0	5.0	5.0	Niels and the Giants
38	PERSON	Paul	shepherd			5.75	3.05	5.72	Shepherd Paul
39	PERSON	Tanuki		wicked	be;punish	3.89	5.04666666667	4.30666666667	How the wicked Tanuki was punished
42	PERSON	Prince	story;tailor;ambitious;sham			5.556	4.236	5.02	The Story of the Sham Prince, or the Ambitious Tailor
48	PERSON	Ilonka		lovely		7.55	3.95	6.38	Lovely Ilonka
51	LOCATION	the fire	use;woman;hut;world;home;luck	little;old	be;crouch;find;walk;try;stay;come;wander	5.7819047619	3.96095238095	5.46571428571	It was no use staying at home, so one day he wandered out into the world to try his luck, and as he walked along he came to a little hut in which he found an old woman crouching over the fire.
55	PERSON	the prince	nothing;raven;man	old	be;question;beg;stay;say;call;know;have;tell	5.41375	4.02125	5.273125	On being questioned the old man said he knew nothing, but begged the prince to stay overnight, and the next morning the old man called all the ravens together, but they too had nothing to tell.
67	LOCATION	the field	name;swineherd;s;cowherd;drove;care		feed;be;leave	5.96363636364	3.95181818182	5.55636363636	In the field where the well was, the king"s swineherds and cowherds were feeding their droves, and the prince left Ilonka (for that was her name) in their care.
67	LOCATION	the well	name;swineherd;s;cowherd;drove;care		feed;be;leave	5.96363636364	3.95181818182	5.55636363636	In the field where the well was, the king"s swineherds and cowherds were feeding their droves, and the prince left Ilonka (for that was her name) in their care.
67	PERSON	the king	name;swineherd;s;cowherd;drove;care		feed;be;leave	5.96363636364	3.95181818182	5.55636363636	In the field where the well was, the king"s swineherds and cowherds were feeding their droves, and the prince left Ilonka (for that was her name) in their care.
67	PERSON	the prince	name;swineherd;s;cowherd;drove;care		feed;be;leave	5.96363636364	3.95181818182	5.55636363636	In the field where the well was, the king"s swineherds and cowherds were feeding their droves, and the prince left Ilonka (for that was her name) in their care.
67	PERSON	Ilonka	name;swineherd;s;cowherd;drove;care		feed;be;leave	5.96363636364	3.95181818182	5.55636363636	In the field where the well was, the king"s swineherds and cowherds were feeding their droves, and the prince left Ilonka (for that was her name) in their care.
68	PERSON	the prince	chief;daughter;swineherd;clothes	ugly;old;fine	be;dress;throw;have	5.495	4.20916666667	5.22083333333	Unluckily the chief swineherd had an ugly old daughter, and whilst the prince was away he dressed her up in fine clothes, and threw Ilonka into the well.
68	PERSON	Ilonka	chief;daughter;swineherd;clothes	ugly;old;fine	be;dress;throw;have	5.495	4.20916666667	5.22083333333	Unluckily the chief swineherd had an ugly old daughter, and whilst the prince was away he dressed her up in fine clothes, and threw Ilonka into the well.
68	LOCATION	the well	chief;daughter;swineherd;clothes	ugly;old;fine	be;dress;throw;have	5.495	4.20916666667	5.22083333333	Unluckily the chief swineherd had an ugly old daughter, and whilst the prince was away he dressed her up in fine clothes, and threw Ilonka into the well.
69	PERSON	the prince	nothing;home;crown;father		be;marry;take;give	6.428	4.212	5.433	However, there was nothing for it but to take her home; and, two days later, the prince married her, and his father gave up the crown to him.
70	PERSON	The girl	housemaid;place		manage;return;get	5.83714285714	4.12857142857	5.63428571429	The girl returned with him and managed to get a place as housemaid in the palace.
70	LOCATION	the palace	housemaid;place		manage;return;get	5.83714285714	4.12857142857	5.63428571429	The girl returned with him and managed to get a place as housemaid in the palace.
72	PERSON	The queen	draught;well;distaff;supper	angry	be;give;consent;scold;long;sleep;have	5.57083333333	4.23416666667	5.34083333333	The queen was very angry, and scolded her well; but as she longed to have the distaff she consented, though she gave the king a sleeping draught at supper.
72	PERSON	the king	draught;well;distaff;supper	angry	be;give;consent;scold;long;sleep;have	5.57083333333	4.23416666667	5.34083333333	The queen was very angry, and scolded her well; but as she longed to have the distaff she consented, though she gave the king a sleeping draught at supper.
73	PERSON	the king		sound;ashamed	be;own;leave;hear;think;speak	5.75727272727	3.84	5.57	But the king was so sound asleep he neither heard nor spoke, and Ilonka left the room, sadly thinking he was ashamed to own her.
73	PERSON	Ilonka		sound;ashamed	be;own;leave;hear;think;speak	5.75727272727	3.84	5.57	But the king was so sound asleep he neither heard nor spoke, and Ilonka left the room, sadly thinking he was ashamed to own her.
73	LOCATION	the room		sound;ashamed	be;own;leave;hear;think;speak	5.75727272727	3.84	5.57	But the king was so sound asleep he neither heard nor spoke, and Ilonka left the room, sadly thinking he was ashamed to own her.
74	PERSON	Ilonka	answer;whisper;s;room	more	go;get;speak	5.88875	4.17125	5.59	And once more Ilonka went to the king"s room and spoke to him; whisper as sweetly as she might she could get no answer.
74	PERSON	the king	answer;whisper;s;room	more	go;get;speak	5.88875	4.17125	5.59	And once more Ilonka went to the king"s room and spoke to him; whisper as sweetly as she might she could get no answer.
75	PERSON	The queen	price;doings;idea;fear;flax	same	be;want;feel;pay;discover;have	5.87428571429	4.36714285714	5.52428571429	The queen had no idea that her doings had been discovered; and when, a few days later, she wanted the flax, and had to pay the same price for it, she felt no fears at all.
76	PERSON	the queen	sort;thing;bed;supper	hungry;nice	be;offer;drink;eat;go;declare	6.17714285714	4.14214285714	5.79714285714	At supper that night the queen offered the king all sorts of nice things to eat and drink, but he declared he was not hungry, and went early to bed.
76	PERSON	the king	sort;thing;bed;supper	hungry;nice	be;offer;drink;eat;go;declare	6.17714285714	4.14214285714	5.79714285714	At supper that night the queen offered the king all sorts of nice things to eat and drink, but he declared he was not hungry, and went early to bed.
77	PERSON	Ilonka			be;speak	5.5225	4.405	5.3475	Speak to me, for I am your Ilonka."
78	PERSON	Ilonka	swineherd;daughter;order;wife		be;have;give;hang;revenge;vow;hear;deceive;suffer	5.49764705882	4.16294117647	5.48	And when he heard all that Ilonka had suffered, and how he had been deceived, he vowed he would be revenged; so he gave orders that the swineherd, his wife and daughter should all be hanged; and so they were.
79	PERSON	the king	rejoicing	great;dead;fair	be;marry;live	6.26	3.993	5.522	The next day the king was married, with great rejoicings, to the fair Ilonka; and if they are not yet dead--why, they are still living.
79	PERSON	Ilonka	rejoicing	great;dead;fair	be;marry;live	6.26	3.993	5.522	The next day the king was married, with great rejoicings, to the fair Ilonka; and if they are not yet dead--why, they are still living.
85	PERSON	The king	home;wife;question;people;son	many;great;angry;delighted	be;start;please;say;leave;answer;see;hear;have;ask;seek;go;wait	5.9224137931	4.16551724138	5.68344827586	The king was delighted to see his son, and had a great many questions to ask and answer; but when he heard that instead of quietly waiting for him at home the prince was starting off to seek a wife he was very angry, and said: "You may go where you please but I will not leave any of my people with you."
85	PERSON	the prince	home;wife;question;people;son	many;great;angry;delighted	be;start;please;say;leave;answer;see;hear;have;ask;seek;go;wait	5.9224137931	4.16551724138	5.68344827586	The king was delighted to see his son, and had a great many questions to ask and answer; but when he heard that instead of quietly waiting for him at home the prince was starting off to seek a wife he was very angry, and said: "You may go where you please but I will not leave any of my people with you."
86	PERSON	The King	daughter;beauty	lovely	see;hear;rest;have	6.286	4.205	5.484	The King of Goldtown had a lovely daughter, and the prince, who soon heard about her beauty, could not rest till he saw her.
86	PERSON	Goldtown	daughter;beauty	lovely	see;hear;rest;have	6.286	4.205	5.484	The King of Goldtown had a lovely daughter, and the prince, who soon heard about her beauty, could not rest till he saw her.
86	PERSON	the prince	daughter;beauty	lovely	see;hear;rest;have	6.286	4.205	5.484	The King of Goldtown had a lovely daughter, and the prince, who soon heard about her beauty, could not rest till he saw her.
87	LOCATION	the roof	crow		fly;hear;talk;have	5.70625	3.725	6.03875	About midnight he heard three crows, who had flown to the roof, talking together.
94	PERSON	the servant		last	say	4.955	4.1	5.795	At last the servant said:
98	LOCATION	The town	wheel;carriage	bad	be;hold;get	5.74090909091	3.57181818182	5.64727272727	The town is not far off and we can easily get another carriage there, for the wheels of this one are bad and will not hold out much longer."
100	PERSON	The prince	water;bride;horse		bathe;say;ride;walk	6.16583333333	4.07083333333	5.60916666667	The prince and his bride walked over the bridge, but the servant said he would ride the horses through the stream so as to water and bathe them.
100	LOCATION	the bridge	water;bride;horse		bathe;say;ride;walk	6.16583333333	4.07083333333	5.60916666667	The prince and his bride walked over the bridge, but the servant said he would ride the horses through the stream so as to water and bathe them.
100	PERSON	the servant	water;bride;horse		bathe;say;ride;walk	6.16583333333	4.07083333333	5.60916666667	The prince and his bride walked over the bridge, but the servant said he would ride the horses through the stream so as to water and bathe them.
100	LOCATION	the stream	water;bride;horse		bathe;say;ride;walk	6.16583333333	4.07083333333	5.60916666667	The prince and his bride walked over the bridge, but the servant said he would ride the horses through the stream so as to water and bathe them.
101	LOCATION	the town	harm;highness;majesty;people;country;royal;travels;carriage;messenger;entry;side	beautiful;own;fitting;near;other;new	be;set;make;reach;send;say;buy;have;go;meet	5.7571875	4.10875	5.7828125	They reached the other side without harm, and bought a new carriage in the town, which was quite near, and set off once more on their travels; but they had not gone far when they met a messenger from the king who said to the prince: "His Majesty has sent your Royal Highness this beautiful carriage so that you may make a fitting entry into your own country and amongst your own people."
101	PERSON	the king	harm;highness;majesty;people;country;royal;travels;carriage;messenger;entry;side	beautiful;own;fitting;near;other;new	be;set;make;reach;send;say;buy;have;go;meet	5.7571875	4.10875	5.7828125	They reached the other side without harm, and bought a new carriage in the town, which was quite near, and set off once more on their travels; but they had not gone far when they met a messenger from the king who said to the prince: "His Majesty has sent your Royal Highness this beautiful carriage so that you may make a fitting entry into your own country and amongst your own people."
101	PERSON	the prince	harm;highness;majesty;people;country;royal;travels;carriage;messenger;entry;side	beautiful;own;fitting;near;other;new	be;set;make;reach;send;say;buy;have;go;meet	5.7571875	4.10875	5.7828125	They reached the other side without harm, and bought a new carriage in the town, which was quite near, and set off once more on their travels; but they had not gone far when they met a messenger from the king who said to the prince: "His Majesty has sent your Royal Highness this beautiful carriage so that you may make a fitting entry into your own country and amongst your own people."
102	PERSON	the servant	lord;carriage	own	be;get;examine;stay;say;let;have;find	5.93375	3.844375	5.8775	But the servant said: "My lord, let me examine this carriage first and then you can get in if I find it is all right; otherwise we had better stay in our own."
103	PERSON	The prince	objection;carriage;piece	bad;smart	be;buy;look;knock;make;say;have;go	5.67117647059	3.89235294118	5.48705882353	The prince made no objections, and after looking the carriage well over the servant said: "It is as bad as it is smart"; and with that he knocked it all to pieces, and they went on in the one that they had bought.
103	PERSON	the servant	objection;carriage;piece	bad;smart	be;buy;look;knock;make;say;have;go	5.67117647059	3.89235294118	5.48705882353	The prince made no objections, and after looking the carriage well over the servant said: "It is as bad as it is smart"; and with that he knocked it all to pieces, and they went on in the one that they had bought.
104	PERSON	the servant	nothing;leave;robe;peace		do;give;obtain;implore;have;destroy	5.37583333333	4.1525	5.54666666667	But the servant implored the prince to have nothing to do with them, and never gave him any peace till he had obtained leave to destroy the robes.
104	PERSON	the prince	nothing;leave;robe;peace		do;give;obtain;implore;have;destroy	5.37583333333	4.1525	5.54666666667	But the servant implored the prince to have nothing to do with them, and never gave him any peace till he had obtained leave to destroy the robes.
105	PERSON	the prince	carriage;robe;son	beautiful;splendid	do;rejoice;imagine;please;long;say;know;have;escape;destroy;send	5.87826086957	4.09695652174	5.80043478261	He longed to know how the prince had escaped, and said: "My dear son, I do indeed rejoice to have you safely back, but I cannot imagine why the beautiful carriage and the splendid robes I sent did not please you; why you had them destroyed."
107	PERSON	the servant	death;council		call;condemn	3.938	4.356	4.624	He called his Council together and condemned the servant to death.
108	PERSON	The servant	sentence		read;be;lead	5.52	3.588	5.614	The servant was led out and his sentence read to him.
109	PERSON	the servant	foot;story;head;stone;time		do;heed;be;pay;turn;have	5.51	3.6625	5.66	But the servant paid no heed to him, and by the time his story was done he had turned to stone from head to foot.
113	PERSON	the prince			tell	5.355	4.505	4.665	And the prince told him.
115	PERSON	The prince	s;room;supper	ready	get;give;lodge;sleep;take;ask	6.01928571429	4.10642857143	5.40071428571	The prince asked for a night"s lodging and they took him in, gave him some supper and got a room ready for him, where he slept.
117	PERSON	The prince	way		inquire;go;promise	5.926	4.108	5.454	The prince promised to inquire, and went on his way.
119	PERSON	the prince			answer;walk;tell;divide	5.455	3.986	5.518	"I will tell you," answered the prince, "if you will divide yourself so that I may walk through."
120	LOCATION	The stream	foot;story;side	other	get;walk;part;promise;have;wet;tell	5.85076923077	3.76615384615	5.57923076923	The stream parted at once, and the prince walked through without wetting his feet; and directly he got to the other side he told his story as he had promised.
120	PERSON	the prince	foot;story;side	other	get;walk;part;promise;have;wet;tell	5.85076923077	3.76615384615	5.57923076923	The stream parted at once, and the prince walked through without wetting his feet; and directly he got to the other side he told his story as he had promised.
121	LOCATION	the brook	water;fish;creature;stream;luck	rapid;clear;lucky;bright;other;such	do;be;cry;live;have;ask	5.95047619048	4.34571428571	5.53904761905	"Oh, do ask Lucky Luck," cried the brook, "why, though I am such a clear, bright, rapid stream I never have a fish or any other living creature in my waters."
122	PERSON	The prince	journey		do;say;continue	5.82166666667	4.14166666667	6.08333333333	The prince said he would do so, and continued his journey.
123	LOCATION	the forest	house;valley	clear;lovely;little;tired	be;rush;get;reach;rest;walk;thatch;go	6.01352941176	3.87117647059	5.61705882353	When he got quite clear of the forest he walked on through a lovely valley till he reached a little house thatched with rushes, and he went in to rest for he was very tired.
124	LOCATION	the house	everything;woman	cheerful;old;honest-looking;tidy;clean	be;sit	6.02727272727	4.13818181818	5.76090909091	Everything in the house was beautifully clean and tidy, and a cheerful honest-looking old woman was sitting by the fire.
124	LOCATION	the fire	everything;woman	cheerful;old;honest-looking;tidy;clean	be;sit	6.02727272727	4.13818181818	5.76090909091	Everything in the house was beautifully clean and tidy, and a cheerful honest-looking old woman was sitting by the fire.
125	PERSON	the prince	good-morning;mother		say	6.29333333333	4.77	5.79333333333	"Good-morning, mother," said the prince.
127	PERSON	the prince	luck	lucky	be;look;reply	6.11	4.37857142857	5.56857142857	"I am looking for Lucky Luck," replied the prince.
139	PERSON	The prince	answer;leave;question;home;luck	friendly;lucky	write;set;take	6.12083333333	4.30416666667	5.7	The prince wrote down the answers to his questions, took a friendly leave of Lucky Luck, and set off for home.
142	PERSON	the prince	sun;home		dry;climb;set	5.925	4.07	5.62833333333	Then the prince climbed down, dried himself in the sun, and set out on his march home.
143	LOCATION	the mill	answer;sun;sister;sweepings;face	miller;by-and-by	tell;spend;throw;give	6.21272727273	3.97090909091	5.50636363636	He spent the night once more at the mill and gave the miller his answer, and by-and-by he told the three sisters not to throw out all their sweepings in the face of the sun.
149	PERSON	The servant	life;master;rest	royal;dead	be;serve;stay	5.52272727273	3.78090909091	5.38	The servant stayed on with his royal master and served him faithfully all the rest of his life; and, if neither of them is dead, he is serving him still.
154	PERSON	The king	death;people;dog;swineherd;rick;psst	hush;little;other	be;watch;call;have;put;come;tell	5.629	3.9325	5.488	The king had already put ninety-nine people to death, when a little swineherd came to him who had two dogs; one was called "Psst," and the other "Hush"; and the boy told the king that he would watch over the ricks.
154	PERSON	the boy	death;people;dog;swineherd;rick;psst	hush;little;other	be;watch;call;have;put;come;tell	5.629	3.9325	5.488	The king had already put ninety-nine people to death, when a little swineherd came to him who had two dogs; one was called "Psst," and the other "Hush"; and the boy told the king that he would watch over the ricks.
154	PERSON	the king	death;people;dog;swineherd;rick;psst	hush;little;other	be;watch;call;have;put;come;tell	5.629	3.9325	5.488	The king had already put ninety-nine people to death, when a little swineherd came to him who had two dogs; one was called "Psst," and the other "Hush"; and the boy told the king that he would watch over the ricks.
155	PERSON	Hush	order;psst		catch;be;have;wait	5.54625	3.67875	5.4775	But Psst and Hush had not waited for orders, and in five minutes the man was caught.
155	PERSON	the man	order;psst		catch;be;have;wait	5.54625	3.67875	5.4775	But Psst and Hush had not waited for orders, and in five minutes the man was caught.
156	PERSON	the king	king;room;animal;hair;letter;invitation;prisoner;prince;wonder	curious;strong;other	be;look;lock;cover;send;see;ask;come	5.882	4.1276	5.6584	The prisoner was all covered with hair, almost like an animal; and altogether he was so curious to look at that the king locked him up in a strong room and sent out letters of invitation to all the other kings and princes asking them to come and see this wonder.
158	PERSON	The queen	nothing;matter;knowledge;son	key	be;do;take;have;happen;declare	5.96571428571	3.98714285714	5.88071428571	The queen declared she had had nothing to do with the matter; if her son had happened to take the key it had not been with her knowledge.
159	PERSON	The king	servant;part;lung;liver		bring;kill;order;take	4.93416666667	3.95333333333	5.1675	The king ordered his servants to take the boy into the forest and to kill him there, and to bring back part of his liver and lungs.
159	PERSON	the boy	servant;part;lung;liver		bring;kill;order;take	4.93416666667	3.95333333333	5.1675	The king ordered his servants to take the boy into the forest and to kill him there, and to bring back part of his liver and lungs.
159	LOCATION	the forest	servant;part;lung;liver		bring;kill;order;take	4.93416666667	3.95333333333	5.1675	The king ordered his servants to take the boy into the forest and to kill him there, and to bring back part of his liver and lungs.
160	PERSON	the man	trouble;piece;lung;dog;liver	sorry;satisfied	shoot;be;carry;do	5.252	4.224	5.21066666667	But the man was sorry for him, and shot a dog and carried pieces of his lungs and liver to the king, who was satisfied, and did not trouble himself any more.
160	PERSON	the king	trouble;piece;lung;dog;liver	sorry;satisfied	shoot;be;carry;do	5.252	4.224	5.21066666667	But the man was sorry for him, and shot a dog and carried pieces of his lungs and liver to the king, who was satisfied, and did not trouble himself any more.
161	PERSON	the prince	man;fellow	hairy;other;old;free	be;live;set;have;recognise	5.78285714286	3.97142857143	5.62357142857	Then they recognised each other, for the old fellow was no other than the hairy man whom the prince had set free, and who had lived ever since in the forest.
161	LOCATION	the forest	man;fellow	hairy;other;old;free	be;live;set;have;recognise	5.78285714286	3.97142857143	5.62357142857	Then they recognised each other, for the old fellow was no other than the hairy man whom the prince had set free, and who had lived ever since in the forest.
162	PERSON	the prince	present;care	greatest	go;make;swear;let;take	5.81875	4.18125	5.51875	He made the prince swear solemnly to take the greatest care of these presents, and then he let him go.
163	PERSON	the king	s;palace;service		trouble;live;take	5.7375	4.1775	5.2475	Here he took service in the king"s palace, and as no one troubled themselves about him he lived quietly on.
165	PERSON	the prince	housekeeper		leave;say;have	5.442	4.244	5.588	When they had all left, the prince said to the housekeeper:
166	LOCATION	the palace	nothing;housekeeper;bill;village	small;next	be;do;give;owe;pay;leave;want;go	5.58380952381	4.36619047619	5.2519047619	"Give me leave to go to the next village--I owe a small bill there, and I want to go and pay it"; and as there was nothing to be done in the palace the housekeeper gave him leave.
167	PERSON	the king	copper;apple;army;soldier;s;silver	fine	join;take	5.795	4.378	5.625	Then he took the silver and the copper apples, and with all these fine soldiers he joined the king"s army.
169	PERSON	the prince	sister;gift;handkerchief;horseback;moment;battle;ring;piece;princess	youngest;loveliest	decline;begin;do;be;tear;give;remain;know;talk;take	5.88454545455	4.07454545455	5.55818181818	But he declined, and remained on horseback, as he did not know at what moment the battle might begin; and whilst they were all talking together the youngest princess, who was also the loveliest, took off her ring, and her sister tore her handkerchief in two pieces, and they gave these gifts to the prince.
170	PERSON	The king	hussar;enemy;s;messenger;army	alive	be;set;lead;fight;leave;spare;act;ask	5.49238095238	4.34952380952	5.25714285714	The king asked whether his army or the prince"s should lead the way; but the prince set off first and with his hussars he fought so bravely that only two of the enemy were left alive, and these two were only spared to act as messengers.
170	PERSON	the prince	hussar;enemy;s;messenger;army	alive	be;set;lead;fight;leave;spare;act;ask	5.49238095238	4.34952380952	5.25714285714	The king asked whether his army or the prince"s should lead the way; but the prince set off first and with his hussars he fought so bravely that only two of the enemy were left alive, and these two were only spared to act as messengers.
170	LOCATION	the way	hussar;enemy;s;messenger;army	alive	be;set;lead;fight;leave;spare;act;ask	5.49238095238	4.34952380952	5.25714285714	The king asked whether his army or the prince"s should lead the way; but the prince set off first and with his hussars he fought so bravely that only two of the enemy were left alive, and these two were only spared to act as messengers.
170	PERSON	the prince	hussar;enemy;s;messenger;army	alive	be;set;lead;fight;leave;spare;act;ask	5.49238095238	4.34952380952	5.25714285714	The king asked whether his army or the prince"s should lead the way; but the prince set off first and with his hussars he fought so bravely that only two of the enemy were left alive, and these two were only spared to act as messengers.
171	PERSON	the prince	hussar;home		come;gallop;join;drive;beg	5.84125	4.1825	5.21	As they drove home they begged the prince to join them, but he would not come, and galloped off with his hussars.
172	LOCATION	the palace	housekeeper;return		be;scold;stay	5.41	3.72666666667	5.39833333333	On his return to the palace he was well scolded by the housekeeper for staying away so long.
174	PERSON	the king	rescue		be;send;bring;have;ask;come	6.00090909091	3.93363636364	5.65363636364	When these were brought to the king he sent for the prince at once and asked if it had been he who had come to their rescue.
174	PERSON	the prince	rescue		be;send;bring;have;ask;come	6.00090909091	3.93363636364	5.65363636364	When these were brought to the king he sent for the prince at once and asked if it had been he who had come to their rescue.
175	PERSON	the prince	majesty		answer;be	5.916	4.456	5.61	"Yes, your Majesty, it was I," answered the prince.
177	LOCATION	the city	wall		wish;see;show	5.98714285714	3.92857142857	5.57571428571	"If you wish to see it, I can show it you outside the city walls."
179	PERSON	The prince	soldier		go;pack	5.51833333333	4.40166666667	5.38333333333	The prince packed all his soldiers carefully up once more, and they went back into the town.
179	LOCATION	the town	soldier		go;pack	5.51833333333	4.40166666667	5.38333333333	The prince packed all his soldiers carefully up once more, and they went back into the town.
184	PERSON	The king	shepherd	angry	be;hear;appear;send	5.51	3.91714285714	5.55285714286	The king heard of this and was very angry, and sent for the shepherd to appear before him.
186	PERSON	the king			cry	4.61	4.95	4.045	cried the king.
188	PERSON	the king			storm	5.87	5.155	4.625	stormed the king.
190	PERSON	the king	breast;rage	own	roar;beat;mine	4.98166666667	5.52166666667	5.195	"But to mine--to my own," roared the king, and beat on his breast in a rage.
192	PERSON	The king	fury;lord		be;interfere;know;do	5.26	4.09	5.57375	The king was beside himself with fury and did not know what to do, when the Lord Chamberlain interfered:
192	PERSON	Chamberlain	fury;lord		be;interfere;know;do	5.26	4.09	5.57375	The king was beside himself with fury and did not know what to do, when the Lord Chamberlain interfered:
195	PERSON	the king	shepherd;daughter;bear;s;pit;order	pleasant;white	be;throw;give	5.94666666667	3.95583333333	5.4375	But the king was not as pleasant as his daughter, and he gave orders to throw the shepherd into the white bear"s pit.
197	PERSON	the king	health;death;passion	furious;near;good	be;lead;fall;say;have;learn	5.586875	4.33875	5.60125	He led him to the king, who fell into a furious passion, and said: "Well, you have learned what it is to be very near death, and now will you say "To my good health"?"
198	PERSON	the princess	wife		say;have	5.8725	4.20875	5.79875	I will only say it if I may have the princess for my wife."
199	LOCATION	the wild	use;eye;degree;face;breath;minuet;heap;boar;playing	wild;other	stare;be;play;end;exhaust;dance;keep;twist;turn;have;fall	5.4996	4.0368	5.3992	His eyes were of no use to him here, for he could not have stared ten wild boars in the face at once; so he kept on playing, and the wild boars danced very slowly, as if in a minuet, then by degrees he played faster and faster till they could hardly twist and turn quickly enough, and ended by all falling over each other in a heap, quite exhausted and out of breath.
200	PERSON	Chamberlain	shepherd;tear;cheek;laugh;lord;laughter;bone	loud;last;long	be;run;venture;expect;laugh;come;find	6.08533333333	4.594	6.08133333333	Then the shepherd ventured to laugh at last; and he laughed so long and so loud that when the Lord Chamberlain came early in the morning, expecting to find only his bones, the tears were still running down his cheeks from laughter.
201	PERSON	the king	boar;shepherd;bit;death;health	angry;good;near	be;tear;feel;bring;say;have;learn;dress;think	5.6312	4.1084	5.664	As soon as the king was dressed the shepherd was again brought before him; but he was more angry than ever to think the wild boars had not torn the man to bits, and he said: "Well, you have learned what it feels to be near ten deaths, now say "To my good health!""
201	LOCATION	the wild	boar;shepherd;bit;death;health	angry;good;near	be;tear;feel;bring;say;have;learn;dress;think	5.6312	4.1084	5.664	As soon as the king was dressed the shepherd was again brought before him; but he was more angry than ever to think the wild boars had not torn the man to bits, and he said: "Well, you have learned what it feels to be near ten deaths, now say "To my good health!""
201	PERSON	the man	boar;shepherd;bit;death;health	angry;good;near	be;tear;feel;bring;say;have;learn;dress;think	5.6312	4.1084	5.664	As soon as the king was dressed the shepherd was again brought before him; but he was more angry than ever to think the wild boars had not torn the man to bits, and he said: "Well, you have learned what it feels to be near ten deaths, now say "To my good health!""
202	PERSON	the princess	shepherd;death;wife		break;do;fear;say;have	5.285	4.404375	5.335625	But the shepherd broke in with, "I do not fear a hundred deaths, and I will only say it if I may have the princess for my wife."
203	PERSON	the king	shepherd;scythe;vault	deep	roar;be;order;throw	5.74375	3.94375	5.6875	roared the king, and ordered the shepherd to be thrown down the deep vault of scythes.
204	LOCATION	the well	anyone;light;bottom	little	be;see;throw;have;fall	5.39166666667	3.73416666667	5.09833333333	At the bottom of the well was a little light by which one could see if anyone was thrown in whether he had fallen to the bottom.
206	PERSON	the king	fury	greater	bring;cry;be	4.762	4.748	4.786	He brought him to the king, whose fury was greater than ever, but who cried:
209	PERSON	the princess	t;wife		win;say;be	6.2	4.72857142857	5.92571428571	"I won"t say it till the princess is my wife."
212	PERSON	the princess	wife		be;say	6.125	4.23166666667	5.87166666667	"I will not say it till the princess is my wife."
