PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
84	LOCATION	Partholon	bearing;s;son;beginning;time		tell	5.86857142857	4.16142857143	5.00285714286	"Tell me of the beginning of time in Ireland, and of the bearing of Partholon, the son of Noah"s son."
84	PERSON	Noah	bearing;s;son;beginning;time		tell	5.86857142857	4.16142857143	5.00285714286	"Tell me of the beginning of time in Ireland, and of the bearing of Partholon, the son of Noah"s son."
88	LOCATION	the earth	city;sun;couple;shone;livelihood;water;glade		be;make;rest;warm;follow;come	6.225	4.119375	5.549375	Following the water we came to a glade where the sun shone and where the earth was warmed, and there Partholon rested with his twenty-four couples, and made a city and a livelihood.
88	PERSON	Partholon	city;sun;couple;shone;livelihood;water;glade		be;make;rest;warm;follow;come	6.225	4.119375	5.549375	Following the water we came to a glade where the sun shone and where the earth was warmed, and there Partholon rested with his twenty-four couples, and made a city and a livelihood.
92	PERSON	Tuan	need;wit		say;have	6.1175	4.0825	5.955	"They had no need of wits," Tuan said.
104	PERSON	Tuan	end;people;barque;couple;son;time;fleet		neme;say;come;be	5.72	4.08545454545	5.45818181818	"At the end of that time," said Tuan, "Nemed the son of Agnoman came to Ireland with a fleet of thirty-four barques, and in each barque there were thirty couples of people."
104	PERSON	Agnoman	end;people;barque;couple;son;time;fleet		neme;say;come;be	5.72	4.08545454545	5.45818181818	"At the end of that time," said Tuan, "Nemed the son of Agnoman came to Ireland with a fleet of thirty-four barques, and in each barque there were thirty couples of people."
104	LOCATION	Ireland	end;people;barque;couple;son;time;fleet		neme;say;come;be	5.72	4.08545454545	5.45818181818	"At the end of that time," said Tuan, "Nemed the son of Agnoman came to Ireland with a fleet of thirty-four barques, and in each barque there were thirty couples of people."
105	PERSON	Finnian			say;hear;have	5.8625	4.1425	6.0775	"I have heard it," said Finnian.
107	LOCATION	the pool	lament;tree;age;cry;sky;wildness;beast;bush;loneliness	covert;more;old;drowsy;stern	stare;do;crouch;sit;track;weep;listen	4.9748	4.0732	4.9196	And I sat by the pool weeping my loneliness and wildness and my stern old age; and I could do no more than cry and lament between the earth and the sky, while the beasts that tracked me listened from behind the trees, or crouched among bushes to stare at me from their drowsy covert.
107	LOCATION	the earth	lament;tree;age;cry;sky;wildness;beast;bush;loneliness	covert;more;old;drowsy;stern	stare;do;crouch;sit;track;weep;listen	4.9748	4.0732	4.9196	And I sat by the pool weeping my loneliness and wildness and my stern old age; and I could do no more than cry and lament between the earth and the sky, while the beasts that tracked me listened from behind the trees, or crouched among bushes to stare at me from their drowsy covert.
108	LOCATION	the sea	bottom;barque;sky;wave;sand;thrust;ship	whole;stern	do;crash;tumble;cease;sink;have;fall;go	5.22	4.07954545455	5.03454545455	A wave fell on a ship and sunk it down with a thrust, stern as though a whole sky had tumbled at it, and the barque did not cease to go down until it crashed and sank in the sand at the bottom of the sea.
110	LOCATION	the sea	sound;confidence;woman;god;whisper;brow;million;hair;mile;blackness;time;ear;top;silence;man	thin-drawn;distinct;blue-lipped;round	batter;moan;yelp;be;whirl;drown;call;know;thrash;utter;come;whip	5.52317073171	4.12634146341	5.40634146341	"And at times, from the moaning and yelping blackness of the sea, there came a sound--thin-drawn as from millions of miles away, distinct as though uttered in the ear like a whisper of confidence--and I knew that a drowning man was calling on his God as he thrashed and was battered into silence, and that a blue-lipped woman was calling on her man as her hair whipped round her brows and she whirled about like a top.
111	LOCATION	the sea	rage;i;slumber;horror;foam;tree;wave;clot;blackness;rock	great;monstrous	be;hurtle;beat;spin;grind;sidle;trundle;whiz;fall;come	5.25125	4.16333333333	4.99	Great waves whizzed from the sea: spinning across the cliffs and hurtling to the earth in monstrous clots of foam; the very rocks came trundling and sidling and grinding among the trees; and in that rage, and in that horror of blackness I fell asleep, or I was beaten into slumber."
111	LOCATION	the cliffs	rage;i;slumber;horror;foam;tree;wave;clot;blackness;rock	great;monstrous	be;hurtle;beat;spin;grind;sidle;trundle;whiz;fall;come	5.25125	4.16333333333	4.99	Great waves whizzed from the sea: spinning across the cliffs and hurtling to the earth in monstrous clots of foam; the very rocks came trundling and sidling and grinding among the trees; and in that rage, and in that horror of blackness I fell asleep, or I was beaten into slumber."
111	LOCATION	the earth	rage;i;slumber;horror;foam;tree;wave;clot;blackness;rock	great;monstrous	be;hurtle;beat;spin;grind;sidle;trundle;whiz;fall;come	5.25125	4.16333333333	4.99	Great waves whizzed from the sea: spinning across the cliffs and hurtling to the earth in monstrous clots of foam; the very rocks came trundling and sidling and grinding among the trees; and in that rage, and in that horror of blackness I fell asleep, or I was beaten into slumber."
117	LOCATION	the sea	light;plume;delight;s;storm;bird	untiring;powerful	bound	5.54357142857	4.72071428571	5.305	With what delight I bounded, bounded, bounded; light as a bird"s plume, powerful as a storm, untiring as the sea.
119	LOCATION	the well	leader;herd	beloved	be;know	6.215	4.145	5.73833333333	I was the beloved, the well known, the leader of the herds of Ireland.
119	LOCATION	Ireland	leader;herd	beloved	be;know	6.215	4.145	5.73833333333	I was the beloved, the well known, the leader of the herds of Ireland.
122	LOCATION	the land	people;sun;time;place;memory;nothing;anguish;bone	intolerable;silent	be;draw;glint;move;know;have;go;come	5.68238095238	3.91619047619	5.49	"But one time I came, drawn by that intolerable anguish of memory, and all of these people were gone: the place that knew them was silent: in the land where they had moved there was nothing of them but their bones that glinted in the sun.
124	LOCATION	the cave	home;man	old	go;be;have	5.52545454545	4.29545454545	5.26636363636	"I went again to the cave that had been my home when I was an old man.
125	LOCATION	the cave			stare;sit	5.105	4.315	5.4725	They sat beyond the cave staring at me.
126	LOCATION	the cave			do;come;dare	5.2175	4.3075	5.2275	They did not dare come into the cave.
134	LOCATION	the hole	heart;giant;strength;eye;champion;killer;gladness;life;cat;snout;boar;devil;wolf;tusk;terror;madness;ferocity	lusty;wild;other;frantic;unsparing;fierce;black;joyful;red	be;yelp;tumble;defy;curve;leap;wriggle;see;bristle;thrust;flee	5.19860465116	4.86046511628	5.13418604651	"And I, with joyful heart, thrust a black bristle through the hole of the cave, and when they saw that wriggling snout, those curving tusks, that red fierce eye, the wolves fled yelping, tumbling over each other, frantic with terror; and I behind them, a wild cat for leaping, a giant for strength, a devil for ferocity; a madness and gladness of lusty, unsparing life; a killer, a champion, a boar who could not be defied.
134	LOCATION	the cave	heart;giant;strength;eye;champion;killer;gladness;life;cat;snout;boar;devil;wolf;tusk;terror;madness;ferocity	lusty;wild;other;frantic;unsparing;fierce;black;joyful;red	be;yelp;tumble;defy;curve;leap;wriggle;see;bristle;thrust;flee	5.19860465116	4.86046511628	5.13418604651	"And I, with joyful heart, thrust a black bristle through the hole of the cave, and when they saw that wriggling snout, those curving tusks, that red fierce eye, the wolves fled yelping, tumbling over each other, frantic with terror; and I behind them, a wild cat for leaping, a giant for strength, a devil for ferocity; a madness and gladness of lusty, unsparing life; a killer, a champion, a boar who could not be defied.
135	LOCATION	Ireland	boar;lordship		take	5.005	4.255	4.98	"I took the lordship of the boars of Ireland.
138	LOCATION	the forest	tusky;herd		hear;love;wander;sing	6.44	4.21285714286	5.83142857143	They loved to hear him when he sang who now wanders in the forest with a tusky herd.""
145	PERSON	Danann	mil;genealogy;de;wizardry;son;tuatha;man;hawk;beginning;arm;ground		be;hold;come;drive	5.81	3.992	5.46666666667	And I was still a hawk when the sons of Mil drove the Tuatha De" Danann under the ground, and held Ireland against arms or wizardry; and this was the coming of men and the beginning of genealogies.
145	LOCATION	Ireland	mil;genealogy;de;wizardry;son;tuatha;man;hawk;beginning;arm;ground		be;hold;come;drive	5.81	3.992	5.46666666667	And I was still a hawk when the sons of Mil drove the Tuatha De" Danann under the ground, and held Ireland against arms or wizardry; and this was the coming of men and the beginning of genealogies.
147	LOCATION	the home	delight;guard;salmon;creature		be	6.69428571429	3.89571428571	5.49571428571	But the home of the salmon is his delight, and the sea guards all her creatures."
147	LOCATION	the sea	delight;guard;salmon;creature		be	6.69428571429	3.89571428571	5.49571428571	But the home of the salmon is his delight, and the sea guards all her creatures."
150	LOCATION	the sea	amber;living;gold;dusk;latitudes;jewel;sparkle;other;world;silver;ebony;wonder	blue;lucent	shoot;shine;light;move;curve;maze	5.93692307692	4.42115384615	5.44076923077	In these latitudes I moved through a world of amber, myself amber and gold; in those others, in a sparkle of lucent blue, I curved, lit like a living jewel: and in these again, through dusks of ebony all mazed with silver, I shot and shone, the wonder of the sea.
151	LOCATION	the sea	gloom;monster;salmon;brute;ocean;tail;hell;tangle;steep	uttermost;lithe;vast;long;livid	be;dip;lapse;see;uncoil;go;coil;heave;toothe	4.78409090909	4.27136363636	4.86227272727	"I saw the monsters of the uttermost ocean go heaving by; and the long lithe brutes that are toothed to their tails: and below, where gloom dipped down on gloom, vast, livid tangles that coiled and uncoiled, and lapsed down steeps and hells of the sea where even the salmon could not go.
152	LOCATION	the sea	salmon;sky;water;rim;rock;nothing;world;wind	great;silent;outermost;clear;grey;clean	swim;be	6.23117647059	3.71764705882	5.59823529412	I swam on the outermost rim of the great world, where nothing was but the sea and the sky and the salmon; where even the wind was silent, and the water was clear as clean grey rock.
153	LOCATION	Ireland	terror;whisper;wakening		swim;turn;reach;die;be	5.21133333333	4.66333333333	5.08866666667	I turned, and through days and nights I swam tirelessly, jubilantly; with terror wakening in me, too, and a whisper through my being that I must reach Ireland or die.
154	LOCATION	the sea	way		fight	5.2525	4.2575	4.9325	"I fought my way to Ulster from the sea.
155	LOCATION	the sea	water;rock;wave	soft	be;urge;strain;have;seem;hold;grow	5.56681818182	3.98045454545	5.23863636364	The waves held me back and held me back; the soft waters seemed to have grown hard; and it was as though I were urging through a rock as I strained towards Ulster from the sea.
156	LOCATION	the land	water;frame;billow	blue;grey-green	be;loosen;mount;drift;sweep;waft;surge;turn;sleep;have;swing;heave	5.76380952381	3.85904761905	5.58380952381	I could have loosened my frame and been swept away; I could have slept and been drifted and wafted away; swinging on grey-green billows that had turned from the land and were heaving and mounting and surging to the far blue water.
157	LOCATION	Ireland	sound;breaker;love;god;curve;water;part;rock;river;effort	crannied;last;white-curled;sweet;dead;triumphant;numb	exhaust;tread;bear;leave;race;lay;come	5.58193548387	4.23064516129	5.17387096774	The sound of the rivers of Ireland racing down to the sea came to me in the last numb effort: the love of Ireland bore me up: the gods of the rivers trod to me in the white-curled breakers, so that I left the sea at long, long last; and I lay in sweet water in the curve of a crannied rock, exhausted, three parts dead, triumphant."
157	LOCATION	the sea	sound;breaker;love;god;curve;water;part;rock;river;effort	crannied;last;white-curled;sweet;dead;triumphant;numb	exhaust;tread;bear;leave;race;lay;come	5.58193548387	4.23064516129	5.17387096774	The sound of the rivers of Ireland racing down to the sea came to me in the last numb effort: the love of Ireland bore me up: the gods of the rivers trod to me in the white-curled breakers, so that I left the sea at long, long last; and I lay in sweet water in the curve of a crannied rock, exhausted, three parts dead, triumphant."
157	LOCATION	Ireland	sound;breaker;love;god;curve;water;part;rock;river;effort	crannied;last;white-curled;sweet;dead;triumphant;numb	exhaust;tread;bear;leave;race;lay;come	5.58193548387	4.23064516129	5.17387096774	The sound of the rivers of Ireland racing down to the sea came to me in the last numb effort: the love of Ireland bore me up: the gods of the rivers trod to me in the white-curled breakers, so that I left the sea at long, long last; and I lay in sweet water in the curve of a crannied rock, exhausted, three parts dead, triumphant."
157	LOCATION	the sea	sound;breaker;love;god;curve;water;part;rock;river;effort	crannied;last;white-curled;sweet;dead;triumphant;numb	exhaust;tread;bear;leave;race;lay;come	5.58193548387	4.23064516129	5.17387096774	The sound of the rivers of Ireland racing down to the sea came to me in the last numb effort: the love of Ireland bore me up: the gods of the rivers trod to me in the white-curled breakers, so that I left the sea at long, long last; and I lay in sweet water in the curve of a crannied rock, exhausted, three parts dead, triumphant."
160	LOCATION	Ireland	strength;lake;delight;way;river;swift	brown;great	explore;come	6.34916666667	4.17	5.81583333333	"Delight and strength came to me again, and now I explored all the inland ways, the great lakes of Ireland, and her swift brown rivers.
168	PERSON	King	river;fisherman	quiet	be;say;doom;give	5.92666666667	4.19	5.45444444444	""Be quiet, King of the River," said the fisherman, "give in to Doom," said he.
172	LOCATION	the palace	waters;doom;praise;song		carry;sing	6.10071428571	4.73785714286	5.51928571429	"And as he carried me to the palace he sang a song of the river, and a song of Doom, and a song in praise of the King of the Waters.
172	LOCATION	the river	waters;doom;praise;song		carry;sing	6.10071428571	4.73785714286	5.51928571429	"And as he carried me to the palace he sang a song of the river, and a song of Doom, and a song in praise of the King of the Waters.
172	PERSON	the King	waters;doom;praise;song		carry;sing	6.10071428571	4.73785714286	5.51928571429	"And as he carried me to the palace he sang a song of the river, and a song of Doom, and a song in praise of the King of the Waters.
174	PERSON	Tuan	story;son			7.09	3.975	5.165	---- So far the story of Tuan, the son of Cairill.
174	PERSON	Cairill	story;son			7.09	3.975	5.165	---- So far the story of Tuan, the son of Cairill.
175	PERSON	Finnian	glory;god;age;thing;abbot;honour;man;fort	distant	be;remember;die;watch;keep;know	5.565	4.1525	5.3275	No man knows if he died in those distant ages when Finnian was Abbot of Moville, or if he still keeps his fort in Ulster, watching all things, and remembering them for the glory of God and the honour of Ireland.
175	LOCATION	Moville	glory;god;age;thing;abbot;honour;man;fort	distant	be;remember;die;watch;keep;know	5.565	4.1525	5.3275	No man knows if he died in those distant ages when Finnian was Abbot of Moville, or if he still keeps his fort in Ulster, watching all things, and remembering them for the glory of God and the honour of Ireland.
175	LOCATION	Ireland	glory;god;age;thing;abbot;honour;man;fort	distant	be;remember;die;watch;keep;know	5.565	4.1525	5.3275	No man knows if he died in those distant ages when Finnian was Abbot of Moville, or if he still keeps his fort in Ulster, watching all things, and remembering them for the glory of God and the honour of Ireland.
179	PERSON	PATRICK	saint			6.4	3.48	5.82	--Saint PATRICK.
183	LOCATION	the woods	secret;youngster		be;nurse;bring	5.88125	4.10625	5.64125	The youngster was brought to the woods of Slieve Bloom and was nursed there in secret.
183	PERSON	Slieve Bloom	secret;youngster		be;nurse;bring	5.88125	4.10625	5.64125	The youngster was brought to the woods of Slieve Bloom and was nursed there in secret.
186	LOCATION	the house	fly;sheep;sister;woman;visitor;inhabitant;bird		be;root;tell;change	5.75217391304	3.84347826087	5.43086956522	The flies change from second to second; one cannot tell if this bird is a visitor or an inhabitant, and a sheep is just sister to a sheep; but the women were as rooted as the house itself.
189	LOCATION	the well	mind		do;say;tumble	5.952	4.144	5.88	This one said: "Mind you do not tumble in the well!"
196	PERSON	Morna	county;place;cot;fist;son	many;lonely	grip;shut;reach;pace;sleep;lay;have;fear;come	5.18294117647	3.79411764706	5.50470588235	She came secretly, for she feared the sons of Morna, and she had paced through lonely places in many counties before she reached the hut in the wood, and the cot where he lay with his fists shut and sleep gripped in them.
196	LOCATION	the hut	county;place;cot;fist;son	many;lonely	grip;shut;reach;pace;sleep;lay;have;fear;come	5.18294117647	3.79411764706	5.50470588235	She came secretly, for she feared the sons of Morna, and she had paced through lonely places in many counties before she reached the hut in the wood, and the cot where he lay with his fists shut and sleep gripped in them.
196	LOCATION	the wood	county;place;cot;fist;son	many;lonely	grip;shut;reach;pace;sleep;lay;have;fear;come	5.18294117647	3.79411764706	5.50470588235	She came secretly, for she feared the sons of Morna, and she had paced through lonely places in many counties before she reached the hut in the wood, and the cot where he lay with his fists shut and sleep gripped in them.
198	PERSON	Fionn	picture;head;eye;song;notion;ear;arm	little;sure;open;sleepy;low;tender;new;soft	be;ponder;get;feel;vibrate;stay;hear;listen	6.17675675676	3.77945945946	5.62837837838	We may be sure that the eye that could stay open stayed open that night as long as it could, and that the one ear listened to the sleepy song until the song got too low to be heard, until it was too tender to be felt vibrating along those soft arms, until Fionn was asleep again, with a new picture in his little head and a new notion to ponder on.
201	PERSON	Morna	son;wood;dread;way;habitation;lord	desolate;lonely;gloomy	go;be;get;slip;keep	5.0	3.76642857143	4.72928571429	She was going back secretly, in dread of the sons of Morna, slipping through gloomy woods, keeping away from habitations, getting by desolate and lonely ways to her lord in Kerry.
201	PERSON	Kerry	son;wood;dread;way;habitation;lord	desolate;lonely;gloomy	go;be;get;slip;keep	5.0	3.76642857143	4.72928571429	She was going back secretly, in dread of the sons of Morna, slipping through gloomy woods, keeping away from habitations, getting by desolate and lonely ways to her lord in Kerry.
202	PERSON	Morna	son	afraid	be;love	5.834	4.4	5.078	Perhaps it was he that was afraid of the sons of Morna, and perhaps she loved him.
207	PERSON	Fionn	sheep;swearer;head;cover;n;nettle;manner	implacable;likely	be;intend;hunt;hear;take;have;practise	5.57133333333	4.09933333333	5.502	Fionn would have heard much of them, and it is likely that he practised on a nettle at taking the head off Goll, and that he hunted a sheep from cover in the implacable manner he intended later on for Cona"n the Swearer.
207	PERSON	Goll	sheep;swearer;head;cover;n;nettle;manner	implacable;likely	be;intend;hunt;hear;take;have;practise	5.57133333333	4.09933333333	5.502	Fionn would have heard much of them, and it is likely that he practised on a nettle at taking the head off Goll, and that he hunted a sheep from cover in the implacable manner he intended later on for Cona"n the Swearer.
207	PERSON	Cona	sheep;swearer;head;cover;n;nettle;manner	implacable;likely	be;intend;hunt;hear;take;have;practise	5.57133333333	4.09933333333	5.502	Fionn would have heard much of them, and it is likely that he practised on a nettle at taking the head off Goll, and that he hunted a sheep from cover in the implacable manner he intended later on for Cona"n the Swearer.
208	LOCATION	Ireland	nothing;downfall;might;time	whole;sufficient;last;great;less	be;quell;come	5.72571428571	3.67142857143	5.47571428571	And of how at last, when the time came to quell him, nothing less than the whole might of Ireland was sufficient for that great downfall.
209	PERSON	Fionn	hero;step;father;adventure	long-striding;sure	go;be;hearten	6.395	4.174	5.842	We may be sure that on these adventures Fionn was with his father, going step for step with the long-striding hero, and heartening him mightily.
213	PERSON	Fionn	thorn;tree;switch;round;hand	other	try;strike;run;take	5.34285714286	4.09476190476	5.31	One of them would take a thorn switch in her hand, and Fionn would take a thorn switch in his hand, and each would try to strike the other running round a tree.
214	PERSON	Fionn	stinger;stroke;turn	prickly;best	be;run;deal;get	5.47090909091	4.33636363636	5.38363636364	Fionn would run his best to get away from that prickly stinger, but how he would run when it was his turn to deal the strokes!
220	PERSON	Fionn	water;eel;slide;otter		swim;pop;learn	6.20818181818	4.57454545455	5.76181818182	Fionn learned to swim until he could pop into the water like an otter and slide through it like an eel.
227	PERSON	the man	knee;bent;hand		lift;pass	5.29571428571	4.55285714286	5.47428571429	As they passed the man lifted a hand and bent a knee to Fionn.
228	PERSON	Fionn	anything;boot;soul;s;master;foot	young	say;belong;know;have	5.94153846154	3.94307692308	5.77538461538	"My soul to you, young master," he said, and as he said it, Fionn knew that he could have the man"s soul, or his boots, or his feet, or anything that belonged to him.
228	PERSON	the man	anything;boot;soul;s;master;foot	young	say;belong;know;have	5.94153846154	3.94307692308	5.77538461538	"My soul to you, young master," he said, and as he said it, Fionn knew that he could have the man"s soul, or his boots, or his feet, or anything that belonged to him.
231	LOCATION	the way	head;nose;time		fly;fall;sneeze;get	5.48333333333	3.79833333333	4.795	Flies got up his nose, two at a time, one up each nose, and his head nearly fell off the way he sneezed.
232	LOCATION	the tree	foot;whisper;purpose	savage	be;say;do	5.76333333333	3.97777777778	5.84666666667	"You are doing that on purpose," said a savage whisper from the foot of the tree.
236	PERSON	Uail	addition;ease;breed;son	own	be;live;believe;know;like	6.75578947368	3.87578947368	5.81684210526	They knew only too well that the son of Uail was living, and they knew that their own sons would know no ease while that son lived; for they believed in those days that like breeds like, and that the son of Uail would be Uail with additions.
236	PERSON	Uail	addition;ease;breed;son	own	be;live;believe;know;like	6.75578947368	3.87578947368	5.81684210526	They knew only too well that the son of Uail was living, and they knew that their own sons would know no ease while that son lived; for they believed in those days that like breeds like, and that the son of Uail would be Uail with additions.
236	PERSON	Uail	addition;ease;breed;son	own	be;live;believe;know;like	6.75578947368	3.87578947368	5.81684210526	They knew only too well that the son of Uail was living, and they knew that their own sons would know no ease while that son lived; for they believed in those days that like breeds like, and that the son of Uail would be Uail with additions.
238	PERSON	Goll	woman;eye;og;hatchet;s;n;mac;cub;afield;art;tongue;hand	further;rough;grim;merry	stare;be;rake;face;course;see;vow;take;imagine;shoulder;find	5.69193548387	4.21741935484	5.57161290323	One can imagine Goll"s merry stare taking in all that could be seen; Cona"n"s grim eye raking the women"s faces while his tongue raked them again; the Rough mac Morna shouldering here and there in the house and about it, with maybe a hatchet in his hand, and Art Og coursing further afield and vowing that if the cub was there he would find him.
238	PERSON	Cona	woman;eye;og;hatchet;s;n;mac;cub;afield;art;tongue;hand	further;rough;grim;merry	stare;be;rake;face;course;see;vow;take;imagine;shoulder;find	5.69193548387	4.21741935484	5.57161290323	One can imagine Goll"s merry stare taking in all that could be seen; Cona"n"s grim eye raking the women"s faces while his tongue raked them again; the Rough mac Morna shouldering here and there in the house and about it, with maybe a hatchet in his hand, and Art Og coursing further afield and vowing that if the cub was there he would find him.
