PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
192	PERSON	Lir	child	true	do;be;foretell;hear;come;tell	6.014	4.051	6.045	Tell me now, did you ever hear what was foretold of the children of Lir, and did you ever hear if it came true or not?"
193	PERSON	Lir	woman;child	old	seem;resolve;hear;have	5.895	3.7525	5.83625	But the old woman seemed resolved that if he had never heard about the children of Lir he should hear about them now.
194	PERSON	Lir	love;daughter		be;see;visit;marry;fall	6.103	4.525	5.312	Lir was visiting once at the castle of Bogha Derg, the King of Conacht, and he saw the daughter of the King, and he fell in love with her and married her.
194	LOCATION	the castle	love;daughter		be;see;visit;marry;fall	6.103	4.525	5.312	Lir was visiting once at the castle of Bogha Derg, the King of Conacht, and he saw the daughter of the King, and he fell in love with her and married her.
194	LOCATION	Bogha Derg	love;daughter		be;see;visit;marry;fall	6.103	4.525	5.312	Lir was visiting once at the castle of Bogha Derg, the King of Conacht, and he saw the daughter of the King, and he fell in love with her and married her.
194	PERSON	the King	love;daughter		be;see;visit;marry;fall	6.103	4.525	5.312	Lir was visiting once at the castle of Bogha Derg, the King of Conacht, and he saw the daughter of the King, and he fell in love with her and married her.
194	PERSON	the King	love;daughter		be;see;visit;marry;fall	6.103	4.525	5.312	Lir was visiting once at the castle of Bogha Derg, the King of Conacht, and he saw the daughter of the King, and he fell in love with her and married her.
203	LOCATION	the lake			answer;be;come;pass	6.115	3.48666666667	5.39333333333	"And she answered, "They are in the lake which we passed by the way as we came here."
203	LOCATION	the way			answer;be;come;pass	6.115	3.48666666667	5.39333333333	"And she answered, "They are in the lake which we passed by the way as we came here."
210	PERSON	the King	castle;swan;people	white	go;see	5.61111111111	3.89777777778	5.47333333333	Then the King and his people, and Lir and his people, went back to their castles, and they never saw the four white swans again.
210	PERSON	Lir	castle;swan;people	white	go;see	5.61111111111	3.89777777778	5.47333333333	Then the King and his people, and Lir and his people, went back to their castles, and they never saw the four white swans again.
213	LOCATION	the lake	sound;story;swan;end;people;house;bell;head;shape;table;man	shaven;many;strange;human;east;happy	be;set;comfort;try;hear;stand;have;sing;ring;come;tell;build	6.20146341463	3.76756097561	5.81975609756	She tried to comfort them, and she told them again and again the story that she had heard from the people who stood by the lake to hear them sing, the story that the King had told, that, after many hundreds of years, strange men should come across the sea to Erin--men with shaven heads; that they should build houses and set up tables in the east ends of their houses, and that they should ring bells; and when the swans should hear the first sound of those bells they should have their human shape again, and then they should be happy forever.
213	PERSON	the King	sound;story;swan;end;people;house;bell;head;shape;table;man	shaven;many;strange;human;east;happy	be;set;comfort;try;hear;stand;have;sing;ring;come;tell;build	6.20146341463	3.76756097561	5.81975609756	She tried to comfort them, and she told them again and again the story that she had heard from the people who stood by the lake to hear them sing, the story that the King had told, that, after many hundreds of years, strange men should come across the sea to Erin--men with shaven heads; that they should build houses and set up tables in the east ends of their houses, and that they should ring bells; and when the swans should hear the first sound of those bells they should have their human shape again, and then they should be happy forever.
213	LOCATION	the sea	sound;story;swan;end;people;house;bell;head;shape;table;man	shaven;many;strange;human;east;happy	be;set;comfort;try;hear;stand;have;sing;ring;come;tell;build	6.20146341463	3.76756097561	5.81975609756	She tried to comfort them, and she told them again and again the story that she had heard from the people who stood by the lake to hear them sing, the story that the King had told, that, after many hundreds of years, strange men should come across the sea to Erin--men with shaven heads; that they should build houses and set up tables in the east ends of their houses, and that they should ring bells; and when the swans should hear the first sound of those bells they should have their human shape again, and then they should be happy forever.
213	PERSON	Erin	sound;story;swan;end;people;house;bell;head;shape;table;man	shaven;many;strange;human;east;happy	be;set;comfort;try;hear;stand;have;sing;ring;come;tell;build	6.20146341463	3.76756097561	5.81975609756	She tried to comfort them, and she told them again and again the story that she had heard from the people who stood by the lake to hear them sing, the story that the King had told, that, after many hundreds of years, strange men should come across the sea to Erin--men with shaven heads; that they should build houses and set up tables in the east ends of their houses, and that they should ring bells; and when the swans should hear the first sound of those bells they should have their human shape again, and then they should be happy forever.
217	LOCATION	the island	isle;glory;chapel		be;call;build;have	6.21111111111	3.87444444444	5.45888888889	And they built a chapel on the island that has since been called the Isle of Glory.
219	PERSON	Lir	word;bell;swan;druid;child;man	strange;happy	be;ring;come;pass	6.11181818182	4.26727272727	5.76545454545	And so the word of the Druid came to pass, that when the strange men should ring their bells the children of Lir should be swans no longer, and should be happy forever."
223	LOCATION	Ireland	s;leavin;t;journey;mother	old	be;gettin;suppose;couldn;stand	5.45444444444	4.32888888889	5.4	But I suppose your mother could never be leavin" Ireland now, John; she"s gettin" so old now, maybe she couldn"t stand the journey."
223	PERSON	John	s;leavin;t;journey;mother	old	be;gettin;suppose;couldn;stand	5.45444444444	4.32888888889	5.4	But I suppose your mother could never be leavin" Ireland now, John; she"s gettin" so old now, maybe she couldn"t stand the journey."
224	PERSON	John	s;fear;other;ld;mother	likely;old	answer;s;live;make;have	5.57384615385	4.45461538462	5.33461538462	"Have no fear about that," John answered; "mother"s not so old as you"ld make out, and she"s likely to live longer now than some others that"s here this minute."
225	PERSON	Don	mind;t		say	5.6525	4.87	5.7425	Don"t mind what I said."
232	PERSON	John	thing;bit;drop;penny	more	be;buy;want;die;drink;say;let;have;eat	5.51555555556	4.60777777778	5.51611111111	And another thing that John said to me before he died was this: "As long as you have a bit to eat or a drop to drink or a penny to buy, never let Tom Sullivan or any of his want more than you want yourself."
232	PERSON	Tom Sullivan	thing;bit;drop;penny	more	be;buy;want;die;drink;say;let;have;eat	5.51555555556	4.60777777778	5.51611111111	And another thing that John said to me before he died was this: "As long as you have a bit to eat or a drop to drink or a penny to buy, never let Tom Sullivan or any of his want more than you want yourself."
245	PERSON	O `` Brien	fairy;place;mrs.;people	good;much	be;live;call;know	6.39333333333	3.87333333333	5.8525	But people who know as much as Mrs. O"Brien, know that they are the places where the fairies live, or the Good People, as she would call them.
253	LOCATION	the hall	everybody;instant		be;stop	5.66	3.6175	5.25	The instant that they stopped, everybody in the hall was still.
255	PERSON	Queen	ll;pertaty;o;sup;bit;wather;milk	fresh	put;be;say;doin;dunno	5.775	3.8525	5.77833333333	"It was the O"Briens," said the Queen, "that always put the bit and sup outside the door for us, and what we"ll be doin" widout the milk and the pertaties and the fresh wather, I dunno."
255	LOCATION	the door	ll;pertaty;o;sup;bit;wather;milk	fresh	put;be;say;doin;dunno	5.775	3.8525	5.77833333333	"It was the O"Briens," said the Queen, "that always put the bit and sup outside the door for us, and what we"ll be doin" widout the milk and the pertaties and the fresh wather, I dunno."
256	PERSON	the King	t;haven	own	be;drink;throuble;answer;happen;eat;needn	5.99	4.19777777778	5.83555555556	"Ye needn"t be throubled about that," the King answered; "haven"t we always enough to eat and drink of our own, whatever happens?"
261	PERSON	the King	vagabone;cap	worthless	say;take;speak	4.93285714286	4.33	5.20142857143	"Take off your cap, ye worthless vagabone," said the King, "when you speak to me."
264	PERSON	Naggeneen	cap		take	4.91	3.895	5.2	Naggeneen took off his cap.
265	PERSON	the King	persuadin;wid;counthry;lavin;o;briens		be;doin;re;say;have;go	5.87833333333	4.28166666667	5.66	"Now," said the King, "what have ye been doin" to the Sullivans, that they"re lavin" the counthry and persuadin" the O"Briens to go wid them?"
266	PERSON	Naggeneen	nothin		be;doin;say;do	5.56833333333	4.32666666667	5.935	"I"ve been doin" nothin"," said Naggeneen, "but what you said I might do."
268	PERSON	Naggeneen	wid;cow;thing;fire;share;restin;atin;pig;matter;charm;t;smoke;pan;dish;milk;uld;cream	lazy;few;little;fat;most;more	wouldn;get;say;take;have;put;be;druv;throw;know	5.4225	4.08444444444	5.44638888889	"Oh," said Naggeneen, "I just took all the cream and the most of the milk from their cow, and you yourself had a share of it, as you know well; and I put a charm on their pig, so that it wouldn"t get fat, no matter how much it "uld be atin"; and then I druv the smoke of their fire down the chimney, and I threw the dishes and the pans around in the night, just so they wouldn"t get lazy wid restin" too well, and a few more little things like that."
268	LOCATION	the chimney	wid;cow;thing;fire;share;restin;atin;pig;matter;charm;t;smoke;pan;dish;milk;uld;cream	lazy;few;little;fat;most;more	wouldn;get;say;take;have;put;be;druv;throw;know	5.4225	4.08444444444	5.44638888889	"Oh," said Naggeneen, "I just took all the cream and the most of the milk from their cow, and you yourself had a share of it, as you know well; and I put a charm on their pig, so that it wouldn"t get fat, no matter how much it "uld be atin"; and then I druv the smoke of their fire down the chimney, and I threw the dishes and the pans around in the night, just so they wouldn"t get lazy wid restin" too well, and a few more little things like that."
273	LOCATION	Naggeneen	throuble		ask;be;get;do;goin	5.78666666667	3.82	5.74	And now I ask ye, Naggeneen, what are ye goin" to do to get us out of the throuble ye"ve got us into?"
274	PERSON	Naggeneen	m;throuble;meself		be;wid;do;dunno;have;answer	5.45555555556	4.20111111111	5.49555555556	"I"m in no throuble meself," Naggeneen answered, "and I dunno what I have to do wid any throuble that you may be in."
280	PERSON	MacCarthy	t;friend	old	suppose;don;remember	5.25	4.32	5.27857142857	I don"t suppose ye remember me old friend MacCarthy."
281	PERSON	the King			ask	5.975	3.965	5.91	the King asked.
283	PERSON	the King			ask	5.975	3.965	5.91	the King asked.
284	PERSON	Naggeneen	time	most	say	5.755	3.92	5.62	"The most of the time," said Naggeneen.
285	PERSON	the King		strange	be;say	5.7025	3.9525	5.7975	"Then it was not strange," said the King.
288	PERSON	Jack	wantin;cellar;honor;time	yer;sure;glad	be;say;ld;spend	5.97214285714	4.02357142857	5.67142857143	says Jack; "sure, yer honor, I"ld be glad to spend all me time, day and night, in the cellar, only ye might be wantin" me somewhere else now and then."
289	LOCATION	the table	cellar;end;bell;s;plenty;time;wine	nonsinse;best;more	do;bring;let;know;have;go;ring;wait	5.61529411765	3.87882352941	5.53588235294	Wait on the table the best ye know how, and at the end of it, when I ring the bell three times, do ye go to the cellar and bring plenty of wine, and let"s have no more nonsinse about it."
290	PERSON	Niver	honor	yer	depind;say	6.026	4.326	6.42	""Niver say it twice," says Jack; "yer honor can depind on me."
290	PERSON	Jack	honor	yer	depind;say	6.026	4.326	6.42	""Niver say it twice," says Jack; "yer honor can depind on me."
291	PERSON	Jack	boy;cellar;meself;ll;time;honor	many;fine	go;say;like	5.915	4.18666666667	5.86333333333	"His honor may say it twice," says I to meself, "or as many times as he likes, but you"ll never go into that cellar twice, Jack, me fine boy."
294	PERSON	Jack	word;d		be;say;come;tell	5.44125	3.985	5.5875	Never a word could Jack say to tell where he"d been or how he came back, or why.
299	LOCATION	Ballinacarthy	cellar;m		be;have	5.43375	3.96375	5.30125	If I"m to have you in me cellar, wherever it is, it may as well be at Ballinacarthy as anywhere."
301	PERSON	the King			say	5.955	4.44	6.205	said the King.
303	PERSON	Queen	s;ll;o	rid;glad	be;ld;do;dunno;say;go	5.645	4.41333333333	5.63833333333	"It"s glad I"ld be," said the Queen, "if we could be rid of the Sullivans and Naggeneen both at once, but I dunno what we"ll do at all if the O"Briens go away."
303	PERSON	Naggeneen	s;ll;o	rid;glad	be;ld;do;dunno;say;go	5.645	4.41333333333	5.63833333333	"It"s glad I"ld be," said the Queen, "if we could be rid of the Sullivans and Naggeneen both at once, but I dunno what we"ll do at all if the O"Briens go away."
305	PERSON	Queen	states;wid;briens;o		go;do;say;think;mean	5.46714285714	4.51	5.75285714286	"Do ye mean," the Queen said, "that ye think we might all go to the States along wid the O"Briens and the Sullivans and Naggeneen?"
305	PERSON	Naggeneen	states;wid;briens;o		go;do;say;think;mean	5.46714285714	4.51	5.75285714286	"Do ye mean," the Queen said, "that ye think we might all go to the States along wid the O"Briens and the Sullivans and Naggeneen?"
306	PERSON	the King	thing;widout;t;ireland;lave		do;couldn	5.73333333333	4.325	5.595	And yet we couldn"t do a thing like that widout the lave of the King of All Ireland."
307	LOCATION	Ireland	king;course;people	own	know;have	6.095	3.745	5.6075	Of course you know that the people of Ireland have no kings of their own any more.
309	PERSON	the King	runnin;thribe;wid;leg;arrant;dancin;nothin;doin;t;spalpeen;rustin	lazy;wearin	answer;be;belong;don	5.51166666667	3.845	5.50333333333	"Is it me that would be runnin" arrants to the King of All Ireland," Naggeneen answered: "me, that don"t belong to your thribe at all, and forty lazy spalpeens around here wearin" their legs off wid dancin" or rustin" them off wid doin" nothin" at all?"
309	LOCATION	All Ireland	runnin;thribe;wid;leg;arrant;dancin;nothin;doin;t;spalpeen;rustin	lazy;wearin	answer;be;belong;don	5.51166666667	3.845	5.50333333333	"Is it me that would be runnin" arrants to the King of All Ireland," Naggeneen answered: "me, that don"t belong to your thribe at all, and forty lazy spalpeens around here wearin" their legs off wid dancin" or rustin" them off wid doin" nothin" at all?"
309	PERSON	Naggeneen	runnin;thribe;wid;leg;arrant;dancin;nothin;doin;t;spalpeen;rustin	lazy;wearin	answer;be;belong;don	5.51166666667	3.845	5.50333333333	"Is it me that would be runnin" arrants to the King of All Ireland," Naggeneen answered: "me, that don"t belong to your thribe at all, and forty lazy spalpeens around here wearin" their legs off wid dancin" or rustin" them off wid doin" nothin" at all?"
311	PERSON	Naggeneen			be	6.18	3.43	5.5	Naggeneen was off.
313	PERSON	the King	ireland		do;say;see	5.918	4.18	6.058	"Well," said the King, "did you see the King of All Ireland?"
313	PERSON	the King	ireland		do;say;see	5.918	4.18	6.058	"Well," said the King, "did you see the King of All Ireland?"
314	PERSON	Naggeneen	eye	good-looking	answer;see	5.4575	4.09	5.39	"I saw him with my good-looking eyes," Naggeneen answered.
317	PERSON	the King			ask	5.975	3.965	5.91	the King asked.
320	PERSON	The King	bit;kind;brogue	little	have	5.93333333333	4.03666666667	5.76333333333	The King of All Ireland had only a little bit of brogue--the Dublin kind.
320	LOCATION	All Ireland	bit;kind;brogue	little	have	5.93333333333	4.03666666667	5.76333333333	The King of All Ireland had only a little bit of brogue--the Dublin kind.
320	LOCATION	Dublin	bit;kind;brogue	little	have	5.93333333333	4.03666666667	5.76333333333	The King of All Ireland had only a little bit of brogue--the Dublin kind.
321	PERSON	the King	s;rath	poor;sure	say	5.444	4.406	5.646	"Sure," said the King of the rath, "that"s only poor Naggeneen."
321	PERSON	Naggeneen	s;rath	poor;sure	say	5.444	4.406	5.646	"Sure," said the King of the rath, "that"s only poor Naggeneen."
325	PERSON	Naggeneen	lepracaun;majesty		be;say	5.79	4.512	5.918	"I was a lepracaun, too, once, Your Majesty," Naggeneen said.
327	PERSON	MacCarthy	cellar;t;care	more;lonely;old;sad	do;drink;feel;die;didn;keep;come	4.80571428571	4.28285714286	5.025	"After old MacCarthy, of Ballinacarthy, died, those that came after him did not keep up his cellar well, and I felt lonely and sad, and I didn"t care to drink any more--"
327	LOCATION	Ballinacarthy	cellar;t;care	more;lonely;old;sad	do;drink;feel;die;didn;keep;come	4.80571428571	4.28285714286	5.025	"After old MacCarthy, of Ballinacarthy, died, those that came after him did not keep up his cellar well, and I felt lonely and sad, and I didn"t care to drink any more--"
328	PERSON	the King	t;care	lonely;sad	be;didn;do;drink;say;have	5.35833333333	3.99916666667	5.49916666667	"Lonely and sad you must have been," said the King of All Ireland; "but you did drink still, did you not, though you didn"t care for it?"
328	LOCATION	All Ireland	t;care	lonely;sad	be;didn;do;drink;say;have	5.35833333333	3.99916666667	5.49916666667	"Lonely and sad you must have been," said the King of All Ireland; "but you did drink still, did you not, though you didn"t care for it?"
331	PERSON	the King	tribe;company;friend;rath	little	come;live;belong;let	6.00090909091	4.03727272727	5.58727272727	And after that my friend the King here let me come and live in the rath, just for company--not that I belong to his little tribe at all."
333	PERSON	the King	s;reason;majesty;rath		go;answer;see;think	6.1875	4.24875	5.95375	"We think it"s best that we should go, Your Majesty," the King of the rath answered, meekly, "if you see no reason why not."
348	PERSON	the giant	standing;life;woman;anything;country;torch;sky;rent;time;world	poor;high;more	be;look;do;pay;see;expect;have;light;toil;hold;come	5.76068965517	4.1475862069	5.62965517241	If, instead of having seen all this often, you saw it for the first time--if you were coming from a far country, where you had always been poor--if you had toiled all your life to pay your rent, never expecting to do more--then perhaps you would look, more than anything else, at the giant woman standing before you and holding her torch high into the sky to light the world.
354	PERSON	the King	states;ship;s		answer;be;bind	5.42875	4.46625	5.4325	"Where would we be bound at all," the King answered, "but to the States, where the ship"s bound?"
356	PERSON	Naggeneen	o;s;briens;way;followin;takin	sure;long	be;say;s;re	5.66285714286	4.17714285714	5.57571428571	"Sure," said Naggeneen, "it"s followin" the O"Briens and the Sullivans we are, and it"s the long way they"re takin" us."
357	PERSON	Cork			be	6.18333333333	3.91666666667	5.49333333333	"Is it like Cork?"
358	PERSON	the man	s;part;merrow	other	be;say	5.62736842105	4.06526315789	5.39368421053	"There"s parts of them," said the man merrow, "that"s more like Cork than Cork itself, and there"s other parts of them that"s no more like Cork than the sea here is like Cork Harbor."
358	PERSON	Cork	s;part;merrow	other	be;say	5.62736842105	4.06526315789	5.39368421053	"There"s parts of them," said the man merrow, "that"s more like Cork than Cork itself, and there"s other parts of them that"s no more like Cork than the sea here is like Cork Harbor."
358	PERSON	Cork	s;part;merrow	other	be;say	5.62736842105	4.06526315789	5.39368421053	"There"s parts of them," said the man merrow, "that"s more like Cork than Cork itself, and there"s other parts of them that"s no more like Cork than the sea here is like Cork Harbor."
358	PERSON	Cork	s;part;merrow	other	be;say	5.62736842105	4.06526315789	5.39368421053	"There"s parts of them," said the man merrow, "that"s more like Cork than Cork itself, and there"s other parts of them that"s no more like Cork than the sea here is like Cork Harbor."
