PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
20	PERSON	Grimes	mr.;voice;look		admire;do;answer	6.262	3.936	6.346	But, perhaps, she did not admire Mr. Grimes" look and voice; for she answered quietly:
22	PERSON	Grimes	smoking		go;growl;please	5.43333333333	4.0	5.46	"You may please yourself," growled Grimes, and went on smoking.
24	PERSON	Tom	story;child	many;bright	bathe;play;roar;long;roll;go;see;lay;ask;tell	6.38	3.94047619048	5.68333333333	And Tom asked her about the sea; and she told him how it rolled and roared over the rocks in winter nights, and lay still in the bright summer days, for the children to bathe and play in it; and many a story more, till Tom longed to go and see the sea, and bathe in it likewise.
24	LOCATION	the sea	story;child	many;bright	bathe;play;roar;long;roll;go;see;lay;ask;tell	6.38	3.94047619048	5.68333333333	And Tom asked her about the sea; and she told him how it rolled and roared over the rocks in winter nights, and lay still in the bright summer days, for the children to bathe and play in it; and many a story more, till Tom longed to go and see the sea, and bathe in it likewise.
24	LOCATION	the rocks	story;child	many;bright	bathe;play;roar;long;roll;go;see;lay;ask;tell	6.38	3.94047619048	5.68333333333	And Tom asked her about the sea; and she told him how it rolled and roared over the rocks in winter nights, and lay still in the bright summer days, for the children to bathe and play in it; and many a story more, till Tom longed to go and see the sea, and bathe in it likewise.
24	PERSON	Tom	story;child	many;bright	bathe;play;roar;long;roll;go;see;lay;ask;tell	6.38	3.94047619048	5.68333333333	And Tom asked her about the sea; and she told him how it rolled and roared over the rocks in winter nights, and lay still in the bright summer days, for the children to bathe and play in it; and many a story more, till Tom longed to go and see the sea, and bathe in it likewise.
24	LOCATION	the sea	story;child	many;bright	bathe;play;roar;long;roll;go;see;lay;ask;tell	6.38	3.94047619048	5.68333333333	And Tom asked her about the sea; and she told him how it rolled and roared over the rocks in winter nights, and lay still in the bright summer days, for the children to bathe and play in it; and many a story more, till Tom longed to go and see the sea, and bathe in it likewise.
25	LOCATION	the road	tassel;limestone;stream;globe-flower;cave;snow;air;water;geranium;crag;fountain;rock;foot;mill;raspberry	blue;golden;great;clear;large;low;wild;bird-cherry	begin;end;rise;turn;quell;run;bubble;tell;gurgle	5.91548387097	3.91096774194	5.45290322581	Out of a low cave of rock, at the foot of a limestone crag, the great fountain rose, quelling, and bubbling, and gurgling, so clear that you could not tell where the water ended and the air began; and ran away under the road, a stream large enough to turn a mill; among blue geranium, and golden globe-flower, and wild raspberry, and the bird-cherry with its tassels of snow.
26	LOCATION	the spring	wall;donkey;word;head;road	ugly;low;dirty	begin;get;make;clamber;dip;kneel	5.28533333333	3.798	5.18066666667	Without a word, he got off his donkey, and clambered over the low road wall, and knelt down, and began dipping his ugly head into the spring--and very dirty he made it.
27	PERSON	Grimes	ear		dry;begin;finish;stop;say;wash;see;astonish;have;shake	5.56727272727	4.07818181818	5.92818181818	But when he saw Grimes actually wash, he stopped, quite astonished; and when Grimes had finished, and began shaking his ears to dry them, he said:
27	PERSON	Grimes	ear		dry;begin;finish;stop;say;wash;see;astonish;have;shake	5.56727272727	4.07818181818	5.92818181818	But when he saw Grimes actually wash, he stopped, quite astonished; and when Grimes had finished, and began shaking his ears to dry them, he said:
31	PERSON	Thou	gallon;beer		do;drink	5.9425	4.31625	5.54625	Thou did not drink half a gallon of beer last night, like me."
32	PERSON	Tom	face;t;care	naughty	run;say;don;begin;wash	6.17	4.478	5.794	"I don"t care for you," said naughty Tom, and ran down to the stream, and began washing his face.
32	LOCATION	the stream	face;t;care	naughty	run;say;don;begin;wash	6.17	4.478	5.794	"I don"t care for you," said naughty Tom, and ran down to the stream, and began washing his face.
33	PERSON	Tom	might;head;shin;mr.;leg	safe	be;get;kick;accustom	5.95571428571	3.74571428571	5.77142857143	But Tom was accustomed to that, and got his head safe between Mr. Grimes" legs, and kicked his shins with all his might.
33	PERSON	Grimes	might;head;shin;mr.;leg	safe	be;get;kick;accustom	5.95571428571	3.74571428571	5.77142857143	But Tom was accustomed to that, and got his head safe between Mr. Grimes" legs, and kicked his shins with all his might.
34	LOCATION	the wall			cry	4.14	4.175	3.39	cried the Irishwoman over the wall.
35	PERSON	Grimes	name		be;look;beat;go;startle;know;answer	5.78666666667	4.10555555556	5.34444444444	Grimes looked up, startled at her knowing his name; but all he answered was, "No, nor never was yet;" and went on beating Tom.
35	PERSON	Tom	name		be;look;beat;go;startle;know;answer	5.78666666667	4.10555555556	5.34444444444	Grimes looked up, startled at her knowing his name; but all he answered was, "No, nor never was yet;" and went on beating Tom.
37	PERSON	Grimes			leave;beat;shout	4.68666666667	5.43	5.63666666667	shouted Grimes; but he left off beating Tom.
37	PERSON	Tom			leave;beat;shout	4.68666666667	5.43	5.63666666667	shouted Grimes; but he left off beating Tom.
38	PERSON	Martinmas	instance;aldermire;copse		happen;come;know	5.95571428571	3.63857142857	5.47571428571	I know, for instance, what happened in Aldermire Copse, by night, two years ago come Martinmas."
39	PERSON	Tom	face	fierce;full	go;be;look;think;strike	5.57875	4.4375	5.4825	Tom thought he was going to strike her; but she looked him too full and fierce in the face for that.
41	PERSON	Grimes	word;speech;irishwoman	many;bad	be;say	5.344	4.164	5.768	"You are no Irishwoman, by your speech," said Grimes, after many bad words.
43	PERSON	Grimes	donkey;word	cowed	seem;get	5.9	3.4525	5.38	Grimes seemed quite cowed, and got on his donkey without another word.
45	LOCATION	the meadow			be;get	6.665	3.38	5.8075	But when he got into the meadow, the woman was not there.
45	PERSON	the woman			be;get	6.665	3.38	5.8075	But when he got into the meadow, the woman was not there.
46	PERSON	Grimes			be;puzzle;look;disappear	5.55285714286	3.85285714286	5.56142857143	But Grimes looked about, and Tom also, for he was as puzzled as Grimes himself at her disappearing so suddenly; but look where they would, she was not there.
46	PERSON	Tom			be;puzzle;look;disappear	5.55285714286	3.85285714286	5.56142857143	But Grimes looked about, and Tom also, for he was as puzzled as Grimes himself at her disappearing so suddenly; but look where they would, she was not there.
46	PERSON	Grimes			be;puzzle;look;disappear	5.55285714286	3.85285714286	5.56142857143	But Grimes looked about, and Tom also, for he was as puzzled as Grimes himself at her disappearing so suddenly; but look where they would, she was not there.
47	PERSON	Grimes	pipe;post;peace;donkey	fresh;little;frightened;silent	be;get;leave;smoke;come;fill	5.29777777778	3.98333333333	5.52	Grimes came back again, as silent as a post, for he was a little frightened; and, getting on his donkey, filled a fresh pipe, and smoked away, leaving Tom in peace.
47	PERSON	Tom	pipe;post;peace;donkey	fresh;little;frightened;silent	be;get;leave;smoke;come;fill	5.29777777778	3.98333333333	5.52	Grimes came back again, as silent as a post, for he was a little frightened; and, getting on his donkey, filled a fresh pipe, and smoked away, leaving Tom in peace.
48	PERSON	John	sir;s;mile;lodge-gate	more	go;come;have	5.49714285714	4.01285714286	5.41142857143	And now they had gone three miles and more, and came to Sir John"s lodge-gates.
49	LOCATION	the crest	sir;stone;ancestor;sight;enemy;bogy;top;life;s;tooth;tail;iron;gate-post;lodge;gate;horn;man	dreadful;prudent;grand	be;run;wear;have	5.48483870968	4.07290322581	5.42935483871	Very grand lodges they were, with very grand iron gates and stone gate-posts, and on the top of each a most dreadful bogy, all teeth, horns, and tail, which was the crest which Sir John"s ancestors wore in the Wars of the Roses; and very prudent men they were to wear it, for all their enemies must have run for their lives at the very first sight of them.
49	PERSON	John	sir;stone;ancestor;sight;enemy;bogy;top;life;s;tooth;tail;iron;gate-post;lodge;gate;horn;man	dreadful;prudent;grand	be;run;wear;have	5.48483870968	4.07290322581	5.42935483871	Very grand lodges they were, with very grand iron gates and stone gate-posts, and on the top of each a most dreadful bogy, all teeth, horns, and tail, which was the crest which Sir John"s ancestors wore in the Wars of the Roses; and very prudent men they were to wear it, for all their enemies must have run for their lives at the very first sight of them.
50	PERSON	Grimes	keeper;spot		open;ring;come	5.74285714286	4.09857142857	5.45142857143	Grimes rang at the gate, and out came a keeper on the spot, and opened.
50	LOCATION	the gate	keeper;spot		open;ring;come	5.74285714286	4.09857142857	5.45142857143	Grimes rang at the gate, and out came a keeper on the spot, and opened.
52	PERSON	Grimes	keeper;s;soot-bag;bottom		say;quoth;laugh	5.92166666667	4.945	5.82166666667	"Not if it"s in the bottom of the soot-bag," quoth Grimes, and at that he laughed; and the keeper laughed and said:
53	LOCATION	the hall	sort;s		walk	5.642	3.8	5.198	"If that"s thy sort, I may as well walk up with thee to the hall."
58	PERSON	Tom			ask	5.95	3.48	6.29	asked Tom.
60	PERSON	Tom			ask	5.95	3.48	6.29	asked Tom.
61	PERSON	Grimes	noise		say;hold	5.10666666667	5.01333333333	6.00666666667	"Thou hold thy noise," said Grimes.
63	PERSON	Grimes	compliment		take;laugh	6.155	5.51	5.84	Grimes laughed, for he took that for a compliment.
64	PERSON	Tom	keeper;button;velveteen;place	beautiful;such;dog-whistle;green;real	be;wish;live;say;wear;have	6.11444444444	4.30333333333	5.76055555556	"I wish I were a keeper," said Tom, "to live in such a beautiful place, and wear green velveteens, and have a real dog-whistle at my button, like you."
66	PERSON	Grimes	life;thy;s;mine;mr.;event	safer		5.96333333333	5.23	5.29666666667	Thy life"s safer than mine at all events, eh, Mr. Grimes?"
67	PERSON	Tom	hast;anything;fight	last	poach;be;say;hear	5.462	4.562	5.754	Tom could hear, though, that it was about some poaching fight; and at last Grimes said surlily, "Hast thou anything against me?"
67	PERSON	Grimes	hast;anything;fight	last	poach;be;say;hear	5.462	4.562	5.754	Tom could hear, though, that it was about some poaching fight; and at last Grimes said surlily, "Hast thou anything against me?"
71	LOCATION	the house	rhododendron;flower;money;job;s;chimney;iron;time;front;gate;azalea	many;great;much;long	stare;be;name;get;build;come;wonder	6.05083333333	3.86583333333	5.75666666667	And by this time they were come up to the great iron gates in front of the house; and Tom stared through them at the rhododendrons and azaleas, which were all in flower; and then at the house itself, and wondered how many chimneys there were in it, and how long ago it was built, and what was the man"s name that built it, and whether he got much money for his job?
71	PERSON	Tom	rhododendron;flower;money;job;s;chimney;iron;time;front;gate;azalea	many;great;much;long	stare;be;name;get;build;come;wonder	6.05083333333	3.86583333333	5.75666666667	And by this time they were come up to the great iron gates in front of the house; and Tom stared through them at the rhododendrons and azaleas, which were all in flower; and then at the house itself, and wondered how many chimneys there were in it, and how long ago it was built, and what was the man"s name that built it, and whether he got much money for his job?
71	LOCATION	the house	rhododendron;flower;money;job;s;chimney;iron;time;front;gate;azalea	many;great;much;long	stare;be;name;get;build;come;wonder	6.05083333333	3.86583333333	5.75666666667	And by this time they were come up to the great iron gates in front of the house; and Tom stared through them at the rhododendrons and azaleas, which were all in flower; and then at the house itself, and wondered how many chimneys there were in it, and how long ago it was built, and what was the man"s name that built it, and whether he got much money for his job?
71	PERSON	the man	rhododendron;flower;money;job;s;chimney;iron;time;front;gate;azalea	many;great;much;long	stare;be;name;get;build;come;wonder	6.05083333333	3.86583333333	5.75666666667	And by this time they were come up to the great iron gates in front of the house; and Tom stared through them at the rhododendrons and azaleas, which were all in flower; and then at the house itself, and wondered how many chimneys there were in it, and how long ago it was built, and what was the man"s name that built it, and whether he got much money for his job?
72	PERSON	Harthover	style;somebody;house;spoon;shape;street;time	different;whole;imaginable	be;stir;build;have;look	5.85523809524	3.72095238095	5.9419047619	For Harthover had been built at ninety different times, and in nineteen different styles, and looked as if somebody had built a whole street of houses of every imaginable shape, and then stirred them together with a spoon.
73	LOCATION	Brighton	pavilion;office			5.32	3.045	5.205	The offices from the Pavilion at Brighton.
74	LOCATION	the earth	nothing;earth;heaven;rest			7.255	4.15	5.595	And the rest from nothing in heaven, or earth, or under the earth.
75	PERSON	Tom	sheet;room;housekeeper;whimper;encouragement;housemaid;mr.;paper;master;compliment;grate;return;voice;kick;furniture	brown;slight;tremendous;many;playful;chivalrous;grand;lofty	begin;watch;bid;cover;stay;turn;pay;go;meet	5.67166666667	3.95472222222	5.54166666667	And then the housekeeper turned them into a grand room, all covered up in sheets of brown paper, and bade them begin, in a lofty and tremendous voice; and so after a whimper or two, and a kick from his master, into the grate Tom went, and up the chimney, while a housemaid stayed in the room to watch the furniture; to whom Mr. Grimes paid many playful and chivalrous compliments, but met with very slight encouragement in return.
75	LOCATION	the chimney	sheet;room;housekeeper;whimper;encouragement;housemaid;mr.;paper;master;compliment;grate;return;voice;kick;furniture	brown;slight;tremendous;many;playful;chivalrous;grand;lofty	begin;watch;bid;cover;stay;turn;pay;go;meet	5.67166666667	3.95472222222	5.54166666667	And then the housekeeper turned them into a grand room, all covered up in sheets of brown paper, and bade them begin, in a lofty and tremendous voice; and so after a whimper or two, and a kick from his master, into the grate Tom went, and up the chimney, while a housemaid stayed in the room to watch the furniture; to whom Mr. Grimes paid many playful and chivalrous compliments, but met with very slight encouragement in return.
75	LOCATION	the room	sheet;room;housekeeper;whimper;encouragement;housemaid;mr.;paper;master;compliment;grate;return;voice;kick;furniture	brown;slight;tremendous;many;playful;chivalrous;grand;lofty	begin;watch;bid;cover;stay;turn;pay;go;meet	5.67166666667	3.95472222222	5.54166666667	And then the housekeeper turned them into a grand room, all covered up in sheets of brown paper, and bade them begin, in a lofty and tremendous voice; and so after a whimper or two, and a kick from his master, into the grate Tom went, and up the chimney, while a housemaid stayed in the room to watch the furniture; to whom Mr. Grimes paid many playful and chivalrous compliments, but met with very slight encouragement in return.
75	PERSON	Grimes	sheet;room;housekeeper;whimper;encouragement;housemaid;mr.;paper;master;compliment;grate;return;voice;kick;furniture	brown;slight;tremendous;many;playful;chivalrous;grand;lofty	begin;watch;bid;cover;stay;turn;pay;go;meet	5.67166666667	3.95472222222	5.54166666667	And then the housekeeper turned them into a grand room, all covered up in sheets of brown paper, and bade them begin, in a lofty and tremendous voice; and so after a whimper or two, and a kick from his master, into the grate Tom went, and up the chimney, while a housemaid stayed in the room to watch the furniture; to whom Mr. Grimes paid many playful and chivalrous compliments, but met with very slight encouragement in return.
76	PERSON	Tom	hearthrug;darkness;way;home;mole;chimney;room	right;last;like;pitchy;wrong;much;underground	be;think;see;stand;have;lose;come;find;care	5.63148148148	3.79925925926	5.52259259259	So Tom fairly lost his way in them; not that he cared much for that, though he was in pitchy darkness, for he was as much at home in a chimney as a mole is underground; but at last, coming down as he thought the right chimney, he came down the wrong one, and found himself standing on the hearthrug in a room the like of which he had never seen before.
79	PERSON	Tom	something	awed;sad	feel;turn;look	5.164	3.798	5.42	And Tom felt sad, and awed, and turned to look at something else.
80	LOCATION	the way	speck;towel;t;dirt	cunning	put;be;see;don	5.34384615385	3.96	5.35307692308	But she must be very cunning to put the dirt out of the way so well afterwards, for I don"t see a speck about the room, not even on the very towels."
80	LOCATION	the room	speck;towel;t;dirt	cunning	put;be;see;don	5.34384615385	3.96	5.35307692308	But she must be very cunning to put the dirt out of the way so well afterwards, for I don"t see a speck about the room, not even on the very towels."
81	LOCATION	the bed	breath;lady;astonishment	dirty	see;hold;look	5.71571428571	3.89285714286	5.66428571429	And then, looking toward the bed, he saw that dirty lady, and held his breath with astonishment.
84	PERSON	Tom	behold;mirror	great;like	reflect;be;see;have	6.30333333333	4.01888888889	5.99555555556	And behold, it was himself, reflected in a great mirror, the like of which Tom had never seen before.
85	PERSON	Tom	life;noise;burst;tear;fender;kettle;dog;fire-iron;shame;tin;tail;time;anger	dirty;mad	be;hide;upset;sneak;throw;turn;tie;find	4.9675862069	4.18793103448	5.34724137931	And Tom, for the first time in his life, found out that he was dirty; and burst into tears with shame and anger; and turned to sneak up the chimney again and hide; and upset the fender and threw the fire-irons down, with a noise as of ten thousand tin kettles tied to ten thousand mad dogs" tails.
85	LOCATION	the chimney	life;noise;burst;tear;fender;kettle;dog;fire-iron;shame;tin;tail;time;anger	dirty;mad	be;hide;upset;sneak;throw;turn;tie;find	4.9675862069	4.18793103448	5.34724137931	And Tom, for the first time in his life, found out that he was dirty; and burst into tears with shame and anger; and turned to sneak up the chimney again and hide; and upset the fender and threw the fire-irons down, with a noise as of ten thousand tin kettles tied to ten thousand mad dogs" tails.
86	PERSON	Tom	room;rob;mind;jacket;stout;nurse;fender	old;next	rush;make;burn;dash;plunder;see;lay;have;catch;destroy;come	4.9695	4.3285	5.398	In rushed a stout old nurse from the next room, and seeing Tom likewise, made up her mind that he had come to rob, plunder, destroy, and burn; and dashed at him, as he lay over the fender, so fast that she caught him by the jacket.
87	PERSON	Tom	woman;policeman;moment;hand;s;time;lady;arm;friend	many;good;stupid;old;ashamed	catch;be;double;have;face	5.5834375	4.0334375	5.426875	Tom had been in a policeman"s hands many a time, and out of them too, what is more; and he would have been ashamed to face his friends for ever if he had been stupid enough to be caught by an old woman; so he doubled under the good lady"s arm, across the room, and out of the window in a moment.
