PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
113	PERSON	Queen	troops;anything;shelter;region;s;place	great;desolate;many;lonely;unable;barren	be;run;do;prevent;live;find;guard;place;catch;tell	5.54923076923	3.95076923077	5.35038461538	There are  also a great many of the Queen"s troops who are placed  there to guard them, and to prevent their running away,  which, however, I am told they sometimes do; but happily  they are always caught again through their being unable  to find any place of shelter, or anything to live upon, in  that barren, lonely, and desolate region.
119	PERSON	Vixen Tor	stone;sphinx;nature;s;face;dartmoor;shape;rock;foot;head;desert;bank;man	high;egjrptian;large;sandy	be;cut;form;resemble;call;stand	5.60379310345	4.03172413793	5.47206896552	One of these rocks on Dartmoor, called Vixen Tor, is  a hundred and ten feet high; and so curiously formed by  nature, that it resembles the Egjrptian Sphinx, which is a very  large stone cut into the shape of a man^s face and head, that  stands in the sandy desert on the banks of the river Nile.
119	LOCATION	the river Nile	stone;sphinx;nature;s;face;dartmoor;shape;rock;foot;head;desert;bank;man	high;egjrptian;large;sandy	be;cut;form;resemble;call;stand	5.60379310345	4.03172413793	5.47206896552	One of these rocks on Dartmoor, called Vixen Tor, is  a hundred and ten feet high; and so curiously formed by  nature, that it resembles the Egjrptian Sphinx, which is a very  large stone cut into the shape of a man^s face and head, that  stands in the sandy desert on the banks of the river Nile.
122	PERSON	Wistman	remains;s;wood;man	wise	be;call;suppose	5.97272727273	3.68636363636	5.72272727273	It is called Wistman"s Wood, or " the wood of  the wise men ; " and is supposed to be the remains of one
122	LOCATION	the wood	remains;s;wood;man	wise	be;call;suppose	5.97272727273	3.68636363636	5.72272727273	It is called Wistman"s Wood, or " the wood of  the wise men ; " and is supposed to be the remains of one
127	PERSON	Oberon	none;leg;herb;wound;effect;host;dominion;secretary;principal	beneficial;incurable;least;majesty	receive;be;prove;have;defeat	5.325	4.05277777778	5.36666666667	Oberon was, with his host, defeated ;  and his majesty received a wound in the leg which proved  incurable ; none of the herbs in his dominions have hitherto  had the least beneficial effects, though his principal secretary
130	LOCATION	Puck	search;healing;nature	attendant	be;lia	5.90625	3.8	5.2725	and attendant, Puck, lias been in search of one of a healing,  nature ever since.
133	PERSON	Tamar	border;tavy			4.68	4.3	4.74	* " The Borders of the Tamar and the Tavy."
136	PERSON	Pixy	concert;stream;dance;grasshopper;watcher;revel;revelry;sport;hautbois;gold;moonbeam;note;hilarity;pixy-land;jewel-house;water;plaj;emulation;bank;man;bed;crystal;sleep;ttat;talk;tiis	gravelly;burnished;pretty;humming-bee;sparkling;bright;green;merry;mortal;small	lie;love;show;be;share;chirp;gaze;become;seem;hold;trip	6.25780487805	4.31634146341	5.68365853659	The grasshopper^ too, chirps with his  merry note in the concert, and the humming-bee plajs  "" Tiis hautbois" to their tripping on the green ; as the  small stream, on whose banks they hold their sports, seems  ,to share their hilarity, and talks and dances as well as they,  in emulation of the revelry, whilst it shows through its  crystal waters a gravelly bed as bright as burnished gold,  the jewel-house of Pixy-land ; or else the pretty stream lies  sparkling in the moonbeam, for no hour is so dear to Pixy  revels as ttat in which man sleeps, and the queen of night,  who loves not his mortal gaze, becomes a watcher.
136	PERSON	the queen	concert;stream;dance;grasshopper;watcher;revel;revelry;sport;hautbois;gold;moonbeam;note;hilarity;pixy-land;jewel-house;water;plaj;emulation;bank;man;bed;crystal;sleep;ttat;talk;tiis	gravelly;burnished;pretty;humming-bee;sparkling;bright;green;merry;mortal;small	lie;love;show;be;share;chirp;gaze;become;seem;hold;trip	6.25780487805	4.31634146341	5.68365853659	The grasshopper^ too, chirps with his  merry note in the concert, and the humming-bee plajs  "" Tiis hautbois" to their tripping on the green ; as the  small stream, on whose banks they hold their sports, seems  ,to share their hilarity, and talks and dances as well as they,  in emulation of the revelry, whilst it shows through its  crystal waters a gravelly bed as bright as burnished gold,  the jewel-house of Pixy-land ; or else the pretty stream lies  sparkling in the moonbeam, for no hour is so dear to Pixy  revels as ttat in which man sleeps, and the queen of night,  who loves not his mortal gaze, becomes a watcher.
137	PERSON	Gathon	pixy;miner;mine;lode;sign;will;charge;master;spirit	especial;sure;richest;unfortunate;mock	be;lie;receive;work;send;toil;show;delude	5.22526315789	4.08	5.47684210526	There each Pixy receives his especial charge: some are  -sent, like the spirit Gathon of Cornwall, to work the will  of his master in the mines, to show by sure signs, where  lies the richest lode; or sometimes to delude the unfortunate  miner, and to mock his toil.
137	LOCATION	Cornwall	pixy;miner;mine;lode;sign;will;charge;master;spirit	especial;sure;richest;unfortunate;mock	be;lie;receive;work;send;toil;show;delude	5.22526315789	4.08	5.47684210526	There each Pixy receives his especial charge: some are  -sent, like the spirit Gathon of Cornwall, to work the will  of his master in the mines, to show by sure signs, where  lies the richest lode; or sometimes to delude the unfortunate  miner, and to mock his toil.
141	LOCATION	the chimney	money;time;nook;water;date;place;lover;accommo;basin;piece;deed	great;good	requite;be;drop	6.16736842105	4.00157894737	5.64526315789	place a basin of water by the chimney nook, to accommo-  date the Pixies, who are great lovers of water; and some-  times requite the good deed by dropping a piece of money  into the basin.
142	PERSON	Ben Jonson	poet	old	be;notice	5.65	3.374	5.246	This is noticed by one of our old English poets,  Ben Jonson:
144	LOCATION	Devon	case;gossip;mother;stead;child	such;mortal	changele;use;drop;say;happen;steal	5.14153846154	4.14	5.15	In such cases (so say our gossips  in Devon) the Pixies use the stolen child just as the mortal  mother may happen to use the changeling dropped in its  stead.
145	PERSON	Kobin Goodfellow	peril;mischief;dance;light;traveller;quagmire;water;wood;home;will-o;the-wisp;bog	poor;many;false;bent;fine	be;lead;trudge;send;say;call;deceive;guide	5.39421052632	4.31105263158	5.44631578947	Many, also, bent solely on mischief are sent forth to lead  poor travellers astray, to deceive them with those false lights  called Will-o"-the-wisp, or to guide them a fine dance in  trudging home through woods and water, through bogs  and quagmires and every peril ; or, as Kobin Goodfellow  says, to
152	PERSON	Drayton	being;laureate;dwelling;race	fenciful;little;royal	write;be;describe;choose	5.7925	3.87375	5.63	And Drayton, who wrote of these  little fenciful beings as if he were the chosen laureate of  their race, thus describes their royal dwelling.
158	LOCATION	Cornwall	tale;pixy;study;dartmoor;fnend;lesson;waste;amusement	serious;much;young;few	be;proceed;give;devote;haunt;say;have;aflford;trust;tell;^	5.73125	4.05	5.76708333333	And now^ my young fnends, having told you that both  Cornwall and Devonshire, and more particularly the wild  waste of Dartmoor, are said to be much haunted by Pixies,  I shall proceed to give you what I trust will aflford you  some amusement in those hours not devoted to your lessons,  or to more serious studies, in a few Pixy tales.
158	LOCATION	the wild	tale;pixy;study;dartmoor;fnend;lesson;waste;amusement	serious;much;young;few	be;proceed;give;devote;haunt;say;have;aflford;trust;tell;^	5.73125	4.05	5.76708333333	And now^ my young fnends, having told you that both  Cornwall and Devonshire, and more particularly the wild  waste of Dartmoor, are said to be much haunted by Pixies,  I shall proceed to give you what I trust will aflford you  some amusement in those hours not devoted to your lessons,  or to more serious studies, in a few Pixy tales.
158	PERSON	Pixies	tale;pixy;study;dartmoor;fnend;lesson;waste;amusement	serious;much;young;few	be;proceed;give;devote;haunt;say;have;aflford;trust;tell;^	5.73125	4.05	5.76708333333	And now^ my young fnends, having told you that both  Cornwall and Devonshire, and more particularly the wild  waste of Dartmoor, are said to be much haunted by Pixies,  I shall proceed to give you what I trust will aflford you  some amusement in those hours not devoted to your lessons,  or to more serious studies, in a few Pixy tales.
161	PERSON	OB	s;needle;tailoe			4.485	4.68	5.06	OB, THE TAILOE^S NEEDLE.
162	PERSON	King	ive;scotch;living	little	do;work;come;have	5.61222222222	4.03	5.66333333333	Never had so little to do all the years IVe worked for a  living  ^"tis all along with the coming in of the Scotch  King."
163	LOCATION	the way	leg;business;time	such;bad	cross;have	5.562	3.888	5.146	Never had such bad times, since I  first crossed a leg in the way of business."
170	LOCATION	the county	woman;anastatia;steer	bed-ridden;oldest;old;ill	be;say;think	5.71818181818	3.98181818182	5.77818181818	** There is old Anastatia Steer bed-ridden now; I never  thought any ill of her, nor said it, tho" she be the oldest  woman in the county; and may be in all England."
170	LOCATION	England	woman;anastatia;steer	bed-ridden;oldest;old;ill	be;say;think	5.71818181818	3.98181818182	5.77818181818	** There is old Anastatia Steer bed-ridden now; I never  thought any ill of her, nor said it, tho" she be the oldest  woman in the county; and may be in all England."
171	PERSON	Betsy Humming	desire;woollen;m;soul;tho;shroud	poor;own;old;dead;long	be;oblige;pay;say;call;spin	5.1575	4.2625	5.17875	poor old soul," said Betsy Humming, ** I"ve spun  the woollen for her shroud for her long ago, and that by  her own desire to oblige her; tho" I"m not to be paid for it  till she be dead, and calls for it."
172	PERSON	Betsy	pocket;tailor;t		reckon;win;say;be	5.65875	4.305	5.9575	*" Then I reckon you won"t much longer be out of pocket,  Betsy," said the tailor.
179	PERSON	Betsy Hjumming			say	5.455	4.715	5.94	"* Nor I/" said Betsy Hjumming.
181	PERSON	Betsy	yes;d;kiu;^		do;say;aaid	5.44	4.36666666667	6.07666666667	^ Yes; but we did not say we"d kiU her," aaid Betsy,
183	LOCATION	Anastatia	harm;gammer;wiih;way;eix;guy;talk;^	bed-ridden;last;bad;old;<	be;exclaim;^;s;ehould	5.05272727273	4.24818181818	4.92454545455	^^And is not that bad enough," exclaimed Gammer Guy^  *&lt; What"s the harm wiih old Anastatia that you ehould talk  of her in such a way; and she^only been bed-ridden these  last eix months?"
185	PERSON	Gammer Guy	ao;doctor	many	come;say;last;have	5.77375	3.975	5.6375	" But she has no doctor," said Gammer Guy, *^ and ao  may last for many a year yet to come."
186	PERSON	Betsy Humming	^	blind	be;say	4.96333333333	3.86333333333	5.14	^ She is blind," said Betsy Humming.
188	PERSON	Betsy	self;head;t;tooth	<	feed;say;have	5.87888888889	4.26555555556	6.00222222222	"" And has never a tooth in her head, and can"t feed her&lt;-  self," said Betsy.
195	LOCATION	England	life;woman;sorcerer;danger;west;wizard;character;tale;witch;time;opinion;^;man	poor;sure;old;iu-vjishing;popular;burnt	try;be;take;get	5.57166666667	4.11875	5.38875	It was so indeed in popular opinion, at the time of my  tale, in the West of England; when poor old women and  men, if they once got the character of iU-vjishing^ were  sure to be taken up as witches, wizards, or sorcerers, and  were in danger of being tried for their lives, and burnt
198	PERSON	King	james;tlie;law;tinder;witchcraft		be;patronise	5.602	4.314	5.482	tinder tlie law against witchcraft, which was particularly  patronised by King James the First.
199	PERSON	Betsy Humming	trim;custom;relative;shroud;deceased;way;friend	pro-;woollen	do;depart;oblige;hear;solicit;duce;spin	5.08	3.76066666667	5.19866666667	No sooner did Betsy Humming hear of it, than she pro-  duced the woollen shroud, spun by herself ten years ago to  oblige the departed; and Trim very innocently solicited  custom in his way from the friends and relatives of the  deceaseds
200	LOCATION	the town	ciate;into;constable;person;charge;custody	majestic;serious	be;obtain;conspire;suppose;take;have;seek	5.536	3.87466666667	5.62266666667	But before he could seek that majestic person to obtain it,  the town constable sought out him and his supposed asso-  ciate, Betsy Humming, and both of them were taken Into  custody on the very serious charge of having conspired^by
200	PERSON	Betsy Humming	ciate;into;constable;person;charge;custody	majestic;serious	be;obtain;conspire;suppose;take;have;seek	5.536	3.87466666667	5.62266666667	But before he could seek that majestic person to obtain it,  the town constable sought out him and his supposed asso-  ciate, Betsy Humming, and both of them were taken Into  custody on the very serious charge of having conspired^by
205	PERSON	Simon	figure;gentleman;crown;ink-hom;paper;spectacle;staff;velvet;office;oak;charge;pen;master;td;stock;head;hose;frown;nod;clerk;creatux;hand;deposition;trunk;pair;^;hair;cap;constable;scare;sb;side;doublet	poor;high;right;old;stately;solemn;broad;large;enough;other;black;rich	be;wear;prepare;oti;bear;seat;bring;take;carve;present;baek	5.35745454545	4.07527272727	5.47781818182	He wore a large  pair of trunk hose, a rich doublet, and a black velvet cap  stock on the crown of his head ; and when seated in his  high-^baeked carved oak-^^hair, with his clerk on his right  hand, prepared with pen, ink-hom, and paper, to take the  depositions, and Master Constable, a figure as broad as he  was long, bearing his staff of office, on the other side, Sb  Simon altogether presented the spectacle of a solemn, stately  old gentleman, whose nod or whose frown was enough td  scare the poor creatuxes who were brought before him oti  such a charge.
209	PERSON	Betsy	cat;will;aforesaid;opinion;spirit;witness	credible;many;evil;other;familiar;wicked	depose;be;do;employ	5.53333333333	4.10777777778	5.50722222222	The cat, it was solemnly  deposed, in the opinion of Gammer Guy and many other  credible witnesses, was no other than a familiar or evil  spirit, employed by the aforesaid Betsy to do her wicked  will.
215	PERSON	Gammer Guy	trim;fool;tone;state;clerk;constable;cross;charge;voice	bitter;old;constable;many	be;forget;whisper;make;grain;have;consult;call	5.1892	3.8348	5.1532	The clerk consulted the constable in an under-  tone of voice; and the constable whispered with old cross-  grained Gammer Guy, who, amongst the many bitter  charges she on that morning made against Trim, forgot not  to state that be had called her an old fool.
216	LOCATION	Anastatia Steer	trim;kind;death;probability;witchcraft;justice;counsellor;wizard;ance;relative;matter;consultation;witch;result;assistance;nothing;property;age	poor;nearest;great;old;less;many;much;natural;deceased	be;manage;propose;assist;hang;step;see;call;know;have;die;go;fear;come;say;take	5.27622222222	4.246	5.36622222222	Trim, seeing so much consultation going on, not knowing  what would be the result, and fearing nothing less than  hanging if the justice took up the matter with the assist*-  ance of so many counsellors, rashly stepped forward, and  proposed that the nearest relatives of the deceased, who  had come into some property by her death, should be called  upon to say whether there might not be great probability  of poor old Anastatia Steer, in the one hundred and fortieth  year of her age, managing to die a natural death, without  the assistance either of witches or wizards, or witchcraft of  any kind.
219	PERSON	Master Trickett	needle;stick;thread		fear;look;pass	5.32	4.03307692308	5.25153846154	Master  Trickett, so never fear; but look to pass one hundred and  forty of my threads through your needle, till a hundred and  forty stick in it."
223	PERSON	Betsy	trim;murder;witchcraft;justice;ll;s;xi3;t;way;law;wickedness	such;other;guilty	be;make;try;have;fail;reply	5.1247826087	4.08043478261	5.41739130435	" Why then it fails," replied Betsy; " and in one month  we be tried for witchcraft and murder; but that can"t make  xi3 guilty of such wickedness; and if there"s law or justice  to be had in the land, we"ll have it, Trim, in some way or  other."
223	LOCATION	the land	trim;murder;witchcraft;justice;ll;s;xi3;t;way;law;wickedness	such;other;guilty	be;make;try;have;fail;reply	5.1247826087	4.08043478261	5.41739130435	" Why then it fails," replied Betsy; " and in one month  we be tried for witchcraft and murder; but that can"t make  xi3 guilty of such wickedness; and if there"s law or justice  to be had in the land, we"ll have it, Trim, in some way or  other."
225	PERSON	Betsy Humming	dignity;head;eye;thread;sake;needle;gaol;something;condition	own	do;render;be;send;fancy;pass;spin;order	5.625	3.811	5.776	But as, for the sake of his  dignity, he fancied he must do something out of his own  head, he rendered the conditions still harder by ordering  that Betsy Humming and Trim Trickett should be forth-  with sent to gaol, there to spin the one hundred and forty  threads, and there to pass them within the eye of the needle;
225	PERSON	Trim Trickett	dignity;head;eye;thread;sake;needle;gaol;something;condition	own	do;render;be;send;fancy;pass;spin;order	5.625	3.811	5.776	But as, for the sake of his  dignity, he fancied he must do something out of his own  head, he rendered the conditions still harder by ordering  that Betsy Humming and Trim Trickett should be forth-  with sent to gaol, there to spin the one hundred and forty  threads, and there to pass them within the eye of the needle;
229	PERSON	Betsy	court-yard;cell;stone;stiu;trim;gaol;straw;water;re;s;prison;nothing;heart;bread	poor;stouter;cold;ill-fortune	be;bewail;live;sleep;have;meet	5.6880952381	3.89714285714	5.53095238095	They  were so poor that they had nothing to live on but prison  &amp;re  bread and water; and only straw in their cold, stone  cells to sleep upon For the first week, when they met  every day in the court-yard of the gaol, it was only to  bewail their ill-fortune, though Betsy"s heart was stiU  stouter than Trim"s.
230	PERSON	Johnny	boy;comfort;pittance;meat;parent;demand;father;mine;water;thought;r;time;child;nothing;|;bread	poor;great;good;necessary;much;hard;little;other;small;>	be;name;do;work;determine;live;bear;get;see;have;go;fiur;save;eat;coidd	5.95222222222	4.09866666667	5.56244444444	He was the parent of a little boy  named Johnny; an only child, and a very good one,  Johnny, seeing how hard his poor father fiured, coidd not  bear the thoughts of his having nothing to eat but bread  and water ; and so he determined to do as other boys did  (for there was a great demand for them at this time), and  go and work in the mines, to save as much as he could of  his small weekly pittance to get some comforts and a little  meat &gt;r his &amp;ther | and, if it were necessary, to live on
230	PERSON	Johnny	boy;comfort;pittance;meat;parent;demand;father;mine;water;thought;r;time;child;nothing;|;bread	poor;great;good;necessary;much;hard;little;other;small;>	be;name;do;work;determine;live;bear;get;see;have;go;fiur;save;eat;coidd	5.95222222222	4.09866666667	5.56244444444	He was the parent of a little boy  named Johnny; an only child, and a very good one,  Johnny, seeing how hard his poor father fiured, coidd not  bear the thoughts of his having nothing to eat but bread  and water ; and so he determined to do as other boys did  (for there was a great demand for them at this time), and  go and work in the mines, to save as much as he could of  his small weekly pittance to get some comforts and a little  meat &gt;r his &amp;ther | and, if it were necessary, to live on
235	PERSON	Tregarrens	story;lad;work;mine;disposition;time;man	little;morose;tyrannical	do;name;be;see;want;help	5.73	4.1375	5.456875	Now, at the time of my story, a man named Tregarrens,  who was of a morose and tyrannical disposition, wanted a  lad to help him do his work in the mines ; and seeing little
238	PERSON	Johnny	lad;offence;self;master;manner;occasion;cause	poor;abused;below-ground;smallest;tyrant;vexatious;new;mal	be;deserve;work;rue;thrash;place;treat;have;go;cuff;kick	5.475	4.29909090909	5.33909090909	Johnny went, therefore, eagerly  to work, but he soon had cause to rue having placed him-  self under his new master ; for on all occasions, whether  he deserved it or not, the poor lad was abused and mal-  treated by this tyrant below-ground in a very vexatious  manner, and kicked, and cuffed, and thrashed for the  smallest, and oftentimes for no offence at all.
240	LOCATION	the rocks	work;heart;nobody;tear;comer	dark;obscure;gloomy;young	break;be;cry;pour;sit	5.195	4.015	5.04625	He sat down in an  obscure comer amongst the rocks, where nobody was at  work, where it was dark and gloomy, and cried as if his  young heart would break ; the tears literally poured down
249	PERSON	Johnny Trickett	firiend;pixy;m;gathon;man	worse	cry;leave;let;have;hear;hammer;tell	5.2	4.33928571429	5.245	But how,  Johnny Trickett, leave off crying and hear me; for I"m  your firiend ; and let me tell you that you may have a worse  than Pixy Gathon the hammering man."
251	PERSON	Don	boy;cry;t;trealanent	ill	continue;bear	5.0	4.392	4.564	Don"t cry, my boy, but continue  to bear patiently the ill trealanent of Tregarreos, till the
251	LOCATION	Tregarreos	boy;cry;t;trealanent	ill	continue;bear	5.0	4.392	4.564	Don"t cry, my boy, but continue  to bear patiently the ill trealanent of Tregarreos, till the
255	PERSON	Johnny	til;gaol;fear;father	safe	be;say;take;have	5.76454545455	3.94909090909	5.76909090909	"* Say five hundred and no fear, but Til have "em all and  take them patiently," said Johnny joyfully; " and then my  dear father will be safe and out of gaol."
256	PERSON	Pixy Gathon	head;joy;tail;time;occasion;heel;^	little;good;fellow	do;rejoice;whisk;show;tumble;say	5.99	4.13947368421	5.89105263158	*" That he will," said Pixy Gathon, " and I shall rejoice  in doing him good^^ And with that the little fellow  tumbled three times head over heels and whisked about his  tail to show his joy on the occasion.
257	PERSON	Johnny	fashion;m;father;nothing;charge;hose;gathon;offence;pair	little;sure;naked;master;grateful;glad	be;run;like;make;say;have	5.92607142857	4.13785714286	5.74928571429	** I"m sure, master Gathon," said Johnny, " that father  will be grateful; and if it would be no offence to you, and  you would like to have them, instead of running about  naked in that fashion, father would be very glad to make  you a little pair of hose, and charge nothing for them.""
258	PERSON	Johnny	leave;hose;offer;pixies;father;nook;til;master;time;reward	little;same	be;thank;serve;pop;see;take;seek;wear	5.9945	4.0055	5.572	** Pixies never wear hose  thank you all the same for the  offer, master Johnny; but Til serve you and your father  too without seeking reward;" and so for the present little  Gathon took his leave, popped into a nook among the rocks,  and was for the time seen no more.
258	PERSON	Gathon	leave;hose;offer;pixies;father;nook;til;master;time;reward	little;same	be;thank;serve;pop;see;take;seek;wear	5.9945	4.0055	5.572	** Pixies never wear hose  thank you all the same for the  offer, master Johnny; but Til serve you and your father  too without seeking reward;" and so for the present little  Gathon took his leave, popped into a nook among the rocks,  and was for the time seen no more.
258	LOCATION	the rocks	leave;hose;offer;pixies;father;nook;til;master;time;reward	little;same	be;thank;serve;pop;see;take;seek;wear	5.9945	4.0055	5.572	** Pixies never wear hose  thank you all the same for the  offer, master Johnny; but Til serve you and your father  too without seeking reward;" and so for the present little  Gathon took his leave, popped into a nook among the rocks,  and was for the time seen no more.
259	PERSON	Johnny	word;thread;eye;joy;secret;tailor;surprise;pixy;assurance	many;true	do;exceed;be;get;keep;cuff;pass;find;kick	5.93	4.00913043478	5.75565217391	True indeed was the assurance of the Pixy, Johnny got  so many kicks and cuffs, and so well did Gathon keep his  word, that, to his exceeding joy and surprise, the tailor,  who was not in the secret, found sometimes five or six  threads, or more, passed in one day through the eye of his
259	PERSON	Gathon	word;thread;eye;joy;secret;tailor;surprise;pixy;assurance	many;true	do;exceed;be;get;keep;cuff;pass;find;kick	5.93	4.00913043478	5.75565217391	True indeed was the assurance of the Pixy, Johnny got  so many kicks and cuffs, and so well did Gathon keep his  word, that, to his exceeding joy and surprise, the tailor,  who was not in the secret, found sometimes five or six  threads, or more, passed in one day through the eye of his
263	PERSON	the lad	pixy;danger;bucket;spot;s;safety;ground	perfect	be;land;whisk;reach;ere;see;have;catch;hammer	5.55375	3.879375	5.456875	The  Pixy had been hammering near the spot, when seeing the  lad"s danger he whisked into the bucket, and caught him in  it ere he reached the ground, landing him in perfect safety.
264	PERSON	the lad	needle;thread;ordeal;father;s;number;thing;moment	very;least;more	desire;be;complete;leave;allot;want	5.80956521739	3.77782608696	5.6152173913	This was the very thing which, at the moment,  the lad least desired; for there was only one day left to  complete the month allotted for his father"s ordeal; and his  needle wanted but one thread more to complete the number  of one hundred and forty.
268	PERSON	Tregarrens	tyranny;joy;kindness;fright;renewal	little;rough	be;relieve;favour;kill;suppose;have;occasion;recover	5.49	4.59625	5.3425	Tregarrens  had not yet quite recovered from the joy occasioned by his  being relieved from the fright of supposing he had killed  little Johnny ; so that he could not so immediately favour  him with a renewal of rough kindnesses or tyranny.
268	PERSON	Johnny	tyranny;joy;kindness;fright;renewal	little;rough	be;relieve;favour;kill;suppose;have;occasion;recover	5.49	4.59625	5.3425	Tregarrens  had not yet quite recovered from the joy occasioned by his  being relieved from the fright of supposing he had killed  little Johnny ; so that he could not so immediately favour  him with a renewal of rough kindnesses or tyranny.
269	PERSON	Johnny	word;truth;insult		protest;love;have;accuse;speak	5.23333333333	4.55333333333	5.48333333333	He at once accused him of these insults; but Johnny ever  loved the truth, and protested he had not spoken a word.
272	PERSON	Johnny	insult;elbow;peal;ged;dose;ear;laughter;gdlg;mistake	little	be;renew;stand;meet;^;speak	5.46714285714	3.85071428571	5.7	Whilst so GDLg&amp;ged^ peals of laughter and renewed insults  met his ears, as if spoken by some one dose at his elbow,  there could be no mistake, for at his elbow stood little  Johnny.
