PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
108	LOCATION	the land	king;giant;obscurity;bench;rope;tailor;unicorn;boar;home	beautiful;little	be;slay;marry;ravage;bring;tie;go;destroy;come;tell	5.65068965517	4.30862068966	5.45344827586	be a king; or whether it be told of the little Tailor of  Germany, who went forth from the obscurity of his  bench to slay the giants, to destroy the wild boar that  ravaged the land, to bring home the unicorn, tied  with ropes, to marry the beautiful Princess, to be-  come a king.
108	PERSON	Princess	king;giant;obscurity;bench;rope;tailor;unicorn;boar;home	beautiful;little	be;slay;marry;ravage;bring;tie;go;destroy;come;tell	5.65068965517	4.30862068966	5.45344827586	be a king; or whether it be told of the little Tailor of  Germany, who went forth from the obscurity of his  bench to slay the giants, to destroy the wild boar that  ravaged the land, to bring home the unicorn, tied  with ropes, to marry the beautiful Princess, to be-  come a king.
109	PERSON	Princess	end;ant;mate;keystone;time;legitus;varus;order;structure	many;much	be;marry;come;undermine;do	5.66733333333	4.114	5.54266666667	He, too, in many vari-  ants, marries a Princess and, in the end, as King, be-  comes the very keystone of that structure of legiti-  mate order which he one time himself did so much to  undermine.
109	PERSON	King	end;ant;mate;keystone;time;legitus;varus;order;structure	many;much	be;marry;come;undermine;do	5.66733333333	4.114	5.54266666667	He, too, in many vari-  ants, marries a Princess and, in the end, as King, be-  comes the very keystone of that structure of legiti-  mate order which he one time himself did so much to  undermine.
110	PERSON	Herodotus	priest;to-day;fireside;legend	great;ancient;dead	be;forget;tell;have;recount	5.46333333333	4.11466666667	5.23866666667	It is recounted, not only at the  firesides of to-day, but Herodotus had it, he tells us,  from the priests of Egypt as an ancient legend of  dead and forgotten days of great Pharaohs of the  past.
110	LOCATION	Egypt	priest;to-day;fireside;legend	great;ancient;dead	be;forget;tell;have;recount	5.46333333333	4.11466666667	5.23866666667	It is recounted, not only at the  firesides of to-day, but Herodotus had it, he tells us,  from the priests of Egypt as an ancient legend of  dead and forgotten days of great Pharaohs of the  past.
115	PERSON	Ali Baba	story;wealth;folk-romance;scandi;dif;happus;variant;ness;quern;nation;tale;soldier;theme;race;hell;derly;face;man	poor;such;ferent;magic;navian	be;inhabit;grind;bring	5.64842105263	4.38684210526	5.29473684211	Such is the theme that un-  derlies the Oriental story of Ali Baba; the Scandi-  navian tale of the poor man who brought the magic  quern from Hell that ground him wealth and happi-  ness; the poor soldier of Germany; and so, with dif-  ferent variants, through the folk-romances of every  nation and every race that inhabits the face of the  earth.
115	LOCATION	Germany	story;wealth;folk-romance;scandi;dif;happus;variant;ness;quern;nation;tale;soldier;theme;race;hell;derly;face;man	poor;such;ferent;magic;navian	be;inhabit;grind;bring	5.64842105263	4.38684210526	5.29473684211	Such is the theme that un-  derlies the Oriental story of Ali Baba; the Scandi-  navian tale of the poor man who brought the magic  quern from Hell that ground him wealth and happi-  ness; the poor soldier of Germany; and so, with dif-  ferent variants, through the folk-romances of every  nation and every race that inhabits the face of the  earth.
115	LOCATION	the earth	story;wealth;folk-romance;scandi;dif;happus;variant;ness;quern;nation;tale;soldier;theme;race;hell;derly;face;man	poor;such;ferent;magic;navian	be;inhabit;grind;bring	5.64842105263	4.38684210526	5.29473684211	Such is the theme that un-  derlies the Oriental story of Ali Baba; the Scandi-  navian tale of the poor man who brought the magic  quern from Hell that ground him wealth and happi-  ness; the poor soldier of Germany; and so, with dif-  ferent variants, through the folk-romances of every  nation and every race that inhabits the face of the  earth.
122	LOCATION	Resur	life;death;idea;rection	sublime	be	5.84666666667	4.655	5.41833333333	The first of these is the sublime idea of Resur-  rection from Death to Life.
129	LOCATION	the earth	group;whereon;consanguinity;immortality;soul;romance;thing;imperishability;place;dwelling;man	primitive;other;temporary;human	find;speak	5.80058823529	3.95588235294	5.48529411765	For as the one of these groups of romances  speaks of the imperishability and the immortality of  the human soul, so the other  equally primitive   speaks of the consanguinity of man with the things of  the earth whereon he finds his temporary dwelling-  place.
131	PERSON	Howard Pyle				5.0	5.0	5.0	Howard Pyle.
147	LOCATION	LAPLAND	story;woman;girl;robber;land	little		6.28444444444	4.19666666667	5.36444444444	77  THE FIFTH STORY  ^THE LITTLE ROBBER GIRL .... 86  THE SIXTH STORY  ^THE LAPLAND WOMAN AND THE FIN-  LAND WOMAN 93
154	PERSON	SYLVAIN	jocosa			5.0	5.0	5.0	SYLVAIN AND JOCOSA 160
170	PERSON	RIQUET	tu;t			5.0	5.0	5.0	RIQUET WITH THE TU^T 273
173	PERSON	HOLGER DANSKE				5.0	5.0	5.0	HOLGER DANSKE 325
175	PERSON	HANS	luck			6.73	4.57	6.06	HANS IN LUCK 346
179	PERSON	FELICIA	pink;pot			6.245	4.175	6.37	FELICIA AND THE POT OF PINKS 387
190	PERSON	Queen			be;hear;frighten	5.4575	4.4275	5.325	The  Queen, when she heard of it, was frightened out of her
193	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
195	PERSON	the King			answer	6.05	4.225	5.74	But the King answered :
197	PERSON	Queen	nothing;weep;cry;sight;hand		be;wring;do;lose	4.96666666667	4.19777777778	5.08555555556	When he was lost to sight the  Queen could do nothing but weep, and wring her hands,  and cry.
199	PERSON	The King	haste;window;messenger;letter	hot;last	see;approach;look;send	5.646875	4.09875	5.50625	The King sent her a letter every day, but at last, one  morning, as she looked out of the palace window, she  saw a messenger approaching in hot haste.
199	LOCATION	the palace	haste;window;messenger;letter	hot;last	see;approach;look;send	5.646875	4.09875	5.50625	The King sent her a letter every day, but at last, one  morning, as she looked out of the palace window, she  saw a messenger approaching in hot haste.
200	PERSON	Queen			answer;cry	5.28	4.83333333333	4.85	cried the Queen,  and he answered :
201	PERSON	the King	battle;enemy;moment	dead	be;lose	4.625	4.226	4.928	"" The battle is lost and the King is dead, and in  another moment the enemy will be here."
202	PERSON	Queen	lady	poor;insensible	fall	5.15	4.12	4.992	The poor Queen fell back insensible, and all her ladies
206	PERSON	the King			stamp;hear	6.16	3.84	6.31	soon they heard the King himself stamping about the
208	PERSON	Princess	head;arm		cover	6.1325	4.2675	5.775	Princess into her arms, and covered her up, head and all,
216	PERSON	King	shoulder;lace;covering;fury;cap;sack;hand;hair;ilour;time	silken;lovely;round;wicked	tumble;tear;tweak;carry;answer;call;clatter;come;throw;wind	5.378125	4.0284375	5.4509375	But very soon the wicked King clattered into  the room, and in a fury because the Queen would not  answer when he called to her, he tore back her silken  coverings and tweaked off her lace cap, and when all her  lovely hair came tumbling down over her shoulders, he  wound it three times round his hand and threw her over  his shoulder, where he carried her like a sack of ilour.
216	LOCATION	the room	shoulder;lace;covering;fury;cap;sack;hand;hair;ilour;time	silken;lovely;round;wicked	tumble;tear;tweak;carry;answer;call;clatter;come;throw;wind	5.378125	4.0284375	5.4509375	But very soon the wicked King clattered into  the room, and in a fury because the Queen would not  answer when he called to her, he tore back her silken  coverings and tweaked off her lace cap, and when all her  lovely hair came tumbling down over her shoulders, he  wound it three times round his hand and threw her over  his shoulder, where he carried her like a sack of ilour.
216	PERSON	Queen	shoulder;lace;covering;fury;cap;sack;hand;hair;ilour;time	silken;lovely;round;wicked	tumble;tear;tweak;carry;answer;call;clatter;come;throw;wind	5.378125	4.0284375	5.4509375	But very soon the wicked King clattered into  the room, and in a fury because the Queen would not  answer when he called to her, he tore back her silken  coverings and tweaked off her lace cap, and when all her  lovely hair came tumbling down over her shoulders, he  wound it three times round his hand and threw her over  his shoulder, where he carried her like a sack of ilour.
217	PERSON	Queen	pity;wife;courtier;tree;son;s;baby	nearest;little;nice	be;get;hang;grow;say;have;seem;declare	5.87739130435	4.16391304348	5.47565217391	When he got there he  declared that he would have the Queen and the little  Princess hanged on the nearest tree ; but his courtiers  said that seemed a pity, for when the baby grew up she  would be a very nice wife for the King"s only son.
217	PERSON	Princess	pity;wife;courtier;tree;son;s;baby	nearest;little;nice	be;get;hang;grow;say;have;seem;declare	5.87739130435	4.16391304348	5.47565217391	When he got there he  declared that he would have the Queen and the little  Princess hanged on the nearest tree ; but his courtiers  said that seemed a pity, for when the baby grew up she  would be a very nice wife for the King"s only son.
217	PERSON	the King	pity;wife;courtier;tree;son;s;baby	nearest;little;nice	be;get;hang;grow;say;have;seem;declare	5.87739130435	4.16391304348	5.47565217391	When he got there he  declared that he would have the Queen and the little  Princess hanged on the nearest tree ; but his courtiers  said that seemed a pity, for when the baby grew up she  would be a very nice wife for the King"s only son.
220	PERSON	Queen	word	little	comfort	6.088	4.202	5.924	The Queen, a little comforted by these words, re-
223	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
224	PERSON	the King		crpss	whisper;see;cry;get	5.122	4.37	4.814	But the King got very crpss when  he saw them whispering together, and cried harshly :
226	PERSON	Fairy	tear	poor	stamp;leave;take	5.04857142857	4.57285714286	5.58428571429	Then  he stamped off, taking the Fairy with him, and leaving  the poor Queen in tears.
226	PERSON	Queen	tear	poor	stamp;leave;take	5.04857142857	4.57285714286	5.58428571429	Then  he stamped off, taking the Fairy with him, and leaving  the poor Queen in tears.
227	PERSON	King		cruel	hide;find	5.016	4.312	5.28	If I could only hide her  away somewhere, so that the cruel King could never find  her."
228	PERSON	Queen	hole;mouse;spinning-wheel	avaricious;last;little;tiny	be;sit;make;work;say;see;creep	5.7080952381	4.02523809524	5.46619047619	At last, one evening, as the Queen sat at her  spinning-wheel  for the King was- so avaricious that she  was made to work day and night  she saw a tiny, pretty  little mouse creep out of a hole, and said to it :
228	PERSON	the King	hole;mouse;spinning-wheel	avaricious;last;little;tiny	be;sit;make;work;say;see;creep	5.7080952381	4.02523809524	5.46619047619	At last, one evening, as the Queen sat at her  spinning-wheel  for the King was- so avaricious that she  was made to work day and night  she saw a tiny, pretty  little mouse creep out of a hole, and said to it :
234	PERSON	Queen	return;supper;nothing;mouse;pea;amusement	better;little;last	caper;be;run;oflfer;give;dance;keep;say;have;eat	6.13565217391	4.1047826087	5.64608695652	But the mouse ran hither and thither, and danced  and capered so prettily, that at last the Queen gave it her  last pea, which she was keeping for her supper, saying :  ^ Here, little one, eat it up ; I have nothing better to  oflfer you, but I give this willingly in return for the  amusement I have had from you."
236	PERSON	Princess	wheel	spinning;little	do;begin;consider;sit;happen;grow	6.137	3.588	5.824	But afterward  as she sat at her spinning*wheel she began to consider  what would happen if the little Princess did not grow
239	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
240	PERSON	the King			say;please	6.53666666667	4.79333333333	6.37	up pretty enough to please the King, and she said to  herself :
242	PERSON	Queen			begin;plait;take;say	5.9225	4.2125	5.8675	The Queen took them  and began to plait them, saying :
243	LOCATION	the window	kind;straw;passer-by;baby;basket;care		make;let;take;have	5.97666666667	3.73133333333	5.65066666667	*^ If only I had straws enough 1 would make a basket  with them, and let my baby down in it from the window  to any kind passer-by who would take care of her."
251	PERSON	Queen	answer;matter;woman	old	be;begin;make;cry;hear;ask;wait	5.595	4.01857142857	5.41	The Queen when she heard this began to cry, but  made no answer, and the old woman after waiting a few  minutes asked her what was the matter.
252	PERSON	Queen	thing;mouse;garret	such;little	be;say;kill;think;bear	5.703125	4.196875	5.41875	" Why," said the Queen, " there is only one mouse  in this garret, and that is such a dear, pretty little thing  that I cannot bear to think of its being killed."
257	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
260	PERSON	Queen	paw;hand;turn;nose;foot;hen;face;mouse	beautiful;little;tall;astonished;sharp;wicked	be;begin;recognize;visit;see;have;come;grow;speak	5.81071428571	4.18428571429	5.53071428571	The Queen was immensely astonished when the  Mouse began to speak, and still more so when she saw  its little sharp nose turn to a beautiful face, and its paws  to hands and feet ; then it suddenly grew tall, and the  Queen recognized the Fairy who had come with the  wicked King to visit hen
260	PERSON	Queen	paw;hand;turn;nose;foot;hen;face;mouse	beautiful;little;tall;astonished;sharp;wicked	be;begin;recognize;visit;see;have;come;grow;speak	5.81071428571	4.18428571429	5.53071428571	The Queen was immensely astonished when the  Mouse began to speak, and still more so when she saw  its little sharp nose turn to a beautiful face, and its paws  to hands and feet ; then it suddenly grew tall, and the  Queen recognized the Fairy who had come with the  wicked King to visit hen
260	PERSON	Fairy	paw;hand;turn;nose;foot;hen;face;mouse	beautiful;little;tall;astonished;sharp;wicked	be;begin;recognize;visit;see;have;come;grow;speak	5.81071428571	4.18428571429	5.53071428571	The Queen was immensely astonished when the  Mouse began to speak, and still more so when she saw  its little sharp nose turn to a beautiful face, and its paws  to hands and feet ; then it suddenly grew tall, and the  Queen recognized the Fairy who had come with the  wicked King to visit hen
260	PERSON	King	paw;hand;turn;nose;foot;hen;face;mouse	beautiful;little;tall;astonished;sharp;wicked	be;begin;recognize;visit;see;have;come;grow;speak	5.81071428571	4.18428571429	5.53071428571	The Queen was immensely astonished when the  Mouse began to speak, and still more so when she saw  its little sharp nose turn to a beautiful face, and its paws  to hands and feet ; then it suddenly grew tall, and the  Queen recognized the Fairy who had come with the  wicked King to visit hen
261	PERSON	Fairy	look	astonished	smile;say	6.576	4.716	6.346	The Fairy smiled at her astonished look, and said :
263	PERSON	Queen	friend;creature	possible;charming	be;say;kiss;want	6.60333333333	4.66888888889	6.04555555556	"^ It is not possible that you should want for friends,  you charming creature," said the Queen, kissing her.
264	PERSON	Princess	lip;time	little;rosy	turn;say;kiss	6.30125	4.34375	5.965	Then, turning  to the little Princess, she kissed her rosy lips three times,  saying :
269	PERSON	Fairy	form;bottom;straw;rope;baby;mouse		run;get;delay;disappear;have;find;change	5.30470588235	4.02058823529	5.24411764706	The Fairy then changed herself back into  the form of a mouse, and this delayed her a few seconds,  after which she ran nimbly down the straw rope, but only  to find when she got to the bottom that the baby had  disappeared.
270	PERSON	Queen	terror	greatest	cry;run	4.725	5.5225	4.2475	In the greatest terror she ran up again to the Queen,  crying :
271	PERSON	Delicia	clutch;way		know;rescue	5.914	4.036	5.348	I know no  way of rescuing Delicia from her clutches."
272	PERSON	the King	voice;ground	terrible	stamp;cry	4.84285714286	4.04857142857	4.98571428571	Upon this the King  stamped upon the ground, and cried in a terrible voice :
275	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
276	PERSON	Cancaline	mouse	little;good;utmost	do;hide;find;have	6.158	3.819	5.555	But though  the good little mouse did her very utmost, they could  not find out where Cancaline had hidden the little  Princess.
276	PERSON	Princess	mouse	little;good;utmost	do;hide;find;have	6.158	3.819	5.555	But though  the good little mouse did her very utmost, they could  not find out where Cancaline had hidden the little  Princess.
277	PERSON	Queen	poultry-yard;mouse	curious;little;tle	be;do;feel;light;convey;wish;find	6.065625	4.165625	5.705625	The Queen felt quite curious about a lit-  tle Turkey-maiden who did not wish to be a Queen, so  the little mouse conveyed herself to the poultry-yard to  find out what she was like.
277	PERSON	Queen	poultry-yard;mouse	curious;little;tle	be;do;feel;light;convey;wish;find	6.065625	4.165625	5.705625	The Queen felt quite curious about a lit-  tle Turkey-maiden who did not wish to be a Queen, so  the little mouse conveyed herself to the poultry-yard to  find out what she was like.
282	PERSON	the King	turkey;diamond;lace;gold;fro;site;son;pearl;s;robe;silver;ribbon	disagreeable;ugly	be;marry;stalk;stand;kill;declare	5.59272727273	4.34454545455	5.43363636364	with robes of gold and silver, ribbons and laces, diamonds  and pearls, over which the turkeys were stalking to and  fro, while the King"s ugly, disagreeable son stood oppo-  site her, declaring angrily that if she would not marry him  she should be killed.
285	LOCATION	the spring	peasant;ration;mouse;form;woman	beautiful;little;old;greatest;wicked	go;be;say;watch;take	5.50888888889	4.38166666667	5.29222222222	The little mouse watched her with the greatest admi-  ration, for she was as beautiful as the spring ; and as soon  as the wicked Prince was gone, she took the form of an  old peasant woman and said to her : "
285	PERSON	Prince	peasant;ration;mouse;form;woman	beautiful;little;old;greatest;wicked	go;be;say;watch;take	5.50888888889	4.38166666667	5.29222222222	The little mouse watched her with the greatest admi-  ration, for she was as beautiful as the spring ; and as soon  as the wicked Prince was gone, she took the form of an  old peasant woman and said to her : "
288	PERSON	Queen	matter;advice;miser	able	leave;wish;be;become	5.6275	4.09416666667	5.60583333333	" Yet they wish me to leave them to become a miser-  able Queen 1 what is your advice upon the matter ? "
289	PERSON	Fairy	thing;price;crown;weight;child		be;say;know	5.91	4.36416666667	5.66916666667	" My child," said the Fairy, " a crown is a very  pretty thing, but you know neither the price nor the  weight of it."
294	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
297	PERSON	Fairy	none;cess	little;other;convinced	become;hear;be	6.20166666667	3.86666666667	5.99166666667	Upon hearing this the Fairy became convinced that  the little Turkey-maiden was none other than the Prin-  cess Delicia.
297	PERSON	Prin	none;cess	little;other;convinced	become;hear;be	6.20166666667	3.86666666667	5.99166666667	Upon hearing this the Fairy became convinced that  the little Turkey-maiden was none other than the Prin-  cess Delicia.
297	PERSON	Delicia	none;cess	little;other;convinced	become;hear;be	6.20166666667	3.86666666667	5.99166666667	Upon hearing this the Fairy became convinced that  the little Turkey-maiden was none other than the Prin-  cess Delicia.
299	PERSON	Delicia			swer;be;please;call	5.59	4.18	5.2775	""I am called Delicia, if it please you,"" she an-  swered.
300	PERSON	Fairy	s;arm;kiss;neck		say;smother;throw;round	5.804	4.48	5.681	Then the Fairy threw her arms round the Princess"s  neck, and nearly smothered her with kisses, saying :
300	PERSON	Princess	s;arm;kiss;neck		say;smother;throw;round	5.804	4.48	5.681	Then the Fairy threw her arms round the Princess"s  neck, and nearly smothered her with kisses, saying :
302	PERSON	Delicia	cap	ugly	take;shake	4.22	4.355	5.1575	So Delicia took off the ugly cap, and shook out all
306	PERSON	Fairy	robe	splendid	have;give	6.69	4.018	6.042	and the splendid robe the Fairy had given her, she
310	PERSON	Princess	delight;orld	beautiful;great	cry;look	6.69142857143	4.93428571429	5.81	looked the most beautiful Princess in the \^orld, and the  Fairy with great delight cried :
310	PERSON	Fairy	delight;orld	beautiful;great	cry;look	6.69142857143	4.93428571429	5.81	looked the most beautiful Princess in the \^orld, and the  Fairy with great delight cried :
311	LOCATION	Delida	^		do;look;think	5.798	3.588	5.8	^* Now you look as you ought to look, Delida : what  do you think about it yourself? "
312	PERSON	Delida			answer	6.1	4.0	5.95	And Delida answered :
314	PERSON	Fairy			say	6.31	4.735	6.63	said the  Fairy.
316	PERSON	Fairy	i;news;to-morrow	pleasant	say;have	5.89	4.1	5.87142857143	" Ah, well," said the Fairy, " to-morrow I may have  some pleasant news for you."
317	PERSON	Queen	castle;embroidery	busy	hurry;cry;sit	5.375	4.24875	5.16	So she hurried back to her castle, where the Queen  sat busy with her embroidery, and cried :
319	PERSON	Queen	loss;death;pin;world;news	worth;jolly	sigh;be	5.16333333333	4.6175	5.22666666667	sighed the Queen, " since the death of the  Jolly King and the loss of my Delicia, all the news in  the world is not worth a pin to me."
319	PERSON	King	loss;death;pin;world;news	worth;jolly	sigh;be	5.16333333333	4.6175	5.22666666667	sighed the Queen, " since the death of the  Jolly King and the loss of my Delicia, all the news in  the world is not worth a pin to me."
319	PERSON	Delicia	loss;death;pin;world;news	worth;jolly	sigh;be	5.16333333333	4.6175	5.22666666667	sighed the Queen, " since the death of the  Jolly King and the loss of my Delicia, all the news in  the world is not worth a pin to me."
320	PERSON	Queen	turkey-maiden;beauty;idea;thought;s;to-morrow;bdng;dehda		be;rejoice;choose;have;happen;weep;tell	5.974375	4.444375	5.730625	She might be a Queen  to-morrow if she chose " ; and then she told all that had  happened, and the Queen first rejoiced over the thought  of DeHda"s beauty, and then wept at the idea of her  bdng a Turkey-maiden.
320	PERSON	Queen	turkey-maiden;beauty;idea;thought;s;to-morrow;bdng;dehda		be;rejoice;choose;have;happen;weep;tell	5.974375	4.444375	5.730625	She might be a Queen  to-morrow if she chose " ; and then she told all that had  happened, and the Queen first rejoiced over the thought  of DeHda"s beauty, and then wept at the idea of her  bdng a Turkey-maiden.
324	PERSON	Fairy	tale			6.33	4.065	6.285	Fairy Tales
326	PERSON	Prince	meantime;tree;spite;rage	angry;wicked	be;sit;cry;hear;have;howl	4.929375	4.58625	4.841875	In the meantime the wicked Prince, who was very  angry with Delicia, had sat himself down under a tree,  and cried and howled with rage and spite until the King  heard him, and cried out from the window :
326	PERSON	Delicia	meantime;tree;spite;rage	angry;wicked	be;sit;cry;hear;have;howl	4.929375	4.58625	4.841875	In the meantime the wicked Prince, who was very  angry with Delicia, had sat himself down under a tree,  and cried and howled with rage and spite until the King  heard him, and cried out from the window :
326	PERSON	the King	meantime;tree;spite;rage	angry;wicked	be;sit;cry;hear;have;howl	4.929375	4.58625	4.841875	In the meantime the wicked Prince, who was very  angry with Delicia, had sat himself down under a tree,  and cried and howled with rage and spite until the King  heard him, and cried out from the window :
326	LOCATION	the window	meantime;tree;spite;rage	angry;wicked	be;sit;cry;hear;have;howl	4.929375	4.58625	4.841875	In the meantime the wicked Prince, who was very  angry with Delicia, had sat himself down under a tree,  and cried and howled with rage and spite until the King  heard him, and cried out from the window :
328	PERSON	Prince			reply	5.795	4.295	5.59	The Prince replied :
330	PERSON	King	chuckle	wicked	say	5.328	5.008	5.346	said the wicked King  with a chuckle.
332	PERSON	Delicia	madam;insig;person	nificant;little	answer;be;call;send	5.8525	3.76375	5.48125	Madam," they answered, "" we are sent for an insig-  nificant little person called Delicia."
334	PERSON	the King	son;rope;guard;foot;fear;hand	thick	tie;be;wait;run;bring	5.38076923077	3.94461538462	5.24	So the guards tied her hands and feet with thick ropes,  for fear she might run away, and brought her to the King,  who was waiting with his son.
342	PERSON	Princess	terror;knee	poor;little	go;cry;shake	4.85	5.05	4.68875	Then the poor little Princess, shaking with terror,  went down on her knees, crying :
344	PERSON	Fairy	courage;take		bid	6.09	4.64	6.0375	But the  Fairy bade her take courage.
