PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
57	PERSON	The girl	help;beauty		begin;help;cry;admire;hear;come	6.467	4.423	5.929	The girl, though she could not help admiring its beauty, began to cry, till the fairy, who heard her, came to her help.
57	PERSON	the fairy	help;beauty		begin;help;cry;admire;hear;come	6.467	4.423	5.929	The girl, though she could not help admiring its beauty, began to cry, till the fairy, who heard her, came to her help.
59	PERSON	the fairy	faith;bid;father;goddaughter;failure	much;previous	feel;do;be;know;tell	5.67230769231	3.84307692308	5.56692307692	The goddaughter did not feel much faith in the fairy after her two previous failures; but not knowing what else to do, she told her father what she was bid.
60	PERSON	The king	difficulty;dress;diamond;ruby;glass	finest;dazzling;smoked	be;finish;look;give;make;ornament;save	6.20466666667	4.22466666667	5.80133333333	The king made no difficulties about it, and even gave his finest rubies and diamonds to ornament the dress, which was so dazzling, when finished, that it could not be looked at save through smoked glasses!
61	PERSON	the princess	eye;room;sight	much;ashamed	pretend;retire;hurt;see;find;await	5.45916666667	4.01083333333	5.415	When the princess saw it, she pretended that the sight hurt her eyes, and retired to her room, where she found the fairy awaiting her, very much ashamed of herself.
61	PERSON	the fairy	eye;room;sight	much;ashamed	pretend;retire;hurt;see;find;await	5.45916666667	4.01083333333	5.415	When the princess saw it, she pretended that the sight hurt her eyes, and retired to her room, where she found the fairy awaiting her, very much ashamed of herself.
63	PERSON	The princess	ass;s;skin	certain	be;give;marry;have;go;tell	6.2025	4.35916666667	5.37833333333	The princess was not so certain; however, she went to the king, and told him she could never marry him till he had given her the ass"s skin.
63	PERSON	the king	ass;s;skin	certain	be;give;marry;have;go;tell	6.2025	4.35916666667	5.37833333333	The princess was not so certain; however, she went to the king, and told him she could never marry him till he had given her the ass"s skin.
64	PERSON	the princess	ass;foot;skin		be;sacrifice;lay	5.81	4.13571428571	5.39142857143	The ass was sacrificed, and the skin laid at the feet of the princess.
65	PERSON	the fairy	hair;girl;fate;escape	poor	tear;see;weep;dread;stand	4.93272727273	4.48181818182	5.32272727273	The poor girl, seeing no escape from the fate she dreaded, wept afresh, and tore her hair; when, suddenly, the fairy stood before her.
67	PERSON	the princess	ass;anyone;s;skin		be;see;slip;clothe	5.83222222222	4.38222222222	5.07444444444	So the princess clothed herself in the ass"s skin, and slipped from the palace without being seen by anyone.
67	LOCATION	the palace	ass;anyone;s;skin		be;see;slip;clothe	5.83222222222	4.38222222222	5.07444444444	So the princess clothed herself in the ass"s skin, and slipped from the palace without being seen by anyone.
68	PERSON	the king	party;none;road;mantle	invisible	see;approach;throw;send	6.03909090909	4.30363636364	5.68272727273	Then the king sent out parties along all the roads, but the fairy threw her invisible mantle over the girl when they approached, and none of them could see her.
68	PERSON	the fairy	party;none;road;mantle	invisible	see;approach;throw;send	6.03909090909	4.30363636364	5.68272727273	Then the king sent out parties along all the roads, but the fairy threw her invisible mantle over the girl when they approached, and none of them could see her.
68	PERSON	the girl	party;none;road;mantle	invisible	see;approach;throw;send	6.03909090909	4.30363636364	5.68272727273	Then the king sent out parties along all the roads, but the fairy threw her invisible mantle over the girl when they approached, and none of them could see her.
70	PERSON	the farmer	standing;turkey;s;sign;wife		turn;see;come;make	5.59444444444	3.82444444444	5.58666666667	She turned and saw the farmer"s wife standing among her turkeys, and making signs to her to come in.
73	LOCATION	the farm	farm;time;thought;to-morrow;skin;girl;holiday;princess	able;dirty;more	be;force;forget;do;comfort;put;disguise;go;seem	5.72193548387	3.99419354839	5.43516129032	When it was time to go back to the farm, she was forced to put on the skin which disguised her, and now seemed more dirty than ever; but, as she did so, she comforted herself with the thought that to-morrow was a holiday, and that she would be able for a few hours to forget that she was a farm girl, and be a princess once more.
76	LOCATION	the palace	head;keyhole;vision		ride;see;have;fill	5.87333333333	3.85777777778	5.77444444444	So he rode back to the palace, his head filled with the vision he had seen through the keyhole.
77	LOCATION	the country	king;love;wife;father;crown;everything;stead;ambition;daughter;war		desire;be;get;sacrifice;reign;resign;suffer;care	5.89925925926	4.20444444444	5.52777777778	If it was ambition to be king, his father would gladly resign the cares of the crown, and suffer him to reign in his stead; or, if it was love, everything should be sacrificed to get for him the wife he desired, even if she were daughter of a king with whom the country was at war at present!
80	PERSON	the prince	cake;thing;donkey;skin;hand	only	reply;make;cure;tell	5.83333333333	4.02066666667	5.55333333333	"Well, then," replied the prince, "I will tell you the only thing that will cure me----a cake made by the hand of "Donkey Skin.""
81	PERSON	the queen	son	mad	go;be;exclaim;think;have	5.86	4.43428571429	5.52	exclaimed the queen, who thought her son had gone mad; "and who or what is that?"
85	LOCATION	the farm	cake;flour;egg;room;cream	finest;freshest;richest	lock;make;set;take	5.781	3.611	5.635	Then, locking herself into her room, she took the richest cream, the finest flour, and the freshest eggs on the farm, and set about making her cake.
88	PERSON	The queen	presence;horror;son;s;bedside;news		stricken;rush;hasten	5.09583333333	4.68583333333	5.11916666667	The queen, stricken with horror, rushed into the king"s presence with the news, and together they hastened to their son"s bedside.
88	PERSON	the king	presence;horror;son;s;bedside;news		stricken;rush;hasten	5.09583333333	4.68583333333	5.11916666667	The queen, stricken with horror, rushed into the king"s presence with the news, and together they hastened to their son"s bedside.
90	PERSON	The prince	word;tear;water;emerald;ring;pillow	purest	be;draw;move	5.91363636364	4.23545454545	5.68181818182	The prince, moved to tears at these words, drew the ring, which was an emerald of the purest water, from under his pillow.
94	PERSON	the prince	everybody;shepherdess;fat;scullion;finger;sight	satisfied;red	command;call	5.53625	4.1625	5.49125	"Call in the scullions and shepherdesses," commanded the prince; but the sight of their fat, red fingers satisfied everybody.
95	PERSON	the prince	woman;highness;chamberlain		leave;be;say;wave	5.78375	4.40625	5.675	"There is not a woman left, your Highness," said the chamberlain; but the prince waved him aside.
96	LOCATION	the palace	courtier;laugh;creature	dirty	begin;introduce;have;ask;reply;dare	5.73166666667	4.44666666667	5.76083333333	asked he, and the courtiers began to laugh, and replied that they would not have dared to introduce so dirty a creature into the palace.
99	PERSON	the girl	corner;court;eye;room	furthest;inner	be;say;speak;have;turn	5.74533333333	3.93533333333	5.45733333333	"Are you the girl," he said, turning his eyes away as he spoke, "are you the girl who has a room in the furthest corner of the inner court of the farmhouse?"
99	PERSON	the girl	corner;court;eye;room	furthest;inner	be;say;speak;have;turn	5.74533333333	3.93533333333	5.45733333333	"Are you the girl," he said, turning his eyes away as he spoke, "are you the girl who has a room in the furthest corner of the inner court of the farmhouse?"
99	LOCATION	the farmhouse	corner;court;eye;room	furthest;inner	be;say;speak;have;turn	5.74533333333	3.93533333333	5.45733333333	"Are you the girl," he said, turning his eyes away as he spoke, "are you the girl who has a room in the furthest corner of the inner court of the farmhouse?"
101	PERSON	the princess	kind;word;preparation;moment;wedding;history	few;magnificent	be;explain;come;make;lose	6.01875	4.19875	5.740625	In a few words she explained the history of the princess, and how she came to be there, and, without losing a moment, preparations of the most magnificent kind were made for the wedding.
102	LOCATION	the earth	king;country;father;course;time;widow		be;refuse;invite;marry;adopt;s;have;include	5.82235294118	4.20764705882	5.42176470588	The kings of every country in the earth were invited, including, of course, the princess"s adopted father (who by this time had married a widow), and not one refused.
102	PERSON	the princess	king;country;father;course;time;widow		be;refuse;invite;marry;adopt;s;have;include	5.82235294118	4.20764705882	5.42176470588	The kings of every country in the earth were invited, including, of course, the princess"s adopted father (who by this time had married a widow), and not one refused.
107	PERSON	Peggy	sort;harm;don;servant;to-night;disguise;witch;t;child;goblin;fireplace;wind;man	hallow-e;old	blow;be;do;say;shake;stir;wander	5.21565217391	4.22608695652	5.34739130435	"Don"t stir from the fireplace to-night," said old Peggy, "for the wind is blowing so violently that the house shakes; besides, this is Hallow-e"en, when the witches are abroad, and the goblins, who are their servants, are wandering about in all sorts of disguises, doing harm to the children of men."
107	LOCATION	the house	sort;harm;don;servant;to-night;disguise;witch;t;child;goblin;fireplace;wind;man	hallow-e;old	blow;be;do;say;shake;stir;wander	5.21565217391	4.22608695652	5.34739130435	"Don"t stir from the fireplace to-night," said old Peggy, "for the wind is blowing so violently that the house shakes; besides, this is Hallow-e"en, when the witches are abroad, and the goblins, who are their servants, are wandering about in all sorts of disguises, doing harm to the children of men."
110	PERSON	Richard	story;child	youngest;beautiful;little	hesitate;say;tell;stay	5.84416666667	4.23416666667	5.39833333333	Only the youngest child hesitated a minute, when she said to him, "You stay here, my little Richard, and I will tell you beautiful stories."
111	LOCATION	the house	woman;sky;moon;cloud;weather;stalk;talk;storm;wind;finer	clear;old;transparent	be;say;see;get	6.02941176471	3.81	5.38470588235	When they got outside the house they said: "The old woman talks of wind and storm, but never was the weather finer or the sky more clear; see how majestically the moon stalks through the transparent clouds!"
114	LOCATION	the pond	ll;hand;pony;t;creature	little;eldest	run;say;pat;mustn;take	5.97636363636	4.47727272727	5.59818181818	"My pretty little pony," said the eldest, patting the creature with his hand, "you mustn"t run too far; I"ll take you to the pond myself."
115	PERSON	Richard	beast;pony;word;brother;t	small;little;last	be;leave;didn;jump;s;follow	5.64777777778	4.05611111111	5.35166666667	With these words he jumped on the pony"s back and was quickly followed by his second brother, then by the third, and so on, till at last they were all astride the little beast, down to the small Richard, who didn"t like to be left behind.
116	LOCATION	the way	creature;pony;weight;companion	little;several;extra	do;invite;mount;mind;meet;seem;trot	5.888125	3.945	5.7425	On the way to the pond they met several of their companions, and they invited them all to mount the pony, which they did, and the little creature did not seem to mind the extra weight, but trotted merrily along.
116	LOCATION	the pond	creature;pony;weight;companion	little;several;extra	do;invite;mount;mind;meet;seem;trot	5.888125	3.945	5.7425	On the way to the pond they met several of their companions, and they invited them all to mount the pony, which they did, and the little creature did not seem to mind the extra weight, but trotted merrily along.
118	LOCATION	the pond	noise;pony;wave;meantime;wind;sea-shore;howl		do;begin;canter;rise;mind;have;go;seem	5.71571428571	4.16	5.62428571429	In the meantime the wind had risen again, and the waves began to howl; but the pony did not seem to mind the noise, and instead of going to the pond, cantered gaily towards the sea-shore.
119	PERSON	Peggy	s;advice;t	old	be;shouldn;lose;have;listen	5.14555555556	4.09666666667	5.15555555556	If we had only listened to old Peggy"s advice we shouldn"t have been lost."
120	LOCATION	the sea	s;child;pony;head;wave	further;last;higher	advance;drown;rise;cover;be	5.83272727273	4.09	5.47454545455	The further the pony advanced, the higher rose the sea; at last the waves covered the children"s heads and they were all drowned.
121	PERSON	Jacob	neighbour;rope-maker;daughter;anything;child	blue-eyed;eldest	ask;be;see;know;have	6.23555555556	3.76111111111	5.73111111111	She asked all the neighbours if they had seen the children, but no one knew anything about them, except that the eldest had not been with the blue-eyed daughter of Jacob the rope-maker.
123	PERSON	Kletke				5.0	5.0	5.0	[From the French, Kletke.]
128	PERSON	The king	heart;love;country;face;journey;home	vain;several;free	do;explore;turn;set;fall	6.15235294118	4.19882352941	5.75823529412	The king explored several countries, doing all he could to fall in love, but in vain; and at the end of two years" journeys he turned his face towards home, with as free a heart as when he set out.
132	PERSON	the king	heart;notice;speed;moment	full	be;ride;take;pass;go;enchant	6.03933333333	4.46866666667	5.52466666667	She passed close to the king, riding at full speed, without taking any notice of him; but he was at once enchanted by her, and his heart was gone in a moment.
134	PERSON	the princess	rabbit;pursuit;hunting	fond	be;add	6.22125	4.1125	5.89	He added that the princess was very fond of hunting, and that she was now in pursuit of rabbits.
135	PERSON	The king	capital		be;reach;have;ask;hurry;tell	5.48	3.96230769231	5.36461538462	The king then asked the way to the court, and having been told it, hurried off, and reached the capital in a couple of hours.
135	LOCATION	the way	capital		be;reach;have;ask;hurry;tell	5.48	3.96230769231	5.36461538462	The king then asked the way to the court, and having been told it, hurried off, and reached the capital in a couple of hours.
135	LOCATION	the court	capital		be;reach;have;ask;hurry;tell	5.48	3.96230769231	5.36461538462	The king then asked the way to the court, and having been told it, hurried off, and reached the capital in a couple of hours.
136	PERSON	the princess	hunt;word;hearing	successful	answer;be;return;compliment;have	6.10416666667	4.41666666667	5.87166666667	Not long after, the princess returned, and hearing that the hunt had been very successful, the king complimented her on it, but she would not answer a word.
136	PERSON	the king	hunt;word;hearing	successful	answer;be;return;compliment;have	6.10416666667	4.41666666667	5.87166666667	Not long after, the princess returned, and hearing that the hunt had been very successful, the king complimented her on it, but she would not answer a word.
138	PERSON	the princess	anyone	beautiful	be;please	7.14333333333	4.85333333333	5.80333333333	"Surely the princess is beautiful enough to please anyone?"
140	PERSON	the king	nothing;dignity;pride		be;say;become	6.3375	3.945	6.08875	"That is pride and dignity," said the king, "and nothing can be more becoming."
143	PERSON	the princess	word;spite;wife;objection;bride;s;place;wedding;marriage;equerry	utter	agree;be;hear;take;speak	6.19782608696	4.22086956522	5.69652173913	The first was that the wedding should take place the very next day; and the second, that he should not speak to the princess till she was his wife; to all of which the king agreed, in spite of his equerry"s objections, so that the first word he heard his bride utter was the "Yes" she spoke at their marriage.
143	PERSON	the king	word;spite;wife;objection;bride;s;place;wedding;marriage;equerry	utter	agree;be;hear;take;speak	6.19782608696	4.22086956522	5.69652173913	The first was that the wedding should take place the very next day; and the second, that he should not speak to the princess till she was his wife; to all of which the king agreed, in spite of his equerry"s objections, so that the first word he heard his bride utter was the "Yes" she spoke at their marriage.
148	LOCATION	the town	dancing-master;horse;tail;s;ll	best	carry;tie;curtsy;learn	5.68222222222	4.13444444444	5.48555555556	Tie her to my horse"s tail and I"ll just carry her at once to the best dancing-master in the town to learn how to curtsy."
151	PERSON	the fairy	fairy;queen;dragon	other	be;mount;escort;seat	5.90363636364	4.35	5.75818181818	In it was seated the fairy queen, escorted by a dozen other fairies mounted on dragons.
152	PERSON	Placida	horse;queen;adventure;bronze		do;propose;turn;dismount;have;approve;tell	6.14928571429	4.22357142857	5.99428571429	All having dismounted, Placida told her adventures, and the fairy queen approved all she had done, and proposed turning Mutinosa into bronze like her horse.
152	PERSON	the fairy	horse;queen;adventure;bronze		do;propose;turn;dismount;have;approve;tell	6.14928571429	4.22357142857	5.99428571429	All having dismounted, Placida told her adventures, and the fairy queen approved all she had done, and proposed turning Mutinosa into bronze like her horse.
152	PERSON	Mutinosa	horse;queen;adventure;bronze		do;propose;turn;dismount;have;approve;tell	6.14928571429	4.22357142857	5.99428571429	All having dismounted, Placida told her adventures, and the fairy queen approved all she had done, and proposed turning Mutinosa into bronze like her horse.
153	PERSON	Placida	place;life;child;slave;sentence	gentle;kind;last;milder	be;beg;settle;take;have;become	5.676875	4.05	5.524375	Placida, however, who was very kind and gentle, begged for a milder sentence, and at last it was settled that Mutinosa should become her slave for life unless she should have a child to take her place.
153	PERSON	Mutinosa	place;life;child;slave;sentence	gentle;kind;last;milder	be;beg;settle;take;have;become	5.676875	4.05	5.524375	Placida, however, who was very kind and gentle, begged for a milder sentence, and at last it was settled that Mutinosa should become her slave for life unless she should have a child to take her place.
154	PERSON	The king	nothing;course;s;fate;wife	only;open	be;help;tell;submit;do	5.73727272727	4.17090909091	5.57636363636	The king was told of his wife"s fate and submitted to it, which, as he could do nothing to help it, was the only course open to him.
156	PERSON	Mutinosa	nothing;use;bid		feel;be;disobey;say;do	5.435	4.06875	5.59125	Mutinosa felt there was no use in disobeying, so she did as she was bid and said nothing.
157	PERSON	the fairy	life;back;promise;birth;time;lecture;girl;husband	better;little;lovely;good	be;make;behave;send;give	6.29347826087	4.29304347826	5.61608695652	After some time she gave birth to a most lovely little girl, and when she was well again the fairy gave her a good lecture on her past life, made her promise to behave better in future, and sent her back to the king, her husband.
157	PERSON	the king	life;back;promise;birth;time;lecture;girl;husband	better;little;lovely;good	be;make;behave;send;give	6.29347826087	4.29304347826	5.61608695652	After some time she gave birth to a most lovely little girl, and when she was well again the fairy gave her a good lecture on her past life, made her promise to behave better in future, and sent her back to the king, her husband.
161	PERSON	Graziella	fairy;visit;fame;child	much;little;lovely;severe-looking;grave	be;attend;spread;succeed;surprise;grow	6.00217391304	4.33043478261	5.57217391304	She succeeded so well with it, and little Graziella grew so lovely, that when she was still quite a child her fame was spread abroad only too much, and one day Placida was surprised by a visit from the Fairy Queen, who was attended by a very grave and severe-looking fairy.
161	PERSON	Placida	fairy;visit;fame;child	much;little;lovely;severe-looking;grave	be;attend;spread;succeed;surprise;grow	6.00217391304	4.33043478261	5.57217391304	She succeeded so well with it, and little Graziella grew so lovely, that when she was still quite a child her fame was spread abroad only too much, and one day Placida was surprised by a visit from the Fairy Queen, who was attended by a very grave and severe-looking fairy.
161	PERSON	Fairy Queen	fairy;visit;fame;child	much;little;lovely;severe-looking;grave	be;attend;spread;succeed;surprise;grow	6.00217391304	4.33043478261	5.57217391304	She succeeded so well with it, and little Graziella grew so lovely, that when she was still quite a child her fame was spread abroad only too much, and one day Placida was surprised by a visit from the Fairy Queen, who was attended by a very grave and severe-looking fairy.
164	LOCATION	the tower	flower;garden;top;tree;bed;fruit;branch;arbour;bird;shrub	many;loveliest;fine;shady	be;lay;sing	6.371875	3.788125	5.876875	The top of the tower was laid out like a garden, with beds of the loveliest flowers, fine fruit trees, and shady arbours and shrubs, where many birds sang amongst the branches.
165	LOCATION	the tower	distance;shark;guard;wand;soul	fierce;close;little;great	wave;keep;let;enter;summon;order	5.64954545455	4.13272727273	5.60636363636	At a little distance from the tower the queen waved her wand and summoned two thousand great fierce sharks, whom she ordered to keep close guard, and not to let a soul enter the tower.
165	PERSON	the queen	distance;shark;guard;wand;soul	fierce;close;little;great	wave;keep;let;enter;summon;order	5.64954545455	4.13272727273	5.60636363636	At a little distance from the tower the queen waved her wand and summoned two thousand great fierce sharks, whom she ordered to keep close guard, and not to let a soul enter the tower.
165	LOCATION	the tower	distance;shark;guard;wand;soul	fierce;close;little;great	wave;keep;let;enter;summon;order	5.64954545455	4.13272727273	5.60636363636	At a little distance from the tower the queen waved her wand and summoned two thousand great fierce sharks, whom she ordered to keep close guard, and not to let a soul enter the tower.
166	PERSON	Graziella	governess;s;education;pain;girl	such;good;sweet	be;accomplish;take;grow	6.12285714286	4.25428571429	5.59071428571	The good governess took such pains with Graziella"s education that when she was nearly grown up she was not only most accomplished, but a very sweet, good girl.
167	LOCATION	the tower	shark;notice		swim;be;take	5.56666666667	4.265	5.265	He was swimming towards the tower, but the sharks took no notice of him.
168	PERSON	Bonnetta	merman		be;say	5.635	4.24	5.61	"It must be a merman," said Bonnetta.
169	PERSON	Graziella			hurry;cry;let;see	5.038	4.174	5.056	cried Graziella; "let us hurry down to the door and see him nearer."
169	LOCATION	the door			hurry;cry;let;see	5.038	4.174	5.056	cried Graziella; "let us hurry down to the door and see him nearer."
170	PERSON	the princess	basket;shell;osier	little;rare	carry;make;present;fill	6.048	4.074	5.651	He carried a little basket made of osiers and filled with rare shells, which he presented to the princess.
171	LOCATION	the sea	dusk;thanks;merman;sign		be;plunge;retire;take;get	5.806	3.528	5.339	She took it with signs of thanks; but as it was getting dusk she retired, and the merman plunged back into the sea.
174	LOCATION	the window	sort;head;might;plant;water;music;lady;merman	sea-shell;great;strange	blow;be;crown;hear;look	6.20833333333	4.13277777778	5.67611111111	A few days later the two ladies heard a strange sort of music, and looking out of the window, there was the merman, his head crowned with water plants, and blowing a great sea-shell with all his might.
175	LOCATION	the door	sign;spite;balcony	contented	go;bow	5.75	3.81666666667	5.63166666667	She contented herself with bowing to him from the balcony, but she would not go down to the door in spite of all his signs.
176	PERSON	Graziella	beauty;compliment;language	last;own;various	be;pay;try;surprise;find;speak	6.36666666667	4.51166666667	5.8575	They were surprised to find that, after trying various languages, she at last spoke to them in their own, and paid Graziella a very pretty compliment on her beauty.
177	PERSON	the princess	bathroom;swam;governess;brother;position;round		say;run;take;seat	5.69461538462	3.81769230769	5.39923076923	So saying, she and her brother swam in and took up a position in the bathroom, the princess and her governess seating themselves on the steps which ran round the room.
177	LOCATION	the steps	bathroom;swam;governess;brother;position;round		say;run;take;seat	5.69461538462	3.81769230769	5.39923076923	So saying, she and her brother swam in and took up a position in the bathroom, the princess and her governess seating themselves on the steps which ran round the room.
177	LOCATION	the room	bathroom;swam;governess;brother;position;round		say;run;take;seat	5.69461538462	3.81769230769	5.39923076923	So saying, she and her brother swam in and took up a position in the bathroom, the princess and her governess seating themselves on the steps which ran round the room.
178	PERSON	the mermaid	madam;land;love;crowd;city;rival;brother;doubt;lover	many;sure	be;see;give;die;avoid;live;say;have;escape;fear	5.72178571429	4.43964285714	5.375	"No doubt, madam," said the mermaid, "you have given up living on land so as to escape from crowds of lovers; but I fear that even here you cannot avoid them, for my brother is already dying of love for you, and I am sure that once you are seen in our city he will have many rivals."
180	PERSON	Graziella	sigh		ask	5.08	3.79666666667	5.43	asked Graziella, with a sigh.
181	PERSON	the mermaid	earth;fairy		suffer;reply;mistake;have;be	5.458	4.4	5.314	"Yes, we have," replied the mermaid; "but if I am not mistaken you have suffered from the fairies on earth."
182	PERSON	The princess	leave;difficulty;courage;way;history	entire;sorry	feel;beg;find;assure;add;take;lose;tell	5.5795	4.169	5.335	The princess, on this, told her entire history to the mermaid, who assured her how sorry she felt for her, but begged her not to lose courage; adding, as she took her leave: Perhaps, some day, you may find a way out of your difficulties."
182	PERSON	the mermaid	leave;difficulty;courage;way;history	entire;sorry	feel;beg;find;assure;add;take;lose;tell	5.5795	4.169	5.335	The princess, on this, told her entire history to the mermaid, who assured her how sorry she felt for her, but begged her not to lose courage; adding, as she took her leave: Perhaps, some day, you may find a way out of your difficulties."
186	PERSON	the fairy Marina	sister;use	related	be;say	6.10142857143	3.93857142857	5.82714285714	But, perhaps, as his sister says they are related to the fairy Marina, they may be of some use to us."
187	PERSON	The mermaid	longing;time;length;brother;s;something;prison;hope		love;suggest;bring;see;promise;escape;return;talk	6.03631578947	4.32105263158	5.48368421053	The mermaid often returned, and each time she talked of her brother"s love, and each time Graziella talked of her longing to escape from her prison, till at length the mermaid promised to bring the fairy Marina to see her, in hopes she might suggest something.
187	PERSON	Graziella	longing;time;length;brother;s;something;prison;hope		love;suggest;bring;see;promise;escape;return;talk	6.03631578947	4.32105263158	5.48368421053	The mermaid often returned, and each time she talked of her brother"s love, and each time Graziella talked of her longing to escape from her prison, till at length the mermaid promised to bring the fairy Marina to see her, in hopes she might suggest something.
187	PERSON	the mermaid	longing;time;length;brother;s;something;prison;hope		love;suggest;bring;see;promise;escape;return;talk	6.03631578947	4.32105263158	5.48368421053	The mermaid often returned, and each time she talked of her brother"s love, and each time Graziella talked of her longing to escape from her prison, till at length the mermaid promised to bring the fairy Marina to see her, in hopes she might suggest something.
187	PERSON	the fairy Marina	longing;time;length;brother;s;something;prison;hope		love;suggest;bring;see;promise;escape;return;talk	6.03631578947	4.32105263158	5.48368421053	The mermaid often returned, and each time she talked of her brother"s love, and each time Graziella talked of her longing to escape from her prison, till at length the mermaid promised to bring the fairy Marina to see her, in hopes she might suggest something.
188	PERSON	Graziella	forehead;help;inside;crutch;water;time;fairy;top;talk	little;long	be;live;manage;show;provide;move;beg;see;let;wet	5.78875	4.115	5.62125	After a little talk she begged Graziella to show her the inside of the tower and let her see the garden on the top, for with the help of crutches she could manage to move about, and being a fairy could live out of water for a long time, provided she wetted her forehead now and then.
188	LOCATION	the tower	forehead;help;inside;crutch;water;time;fairy;top;talk	little;long	be;live;manage;show;provide;move;beg;see;let;wet	5.78875	4.115	5.62125	After a little talk she begged Graziella to show her the inside of the tower and let her see the garden on the top, for with the help of crutches she could manage to move about, and being a fairy could live out of water for a long time, provided she wetted her forehead now and then.
188	LOCATION	the garden	forehead;help;inside;crutch;water;time;fairy;top;talk	little;long	be;live;manage;show;provide;move;beg;see;let;wet	5.78875	4.115	5.62125	After a little talk she begged Graziella to show her the inside of the tower and let her see the garden on the top, for with the help of crutches she could manage to move about, and being a fairy could live out of water for a long time, provided she wetted her forehead now and then.
189	PERSON	Graziella			consent;stay	6.53666666667	4.2	5.54	Graziella gladly consented, and Bonnetta stayed below with the mermaid.
189	PERSON	Bonnetta			consent;stay	6.53666666667	4.2	5.54	Graziella gladly consented, and Bonnetta stayed below with the mermaid.
189	PERSON	the mermaid			consent;stay	6.53666666667	4.2	5.54	Graziella gladly consented, and Bonnetta stayed below with the mermaid.
190	LOCATION	the sea	cousin;gift;match	many;best;happy	be;bestow	6.2175	3.60583333333	5.92833333333	My cousin is one of the best matches in the sea, and I will bestow so many gifts on him that you will be quite happy."
191	PERSON	The fairy	matter	impressed	be;promise;think;talk	6.62125	4.23375	6.19125	The fairy talked so well and so long that the princess was rather impressed, and promised to think the matter over.
191	PERSON	the princess	matter	impressed	be;promise;think;talk	6.62125	4.23375	6.19125	The fairy talked so well and so long that the princess was rather impressed, and promised to think the matter over.
192	LOCATION	the tower	anything;deck;lady;awning;ship;spy-glass;man	young;splendid	return;move;see;gaze;promise;lay;part	5.917	4.051	5.6515	On the deck lay a young man under a splendid awning, gazing at the tower through a spy-glass; but before they could see anything clearly the ship moved away, and the two ladies parted, the fairy promising to return shortly.
