PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
123	PERSON	the king	talk;silence	pleasant;impossible	kill;beguile;hear;be	5.41555555556	4.19444444444	5.40444444444	The prince heard this in silence, and presently so beguiled the king with pleasant talk that to kill him was impossible.
125	PERSON	the prince	foot;compact		say;set;agree	5.48285714286	3.97428571429	5.71285714286	To this the prince agreed, and said: "I set my foot firmly on this compact."
129	LOCATION	the well	anger;king;peri		blind;be;say;have;leave	4.84888888889	4.16555555556	5.27777777778	They said they were peris, and that their king had blinded them in his anger and had left them in the well alone.
134	LOCATION	the fire	oil;burning;trace;peri-king;favour;anointer	such	put;be;remain;manage;allow	5.40222222222	3.79444444444	5.70444444444	If the peri-king allows this favour, we two will manage to be your anointers, and we will put an oil on you such that if you were a thousand years in the fire not a trace of burning would remain."
139	PERSON	King	none;qaf;waq	better	be;find	5.9875	3.575	5.97	He is King of Waq of Qaf, and you will find none better."
141	PERSON	the prince	pass		bring;say;remember;tell	5.79	4.512	5.571	"I remember," said the prince; "but tell me what brought Queen Gul to her present pass?"
141	PERSON	Queen Gul	pass		bring;say;remember;tell	5.79	4.512	5.571	"I remember," said the prince; "but tell me what brought Queen Gul to her present pass?"
144	PERSON	the prince	water;word;ablution	little;last	make;be;say;take;keep	5.6175	4.0525	5.679375	"I shall keep my word," said the prince; "but may a little water be taken to the roof so that I may make my last ablution?"
144	LOCATION	the roof	water;word;ablution	little;last	make;be;say;take;keep	5.6175	4.0525	5.679375	"I shall keep my word," said the prince; "but may a little water be taken to the roof so that I may make my last ablution?"
145	PERSON	the prince	back;zenith		take;soar	5.364	4.222	5.182	It took the prince on its back and soared away to the zenith.
146	PERSON	the king	heaven;blood;hand;escape	clean	be;hear;thank	6.23333333333	4.10222222222	5.69111111111	When the king heard of his escape he thanked heaven that his hands were clean of this blood.
147	PERSON	Jamila	good-bye;king-lion;dawn;s;country		say;set;halt	5.64	4.06	5.45125	Here they halted for a night, and at dawn said good-bye to the king-lion and set out for Jamila"s country.
148	LOCATION	the city	goods;slave;servant;ease;treasure;quimus	ready	be;set;journey	5.668	4.19	5.449	When all was ready they set out with all her servants and slaves, all her treasure and goods, and journeyed at ease to the city of King Quimus.
148	PERSON	King	goods;slave;servant;ease;treasure;quimus	ready	be;set;journey	5.668	4.19	5.449	When all was ready they set out with all her servants and slaves, all her treasure and goods, and journeyed at ease to the city of King Quimus.
149	LOCATION	the city	drum;presence		beat;be;conduct;enter	5.68285714286	4.32	5.75428571429	Later on he entered the city, beat boldly on the drums, and was conducted to the presence.
150	PERSON	the prince			answer;reply;withdraw;be	5.49777777778	4.03333333333	5.49	replied the prince, "it is to answer it that I am here; I will not withdraw."
151	PERSON	the king	queen		assemble;be	6.07166666667	4.47166666667	5.50166666667	All assembled, and the king and his queen Gul-rakh, and the girl and the prince were there.
151	PERSON	the girl	queen		assemble;be	6.07166666667	4.47166666667	5.50166666667	All assembled, and the king and his queen Gul-rakh, and the girl and the prince were there.
151	PERSON	the prince	queen		assemble;be	6.07166666667	4.47166666667	5.50166666667	All assembled, and the king and his queen Gul-rakh, and the girl and the prince were there.
152	PERSON	The prince	mihr-afruz;question		ask;be;address	6.008	3.756	5.39	The prince addressed Mihr-afruz: "What is the question you ask?"
154	PERSON	The prince	assembly		smile;address;turn	6.072	4.05	5.54	The prince smiled, and turned and addressed the assembly.
162	PERSON	the prince	throne;negro		be;see;order;bring;say;find	5.80692307692	4.08076923077	5.86846153846	"That," said the prince, "you will see if you order to be brought here the negro who will be found beneath the throne of the princess."
162	PERSON	the princess	throne;negro		be;see;order;bring;say;find	5.80692307692	4.08076923077	5.86846153846	"That," said the prince, "you will see if you order to be brought here the negro who will be found beneath the throne of the princess."
167	PERSON	the king	horse;slave;gold;camel;servant;mihr-afruz;household;treasure;everything;stuff;plenishing;silver;carpet	costly	receive;belong	5.78071428571	4.15642857143	5.46428571429	He received from the king everything that belonged to Mihr-afruz; her treasure of gold and silver; her costly stuffs and carpets; her household plenishing; her horses and camels; her servants and slaves.
168	PERSON	Prince Almas	horse;daughter;camel;number;cart;belongings;home	ready;wicked	be;set;take;pack	5.62333333333	4.00866666667	5.51866666667	When all was ready, Prince Almas set out for home, taking with him Jamila, and Dil-aram and Gul, daughter of Taram-taq, and the wicked Mihr-afruz, and all the belongings of the four, packed on horses and camels, and in carts without number.
168	PERSON	Jamila	horse;daughter;camel;number;cart;belongings;home	ready;wicked	be;set;take;pack	5.62333333333	4.00866666667	5.51866666667	When all was ready, Prince Almas set out for home, taking with him Jamila, and Dil-aram and Gul, daughter of Taram-taq, and the wicked Mihr-afruz, and all the belongings of the four, packed on horses and camels, and in carts without number.
168	PERSON	Dil-aram	horse;daughter;camel;number;cart;belongings;home	ready;wicked	be;set;take;pack	5.62333333333	4.00866666667	5.51866666667	When all was ready, Prince Almas set out for home, taking with him Jamila, and Dil-aram and Gul, daughter of Taram-taq, and the wicked Mihr-afruz, and all the belongings of the four, packed on horses and camels, and in carts without number.
168	PERSON	Gul	horse;daughter;camel;number;cart;belongings;home	ready;wicked	be;set;take;pack	5.62333333333	4.00866666667	5.51866666667	When all was ready, Prince Almas set out for home, taking with him Jamila, and Dil-aram and Gul, daughter of Taram-taq, and the wicked Mihr-afruz, and all the belongings of the four, packed on horses and camels, and in carts without number.
169	PERSON	the king	light;son		see;come	5.852	4.03	5.406	Light came, and the king saw his son.
170	PERSON	The king	s;beauty		do;humble;fancy;have;reply;care	6.29166666667	4.12666666667	5.9375	The king fancied that the prince might care for the girl"s beauty, and replied: "You have humbled her; do with her as you will."
170	PERSON	the prince	s;beauty		do;humble;fancy;have;reply;care	6.29166666667	4.12666666667	5.9375	The king fancied that the prince might care for the girl"s beauty, and replied: "You have humbled her; do with her as you will."
170	PERSON	the girl	s;beauty		do;humble;fancy;have;reply;care	6.29166666667	4.12666666667	5.9375	The king fancied that the prince might care for the girl"s beauty, and replied: "You have humbled her; do with her as you will."
171	PERSON	the prince	muslin;horse;piece;swift;negro	strong	be;tear;bind;drive;send;have	5.60277777778	4.08111111111	5.58	Upon this the prince sent for four swift and strong horses, and had the negro bound to each one of them; then each was driven to one of the four quarters, and he tore in pieces like muslin.
173	PERSON	Jamila	house;life;happiness;rest;entertainment	perfect;pleasant;sociable	set;pass	6.58076923077	4.29538461538	5.92384615385	She and Jamila, set up house together, and Dil-aram and Gul set up theirs; and the prince passed the rest of his life with the four in perfect happiness, and in pleasant and sociable entertainment.
173	PERSON	Gul	house;life;happiness;rest;entertainment	perfect;pleasant;sociable	set;pass	6.58076923077	4.29538461538	5.92384615385	She and Jamila, set up house together, and Dil-aram and Gul set up theirs; and the prince passed the rest of his life with the four in perfect happiness, and in pleasant and sociable entertainment.
173	PERSON	the prince	house;life;happiness;rest;entertainment	perfect;pleasant;sociable	set;pass	6.58076923077	4.29538461538	5.92384615385	She and Jamila, set up house together, and Dil-aram and Gul set up theirs; and the prince passed the rest of his life with the four in perfect happiness, and in pleasant and sociable entertainment.
178	PERSON	Annette S. Beveridge	possession;reservation		adapt	5.438	3.794	5.356	in the possession of the British Museum and the India Office, and adapted, with some reservations, by Annette S. Beveridge.]
185	PERSON	Elias	footnote			5.0	5.0	5.0	[Footnote 8: Elias.]
192	LOCATION	the door	distance;ball;means;witch;child;river;side	great;short;magic;other;more	be;play;forbid;use;know;have;dwell;steal	5.50076923077	4.12653846154	5.42423076923	Now the children were forbidden to play more than a short distance from the door, as it was known that, away on the other side of the wood near the great river, there dwelt a witch who had a magic ball that she used as a means of stealing children.
192	LOCATION	the wood	distance;ball;means;witch;child;river;side	great;short;magic;other;more	be;play;forbid;use;know;have;dwell;steal	5.50076923077	4.12653846154	5.42423076923	Now the children were forbidden to play more than a short distance from the door, as it was known that, away on the other side of the wood near the great river, there dwelt a witch who had a magic ball that she used as a means of stealing children.
195	PERSON	the witch	house;s		spring;find;trip;fall	5.75857142857	4.69142857143	5.46857142857	He sprang forward, tripped and fell, and found himself in the witch"s house!
196	PERSON	the witch	bit		ask;fast;eat;have	5.49333333333	4.01	5.885	When he had eaten up every bit, the witch asked him if he had ever fasted.
197	PERSON	the boy	food	least	oblige;reply;have;be	5.996	3.831	5.642	"No," replied the boy, "at least I have been obliged to sometimes, but never if there was any food to be had."
199	PERSON	the boy			do;say	5.81666666667	4.29666666667	6.07666666667	"Very well," said the boy, "what do I do first?"
200	LOCATION	the door	lie;bird;squirrel;bear;skin	little;buffalo	answer;come;lay;talk	5.6	3.84076923077	5.53384615385	"Lie down on those buffalo skins by the door of the hut," answered she; and the boy lay down, and the squirrels and little bears and the birds came and talked to him.
200	LOCATION	the hut	lie;bird;squirrel;bear;skin	little;buffalo	answer;come;lay;talk	5.6	3.84076923077	5.53384615385	"Lie down on those buffalo skins by the door of the hut," answered she; and the boy lay down, and the squirrels and little bears and the birds came and talked to him.
200	PERSON	the boy	lie;bird;squirrel;bear;skin	little;buffalo	answer;come;lay;talk	5.6	3.84076923077	5.53384615385	"Lie down on those buffalo skins by the door of the hut," answered she; and the boy lay down, and the squirrels and little bears and the birds came and talked to him.
203	PERSON	the boy	portion	many	answer;stay;come;have;give	5.76583333333	4.07166666667	5.5025	"Some of them have come, and have given me a portion of both," answered the boy, "but many have stayed away from me."
205	PERSON	the witch	length		say;call	5.11	4.1075	5.7375	At length the witch called to him, and said:
211	PERSON	the boy	grandmother;gift		answer;come;have;give	6.32444444444	4.07555555556	5.79888888889	"Yes, grandmother," answered the boy, "they have all come, and have given me their gifts."
214	LOCATION	the forest	anyone;bear;squirrel;friend;bird	careful	be;stop;walk;see;let;know;go;speak	6.191875	3.828125	5.5925	He walked through the forest for several days without seeing anyone but his friends the squirrels and the bears and the birds, but though he stopped and spoke to them all, he was careful not to let them know where he was going.
216	PERSON	the boy	plan;gold	plain;able	be;steal;invent;get	5.6425	4.011875	5.349375	It was plain to the boy that he must invent some plan of getting the Bad One out of the way, or else he would never be able to steal the gold or the bridge.
216	LOCATION	the way	plan;gold	plain;able	be;steal;invent;get	5.6425	4.011875	5.349375	It was plain to the boy that he must invent some plan of getting the Bad One out of the way, or else he would never be able to steal the gold or the bridge.
216	LOCATION	the bridge	plan;gold	plain;able	be;steal;invent;get	5.6425	4.011875	5.349375	It was plain to the boy that he must invent some plan of getting the Bad One out of the way, or else he would never be able to steal the gold or the bridge.
217	PERSON	the woman	larder;chair;hunger;time		go;stagger;get;roll;give	5.723	3.977	5.06	Then, without giving the woman time to go to the larder, he got up from his chair, and rolled, staggering from hunger, towards the kitchen.
217	LOCATION	the kitchen	larder;chair;hunger;time		go;stagger;get;roll;give	5.723	3.977	5.06	Then, without giving the woman time to go to the larder, he got up from his chair, and rolled, staggering from hunger, towards the kitchen.
219	LOCATION	the house	carrier;footstep;ball;furniture		be;begin;return;lead;move;see;discover;say	5.93941176471	3.84764705882	5.54	In a few minutes she returned, saying that he must be in the house, as she could not see any footsteps leading to the river, and began to move all the furniture in the room, without discovering Ball Carrier.
219	LOCATION	the river	carrier;footstep;ball;furniture		be;begin;return;lead;move;see;discover;say	5.93941176471	3.84764705882	5.54	In a few minutes she returned, saying that he must be in the house, as she could not see any footsteps leading to the river, and began to move all the furniture in the room, without discovering Ball Carrier.
219	LOCATION	the room	carrier;footstep;ball;furniture		be;begin;return;lead;move;see;discover;say	5.93941176471	3.84764705882	5.54	In a few minutes she returned, saying that he must be in the house, as she could not see any footsteps leading to the river, and began to move all the furniture in the room, without discovering Ball Carrier.
226	PERSON	The woman	finger;thumb		go;be;speak;carry;seize	5.839	3.943	5.527	The woman seized Ball-Carrier between her finger and thumb, and was going to carry him to the kitchen, when the boy spoke:
226	LOCATION	the kitchen	finger;thumb		go;be;speak;carry;seize	5.839	3.943	5.527	The woman seized Ball-Carrier between her finger and thumb, and was going to carry him to the kitchen, when the boy spoke:
226	PERSON	the boy	finger;thumb		go;be;speak;carry;seize	5.839	3.943	5.527	The woman seized Ball-Carrier between her finger and thumb, and was going to carry him to the kitchen, when the boy spoke:
230	LOCATION	the fire	account;kettle;broth	sure	put;be;taste	5.68375	3.81375	5.89125	Put the kettle on the fire, but be sure on no account to taste the broth."
232	PERSON	The servant	kind;head;ladle;kettle;idea;thing;master;smell	long;delicious	do;plunge;be;forbid;unhook;know;have;put;find	5.63818181818	3.86272727273	5.47590909091	The servant knew quite well that her master had forbidden her to do any thing of the kind, but when once the idea was put into her head, she found the smell from the kettle so delicious that she unhooked a long ladle from the wall and plunged it into the kettle.
232	LOCATION	the wall	kind;head;ladle;kettle;idea;thing;master;smell	long;delicious	do;plunge;be;forbid;unhook;know;have;put;find	5.63818181818	3.86272727273	5.47590909091	The servant knew quite well that her master had forbidden her to do any thing of the kind, but when once the idea was put into her head, she found the smell from the kettle so delicious that she unhooked a long ladle from the wall and plunged it into the kettle.
233	LOCATION	the bridge	body;strength;help;gold;club;kettle;s;bow;water;fire;bad;arrow;spirit;kick;size	scalding;hot;more;boiling;usual	hut;do;set;run;give;make;cry;upset;back;cross;jump;seize;pick	5.58842105263	4.20868421053	5.38394736842	And as she did so he cried to the spirits to give him back his usual size and strength and to make the water scalding hot Then he gave the kettle a kick, which upset all the boiling water upon her, and jumping over her body he seized once more the gold and the bridge, picked up his club and bow and arrows, and after setting fire to the Bad One"s hut, ran down to the river, which he crossed safely by the help of the bridge.
233	LOCATION	the river	body;strength;help;gold;club;kettle;s;bow;water;fire;bad;arrow;spirit;kick;size	scalding;hot;more;boiling;usual	hut;do;set;run;give;make;cry;upset;back;cross;jump;seize;pick	5.58842105263	4.20868421053	5.38394736842	And as she did so he cried to the spirits to give him back his usual size and strength and to make the water scalding hot Then he gave the kettle a kick, which upset all the boiling water upon her, and jumping over her body he seized once more the gold and the bridge, picked up his club and bow and arrows, and after setting fire to the Bad One"s hut, ran down to the river, which he crossed safely by the help of the bridge.
233	LOCATION	the bridge	body;strength;help;gold;club;kettle;s;bow;water;fire;bad;arrow;spirit;kick;size	scalding;hot;more;boiling;usual	hut;do;set;run;give;make;cry;upset;back;cross;jump;seize;pick	5.58842105263	4.20868421053	5.38394736842	And as she did so he cried to the spirits to give him back his usual size and strength and to make the water scalding hot Then he gave the kettle a kick, which upset all the boiling water upon her, and jumping over her body he seized once more the gold and the bridge, picked up his club and bow and arrows, and after setting fire to the Bad One"s hut, ran down to the river, which he crossed safely by the help of the bridge.
236	LOCATION	the stream	water;world;midst	small;rid	be;fall;become;drown;wish	5.43111111111	3.82777777778	5.02222222222	But when the Bad One was in the midst of the stream, the boy wished it to become small; and the Bad One fell into the water and was drowned, and the world was rid of him.
236	PERSON	the boy	water;world;midst	small;rid	be;fall;become;drown;wish	5.43111111111	3.82777777778	5.02222222222	But when the Bad One was in the midst of the stream, the boy wished it to become small; and the Bad One fell into the water and was drowned, and the world was rid of him.
248	PERSON	the witch	form;shape;bound;moment;prairie;hawk		put;turn;reach	5.22272727273	4.11636363636	5.57909090909	Next he put on the shape of a hawk, and in this form he reached the bounds of the prairie, he and the witch turning homewards at the moment.
249	PERSON	The witch	ball-carrier;shape;race;head;time	furious;certain;own	pant;feel;win;kill;have;lose;strike;come;change	4.85055555556	4.40555555556	5.15833333333	The witch came panting up, furious at having lost the race which she felt certain of winning; and Ball-Carrier, who had by this time changed back into his own shape, struck her on the head and killed her.
250	LOCATION	the forest	berry	poisonous;ill	be;feel;die;find;eat;have;go;happen;grow	5.63692307692	4.08384615385	5.44	But one day he happened to eat some poisonous berries that he had found in the forest, and grew so ill that he felt he was going to die.
251	LOCATION	the river	ball-carrier;club;bow;tale;arrow;son;war	quick;content	be;help;spring;stop;cross;have;put;tell	5.86523809524	3.93571428571	5.4519047619	One of the sons sprang forward to stop it, for Ball-Carrier had often told them the tale of how it had helped him to cross the river, but it was too quick for him, and they had to content themselves with the war club and bow and arrows, which were put carefully away.
252	PERSON	the man	time;daughter;friend;mother	little;willing;young	be;see;say;settle;have;go;come;think	6.04583333333	4.005	5.59125	The mother said she must have a little time to think over it, as her daughter was still very young; so it was settled that the man should go away for a month with his friends, and then come back to see if the girl was willing.
