PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
145	PERSON	King Arthur	waggoner;head;brother;purpose		s;cut;hire;send	5.67916666667	4.76083333333	5.67666666667	Jack cut off the giant"s head, and sent it, with  his brother"s head also, to King Arthur, by a waggoner he  hired for that purpose.
147	PERSON	Jack	captive;horse;way;home		be;see;mount	6.02777777778	3.93777777778	5.47555555556	It was about sunrise the next day when Jack, after seeing  the captives on their way to their homes, mounted his horse
150	PERSON	the giant	knight;ring;lady;motto;picture	beautiful;distressed;pleased;worthy	be;drag;engrave	6.02333333333	4.54866666667	5.85266666667	The worthy knight was likewise pleased to present him  with a beautiful ring, on which was engraved a picture of  the giant dragging the distressed knight and his lady, with  this motto
152	PERSON	Jack	s;hand	victorious;valiant		6.0	5.01	6.065	By valiant Jack"s victorious hand."
153	LOCATION	the garden	death;thunderdell;tool;gentleman;walk;s;tooth;lady;witness;destruction	giant	have;pick	5.410625	4.276875	5.399375	I have a tool to pick his teeth ; and  you, ladies and gentlemen, walk but forth into the garden,  and you shall witness this giant Thunderdell"s death and  destruction."
154	PERSON	the giant	word;approach		see;cry;smell	5.41833333333	4.695	5.48833333333	Although the giant could not see Jack he  smelt his approach, and cried out in these words
154	PERSON	Jack	word;approach		see;cry;smell	5.41833333333	4.695	5.48833333333	Although the giant could not see Jack he  smelt his approach, and cried out in these words
156	PERSON	JACK	giant-killer			5.0	5.0	5.0	JACK THE GIANT-KILLER 21
160	PERSON	Jack	horse;sharpness;cart-rope;head;length;sword;team		cast;draw;cut;send;get	5.5925	4.25	5.615625	Jack at length got a cart-rope  and cast it over the two heads of the giant, and drew him  ashore by a team of horses, and then cut off both his heads  with his sword of sharpness, and sent them to King  Arthur.
160	PERSON	the giant	horse;sharpness;cart-rope;head;length;sword;team		cast;draw;cut;send;get	5.5925	4.25	5.615625	Jack at length got a cart-rope  and cast it over the two heads of the giant, and drew him  ashore by a team of horses, and then cut off both his heads  with his sword of sharpness, and sent them to King  Arthur.
160	PERSON	King Arthur	horse;sharpness;cart-rope;head;length;sword;team		cast;draw;cut;send;get	5.5925	4.25	5.615625	Jack at length got a cart-rope  and cast it over the two heads of the giant, and drew him  ashore by a team of horses, and then cut off both his heads  with his sword of sharpness, and sent them to King  Arthur.
164	PERSON	Jack	life;hand		promise;free;venture;give	6.64	4.53111111111	6.07777777778	Jack gave him his  hand, and promised that in the morning he would venture  his life to free the lady.
164	PERSON	the lady	life;hand		promise;free;venture;give	6.64	4.53111111111	6.07777777778	Jack gave him his  hand, and promised that in the morning he would venture  his life to free the lady.
165	LOCATION	the mountain	coat;top;griffin;fear	invisible;fiery	see;reach;have;pass	5.46076923077	4.14923076923	5.31	When he had reached the top of the mountain, he soon  saw the two fiery griffins, but passed them without fear,  because of his invisible coat, and having passed beyond
167	PERSON	JACK	giant-killer			5.0	5.0	5.0	JACK THE GIANT-KILLER 23
168	LOCATION	the castle	gate;line;trumpet;silver;chain	golden	write;be;hang;find	5.75615384615	4.19615384615	5.52	them, he found upon the gates of the castle a golden  trumpet hung by a silver chain, under which these lines  were written
170	PERSON	the king	land;dwelling;joy;rest;ing;lady;happiness	beautiful;noble;great	bestow;belong;live	6.924	4.232	6.088	Furthermore, the king bestowed on Jack a  noble dwelling, with very beautiful lands thereto belong-  ing, where he and his lady lived in great joy and happiness  all the rest of their days.
170	PERSON	Jack	land;dwelling;joy;rest;ing;lady;happiness	beautiful;noble;great	bestow;belong;live	6.924	4.232	6.088	Furthermore, the king bestowed on Jack a  noble dwelling, with very beautiful lands thereto belong-  ing, where he and his lady lived in great joy and happiness  all the rest of their days.
172	PERSON	Prince Arthur	king;magician;time;world;enchanter	famed;great;skilful	be;say;call;live;learn	6.148125	4.148125	5.525625	It is said that in the days of the famed Prince Arthur, who  was king of Britain, in the year 516 there lived a great  magician, called Merlin, the most learned and skilful  enchanter in the world at that time.
172	LOCATION	Britain	king;magician;time;world;enchanter	famed;great;skilful	be;say;call;live;learn	6.148125	4.148125	5.525625	It is said that in the days of the famed Prince Arthur, who  was king of Britain, in the year 516 there lived a great  magician, called Merlin, the most learned and skilful  enchanter in the world at that time.
172	PERSON	Merlin	king;magician;time;world;enchanter	famed;great;skilful	be;say;call;live;learn	6.148125	4.148125	5.525625	It is said that in the days of the famed Prince Arthur, who  was king of Britain, in the year 516 there lived a great  magician, called Merlin, the most learned and skilful  enchanter in the world at that time.
173	LOCATION	the cottage	refreshment;ploughman;magician;beggar;form	poor;great;honest	be;assume;stop;travel;please;rest;disguise;fatigue;ask	5.787	4.088	5.6	This great magician, who could assume any form he  pleased, was travelling in the disguise of a poor beggar,  and being very much fatigued, he stopped at the cottage of  an honest ploughman to rest himself, and asked for some  refreshment.
182	PERSON	The queen	fairy;name;child	favourite;little	bid;dress;send;kiss;give	6.44090909091	4.48	5.83818181818	The queen  kissed the child, and giving it the name of Tom Thumb,  sent for some of the fairies, who dressed her little favourite  as she bade them.
182	PERSON	Tom Thumb	fairy;name;child	favourite;little	bid;dress;send;kiss;give	6.44090909091	4.48	5.83818181818	The queen  kissed the child, and giving it the name of Tom Thumb,  sent for some of the fairies, who dressed her little favourite  as she bade them.
186	PERSON	Tann	eye;d;eyelash;apple-rind;skin;hair;s;shoe;mother;mouse;stocking	downy	tie;make;be	5.75866666667	3.888	5.43133333333	His stockings, of apple-rind, they tie  With eyelash from his mother"s eye :  His shoes were made of mouse"s skin,  Tann"d with the downy hair within/"
189	PERSON	Tom	head;pot;time;bowl;edge;pudding;mother;foot;batter;ear;pudding-bag	anxious;short;unseen	be;make;see;slip;put;climb;stir;boil;plump	5.54586206897	4.03482758621	5.48551724138	A short time afterwards his mother was making a batter-  pudding, and Tom, being very anxious to see how it was  made, climbed up to the edge of the bowl ; but unfor-  tunately his foot slipped and he plumped over head and  ears into the batter, unseen by his mother, who stirred him  into the pudding-bag, and put him in the pot to boil.
190	PERSON	Tom	water;mouth;s;batter	hot	prevent;feehng;cry;have;kick;fill	5.317	4.306	5.449	The batter had filled Tom"s mouth, and prevented him  from crying ; but, on feehng the hot water, he kicked and
194	PERSON	Tom	mother;piece;thistle;cow;tooth	great;afraid;loud	crush;be;roar;threaten;chew	5.43142857143	4.38571428571	5.13714285714	While the cow was chewing the thistle  Tom was afraid of her great teeth, which threatened to  crush him in pieces, and he roared out as loud as he could :  "* Mother, mother ! "
195	PERSON	Tommy	mother;^		say	6.72	4.58	6.495	Tommy, my dear Tommy ^ " said his  mother.
195	PERSON	Tommy	mother;^		say	6.72	4.58	6.495	Tommy, my dear Tommy ^ " said his  mother.
197	PERSON	Tom	home;bosom		put;run	6.355	4.395	5.7875	She then put Tom  in her bosom and ran home with him.
200	PERSON	Tom	straw;top;father;field;s;barley;cattle;foot;castle;raven;whip;furrow	giant;sea-side	fly;be;have;make;drive;leave;slip;pick;go;roll	5.5446875	4.1678125	5.39	Tom"s father made him a whip of a barley straw to drive  the cattle with, and having one day gone into the fields, he  slipped a foot and rolled into the furrow, A raven, which  was flying over, picked him up, and flew with him to the  top of a giant"s castle that was near the sea-side, and there  left him.
201	PERSON	Tom	state;pill	dreadful;old	be;do;frighten;walk;see;know;swallow;come;take	5.269	4.054	5.34	Tom was in a dreadful state, and did not know what to  do ; but he was soon more dreadfully frightened ; for  old Grumbo the giant came up to walk on the terrace, and  seeing Tom, he took him up and swallowed him like a pilL
201	LOCATION	Grumbo	state;pill	dreadful;old	be;do;frighten;walk;see;know;swallow;come;take	5.269	4.054	5.34	Tom was in a dreadful state, and did not know what to  do ; but he was soon more dreadfully frightened ; for  old Grumbo the giant came up to walk on the terrace, and  seeing Tom, he took him up and swallowed him like a pilL
201	PERSON	the giant	state;pill	dreadful;old	be;do;frighten;walk;see;know;swallow;come;take	5.269	4.054	5.34	Tom was in a dreadful state, and did not know what to  do ; but he was soon more dreadfully frightened ; for  old Grumbo the giant came up to walk on the terrace, and  seeing Tom, he took him up and swallowed him like a pilL
201	LOCATION	the terrace	state;pill	dreadful;old	be;do;frighten;walk;see;know;swallow;come;take	5.269	4.054	5.34	Tom was in a dreadful state, and did not know what to  do ; but he was soon more dreadfully frightened ; for  old Grumbo the giant came up to walk on the terrace, and  seeing Tom, he took him up and swallowed him like a pilL
201	PERSON	Tom	state;pill	dreadful;old	be;do;frighten;walk;see;know;swallow;come;take	5.269	4.054	5.34	Tom was in a dreadful state, and did not know what to  do ; but he was soon more dreadfully frightened ; for  old Grumbo the giant came up to walk on the terrace, and  seeing Tom, he took him up and swallowed him like a pilL
202	PERSON	the king	court;dwarf;knight;queen;trick;table;round;gambol	favourite;great	carry;amuse;make;grow	5.75785714286	4.00214285714	5.21142857143	They carried  him to the king, who made Tom his dwarf, and he soon  grew a great favourite at Court ; for by his tricks and  gambols he not only amused the king and queen, but also all  the knights of the Round Table.
202	PERSON	Tom	court;dwarf;knight;queen;trick;table;round;gambol	favourite;great	carry;amuse;make;grow	5.75785714286	4.00214285714	5.21142857143	They carried  him to the king, who made Tom his dwarf, and he soon  grew a great favourite at Court ; for by his tricks and  gambols he not only amused the king and queen, but also all  the knights of the Round Table.
202	PERSON	the king	court;dwarf;knight;queen;trick;table;round;gambol	favourite;great	carry;amuse;make;grow	5.75785714286	4.00214285714	5.21142857143	They carried  him to the king, who made Tom his dwarf, and he soon  grew a great favourite at Court ; for by his tricks and  gambols he not only amused the king and queen, but also all  the knights of the Round Table.
203	PERSON	the king	pocket;waistcoat;rain;horseback;shower;s	majesty	be;use;ride;say;sleep;take;come;creep	5.79411764706	4.31411764706	5.63764705882	It is said that when the king rode out on horseback, he  often took Tom along with him, and if a shower came on,  he used to creep into his majesty"s waistcoat pocket, where  he slept till the rain was over.
203	PERSON	Tom	pocket;waistcoat;rain;horseback;shower;s	majesty	be;use;ride;say;sleep;take;come;creep	5.79411764706	4.31411764706	5.63764705882	It is said that when the king rode out on horseback, he  often took Tom along with him, and if a shower came on,  he used to creep into his majesty"s waistcoat pocket, where  he slept till the rain was over.
204	PERSON	the king			carry;hear	6.11666666667	3.84666666667	5.72666666667	On hearing this, the king carried Tom
204	PERSON	Tom			carry;hear	6.11666666667	3.84666666667	5.72666666667	On hearing this, the king carried Tom
207	PERSON	Tom	caper;parent;money;purse;threepenny-piece;place;treasury;home;joy;silver	poor;little;much;water-bubble;fellow	be;return;get;make;put;keep;go;take;fetch;carry;tell	5.9475862069	4.24482758621	5.67931034483	to his treasury, the place where he kept all his money, and  told him to take as much money as he could carry home to  his parents, which made the poor little fellow caper with  joy, Tom went immediately to fetch a purse, which was  made of a water-bubble, and then returned to the treasury,  where he got a silver threepenny-piece to put into it.
208	LOCATION	the way	accident;house;father;s;safety;time;meeting	more	reach;rest	5.994375	3.709375	5.348125	How-  ever, without meeting with any accident and after resting  himself more than a hundred times by the way, in two days  and two nights he reached his father"s house in safety.
209	PERSON	Tom	mother;death;piece;silver;back	huge;tired	be;run;travel;have;carry;meet	5.765	4.09875	5.551875	Tom had travelled forty-eight hours with a huge silver-  piece on his back, and was almost tired to death, when his  mother ran out to meet him, and carried him into the house.
209	LOCATION	the house	mother;death;piece;silver;back	huge;tired	be;run;travel;have;carry;meet	5.765	4.09875	5.551875	Tom had travelled forty-eight hours with a huge silver-  piece on his back, and was almost tired to death, when his  mother ran out to meet him, and carried him into the house.
211	PERSON	Tom	direction;court;palace;rain;air;s;paper;mouth;mother;puff;parasol;wind;ground	little;cambric;wet	blow;be;give;travel;have;carry;tie;make	5.77527777778	3.96222222222	5.36111111111	Tom was soon well again ; but as there had been a fall  of rain, and the ground was very wet, he could not travel  back to King Arthur"s Court ; therefore his mother, one  day when the wind was blowing in that direction, made a  little parasol of cambric paper, and tying Tom to it, she  gave him a puff into the air with her mouth, which soon  carried him to the king"s palace.
211	PERSON	King Arthur	direction;court;palace;rain;air;s;paper;mouth;mother;puff;parasol;wind;ground	little;cambric;wet	blow;be;give;travel;have;carry;tie;make	5.77527777778	3.96222222222	5.36111111111	Tom was soon well again ; but as there had been a fall  of rain, and the ground was very wet, he could not travel  back to King Arthur"s Court ; therefore his mother, one  day when the wind was blowing in that direction, made a  little parasol of cambric paper, and tying Tom to it, she  gave him a puff into the air with her mouth, which soon  carried him to the king"s palace.
211	PERSON	Tom	direction;court;palace;rain;air;s;paper;mouth;mother;puff;parasol;wind;ground	little;cambric;wet	blow;be;give;travel;have;carry;tie;make	5.77527777778	3.96222222222	5.36111111111	Tom was soon well again ; but as there had been a fall  of rain, and the ground was very wet, he could not travel  back to King Arthur"s Court ; therefore his mother, one  day when the wind was blowing in that direction, made a  little parasol of cambric paper, and tying Tom to it, she  gave him a puff into the air with her mouth, which soon  carried him to the king"s palace.
211	PERSON	the king	direction;court;palace;rain;air;s;paper;mouth;mother;puff;parasol;wind;ground	little;cambric;wet	blow;be;give;travel;have;carry;tie;make	5.77527777778	3.96222222222	5.36111111111	Tom was soon well again ; but as there had been a fall  of rain, and the ground was very wet, he could not travel  back to King Arthur"s Court ; therefore his mother, one  day when the wind was blowing in that direction, made a  little parasol of cambric paper, and tying Tom to it, she  gave him a puff into the air with her mouth, which soon  carried him to the king"s palace.
212	PERSON	Tom	time		fly;come	5.205	4.0775	4.88	Just at the time when Tom came flying across the court-
212	LOCATION	the court	time		fly;come	5.205	4.0775	4.88	Just at the time when Tom came flying across the court-
215	PERSON	the king	yard;majesty;middle;bowl;fellow;dish;s;mto;cook;furmenty	poor;great;fond;little;hot;plump	be;pass;face;splash;fall;happen;^	5.83730769231	4.09076923077	5.51153846154	yard^ the cook happened to be passing with the king"s great  bowl of furmenty, which was a dish his majesty was very  fond of ; but unfortunately the poor little fellow fell plump  mto the middle of it^ and splashed the hot furmenty about  the cook"s face.
216	PERSON	The king	person;treason	high;enraged	be;seize;try;hear;plead;behead;order;dare;condemn	5.09588235294	4.15	5.23588235294	The king was so enraged when he  heard this that he ordered Tom to be seized and tried  for high treason ; and there being no person who dared  to plead for him, he was condemned to be beheaded  immediately.
216	PERSON	Tom	person;treason	high;enraged	be;seize;try;hear;plead;behead;order;dare;condemn	5.09588235294	4.15	5.23588235294	The king was so enraged when he  heard this that he ordered Tom to be seized and tried  for high treason ; and there being no person who dared  to plead for him, he was condemned to be beheaded  immediately.
217	PERSON	Tom	miller;mill;home		break;go;disappear;have	5.39571428571	3.98	5.20571428571	Now, as Tom had disappeared, the  court broke up, and the miller went home to his mill.
217	LOCATION	the court	miller;mill;home		break;go;disappear;have	5.39571428571	3.98	5.20571428571	Now, as Tom had disappeared, the  court broke up, and the miller went home to his mill.
218	PERSON	Tom	miller;man;haste;doctor	much;frightened;other	be;begin;dance;send;learn;sing;come	5.80625	4.06625	5.47125	When the  doctor came, Tom began to dance and sing ; and the  doctor, being as much frightened as the miller, sent in haste  for five other doctors and twenty learned men.
219	PERSON	Tom	case;miller	extraordinary	be;happen;seize;debate;yawn	5.52428571429	3.85428571429	5.68714285714	When they were debating about this extraordinary case,  the miller happened to yawn, when Tom, seizing the
222	LOCATION	the table	jump;foot;chance;middle		alight;make	5.66285714286	3.65571428571	5.71285714286	chance, made another jump, and alighted safely upon his  feet on the middle of the table.
223	PERSON	Tom	affair;majesty;rage;miller;state;hold;custody;creature	little;much;terrible;pigmy	be;engage;run;send;keep;torment;lay;fall;provoke;order;take	5.23076923077	4.47615384615	5.31923076923	The miller, who was very much provoked at being  tormented by such a little pigmy creature, fell into a  terrible rage, and, laying hold of Tom, ran to the king with  him ; but his majesty, being engaged with state affairs,  ordered him to be taken away, and kept in custody till he  sent for him.
223	PERSON	the king	affair;majesty;rage;miller;state;hold;custody;creature	little;much;terrible;pigmy	be;engage;run;send;keep;torment;lay;fall;provoke;order;take	5.23076923077	4.47615384615	5.31923076923	The miller, who was very much provoked at being  tormented by such a little pigmy creature, fell into a  terrible rage, and, laying hold of Tom, ran to the king with  him ; but his majesty, being engaged with state affairs,  ordered him to be taken away, and kept in custody till he  sent for him.
224	PERSON	Tom	knight;batter-pudding;majesty;miller;inside;s;suit;furmenty;fish;clothes	new	be;mount;suffer;order;have	5.746875	4.053125	5.546875	As Tom"s clothes had suffered much in  the batter-pudding, the furmenty, and the insides of the  giant, miller, and fishes, his majesty ordered that he should  have a new suit of clothes, and be mounted as a knight.
224	PERSON	the giant	knight;batter-pudding;majesty;miller;inside;s;suit;furmenty;fish;clothes	new	be;mount;suffer;order;have	5.746875	4.053125	5.546875	As Tom"s clothes had suffered much in  the batter-pudding, the furmenty, and the insides of the  giant, miller, and fishes, his majesty ordered that he should  have a new suit of clothes, and be mounted as a knight.
227	PERSON	Tom	pride	stately	strut	5.71666666667	4.7	5.83	Thus strutted Tom in stately pride ! "
228	PERSON	Tom	mouse;dress;a-hunting		ride;be;divert;mount;see	5.67714285714	4.10428571429	5.54428571429	It was certainly very diverting to see Tom in this dress,  and mounted on the mouse, as he rode out a-hunting with
231	PERSON	the king	charger;laughter;nobility	ready;fine	be;expire;prance	5.96	4.24888888889	5.52444444444	the king and nobility, who were all ready to expire with  laughter at Tom and his fine prancing charger.
231	PERSON	Tom	charger;laughter;nobility	ready;fine	be;expire;prance	5.96	4.24888888889	5.52444444444	the king and nobility, who were all ready to expire with  laughter at Tom and his fine prancing charger.
232	PERSON	Tom	noble;ivory;hat;tree;bed;cat;sword;cabinet;mouse	little	be;begin;run;draw;attack;devour;let;lay;catch	5.66458333333	4.0625	5.44916666667	She then ran up a tree  with them, and was beginning to devour the mouse ; but  Tom boldly drew his sword, and attacked the cat so fiercely  that she let them both fall, when one of the nobles caught  him in his hat, and laid him on a bed of down, in a little  ivory cabinet.
233	PERSON	the king	whence;round		be;answer;live;ask;see;carry;flock;come	6.10384615385	3.57846153846	5.64384615385	Every one flocked round to  see him, and being carried to the king, he was asked who  he was  whence he came  and where he lived " Tom  answered :
